Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:09.83	Kaidy Stout		16	100 BR LCM	NC	Greensboro Swimming Association	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
2	1:09.88	Kayda Geyer		16	100 BR LCM	NC	Mecklenburg Swim Association	2025 VA NOVA LC Winter Invitational	2025 Summer Nationals (LCM)
3	1:10.15	Mia Su		16	100 BR LCM	PC	Santa Clara Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
4	1:10.27	Maddie Moreth		16	100 BR LCM	IN	Valparaiso Swim Club	2025 TYR Pro Swim Series - Westmont	2025 Summer Nationals (LCM)
5	1:10.41	Hazel Huilman		16	100 BR LCM	CO	Elevation Athletics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	1:10.44	Sofia Szymanowski		16	100 BR LCM	CA	Irvine Novaquatics	2025 TYR Summer Championships	2025 Winter US Open (LCM)
7	1:10.73	Bryce Winzenread		16	100 BR LCM	SE	Excel Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
8	1:11.04	Kate Canales		16	100 BR LCM	ST	Alamo Area Aquatic Association	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:11.23	Lucy Parson		16	100 BR LCM	IA	USS Destroyers Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	1:11.30	Nelli Sandor		16	100 BR LCM	IL	Patriot Aquatic Club	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
11	1:11.32	Eliza Wallace		16	100 BR LCM	NC	Mecklenburg Swim Association	2024 NC MAC LC/SC Invite	2025 Winter US Open (LCM)
12	1:11.53	Alexis Peltcs		16	100 BR LCM	OHO	Central Ohio Aquatics	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
13	1:11.87	Lilla Wilbur		16	100 BR LCM	PV	Nation's Capital Swim Club	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
14	1:12.29	Izzy Rider		16	100 BR LCM	PN	Valley Aquatics	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
15	1:12.33	Enna O'Young		16	100 BR LCM	PC	Quicksilver Swimming	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
16	1:12.38	Zoe Gruber		16	100 BR LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
17	1:12.44	Kenzie Hinrich		16	100 BR LCM	SD	Sioux Falls Swim Team	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
18	1:12.50	Norah Smyth		16	100 BR LCM	OHO	Mason Manta Rays	2025 OH RAYS June Invitational	2025 Summer Juniors (LCM)
19	1:12.55	Hannah Oh		16	100 BR LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
19	1:12.55	Elizabeth Bryan		16	100 BR LCM	PV	Machine Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
21	1:12.59	Isabella Zhang		16	100 BR LCM	CA	Los Angeles Swim Club	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
22	1:12.60	Skye Schwartz		16	100 BR LCM	OR	Multnomah Athletic Club	2025 OR Howard Jones Open	2025 Summer Juniors (LCM)
23	1:12.63	Sydney Fernstrom		16	100 BR LCM	CO	Aces Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
24	1:12.64	Ava Jochims		16	100 BR LCM	AM	Racer X Aquatics	2025 Toyota National Championships - Time Trials	2025 Summer Juniors (LCM)
25	1:12.65	Grace Pereira		16	100 BR LCM	NC	Raleigh Swimming Association	2025 NC NCS LC Senior Championships	2025 Summer Juniors (LCM)
26	1:12.66	Tessa Broedell		16	100 BR LCM	FG	North Palm Beach Swim Club	2025 Futures Championships - Justin	2025 Summer Juniors (LCM)
27	1:12.71	Maggie O'Hara		16	100 BR LCM	CT	Ridgefield Aquatic Club	2025 CT Senior Championships	2025 Summer Juniors (LCM)
28	1:12.72	Gigi Munoz-Rodriguez		16	100 BR LCM	CC	Roadrunner Aquatic	2025 CC TYR GO Challenge	2025 Summer Juniors (LCM)
28	1:12.72	Morgan Knox		16	100 BR LCM	NC	Mecklenburg Swim Association	2025 SC TG Dash & Splash	2025 Summer Juniors (LCM)
30	1:12.73	Aubrey Buchanan		16	100 BR LCM	OHO	Cincinnati Marlins	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
31	1:12.77	Meredith Roberts		16	100 BR LCM	NI	Town of Tonawanda Titans Swim Club	2025 NI Eastern Zone Senior Championships	2025 Winter Juniors (SCY)
32	1:12.87	Dylan Liu		16	100 BR LCM	PC	De Anza Cupertino Aquatics	2025 PC Speedo Sectionals - Novato	2025 Summer Juniors (LCM)
33	1:12.94	Alicia Budacsek		16	100 BR LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
34	1:12.95	Cate Pawlaski		16	100 BR LCM	MN	Edina Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
35	1:13.04	Victoria Edgar	Yes	16	100 BR LCM	FL	Bolles School Sharks	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
36	1:13.09	Neva Phillips		16	100 BR LCM	CA	Mission Viejo Nadadores	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
37	1:13.12	Mabel Walborn		16	100 BR LCM	MA	Lancaster Aquatic Club	2025 MA MASI LC Senior Championships CC	2025 Summer Juniors (LCM)
38	1:13.14	Reagan Edquid		16	100 BR LCM	AZ	Aquabear Swim Club	2025 AZ AZSI LC Senior State Championship @NEP	2025 Summer Juniors (LCM)
39	1:13.16	Gabriella Marim		16	100 BR LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
40	1:13.19	Abby Stidham-Ebberts		16	100 BR LCM	MV	Kansas City Blazers	2025 MV Region VIII Speedo Summer Sectionals	2025 Summer Juniors (LCM)
41	1:13.20	Vivian Taylor		16	100 BR LCM	CA	Irvine Novaquatics	2025 SI CA/NV Speedo Summer Sectionals	2025 Summer Juniors (LCM)
