Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.64	Zhier Fan		18	100 BR LCM	NT	Metroplex Aquatics	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
2	1:02.35	Raphael Rached Windmuller	Yes	18	100 BR LCM	FL	University of Florida	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
3	1:02.41	Saavan Shah		18	100 BR LCM	GA	SwimAtlanta	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
4	1:03.01	Brayden Taivassalo	Yes	18	100 BR LCM	FL	Gator Swim Club	2022 Jr Pan Pacific Swimming Championships	2022 Winter US Open (LCM)
5	1:03.09	Justin Bender		18	100 BR LCM	GA	Spartan Aquatic Club	2022 GA LC Senior State Championship	2022 Winter US Open (LCM)
6	1:03.10	Ethan Maloney		18	100 BR LCM	FL	Bolles School Sharks	2022 TYR Pro Swim Series - San	2022 Summer Nationals (LCM)
7	1:03.20	Tom Caps		18	100 BR LCM	HI	Aulea Swim Club	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
8	1:03.21	Logan Kelly		18	100 BR LCM	IN	Jaguar Aquatics	2022 IN Senior LCM Championships	2022 Summer Nationals (LCM)
9	1:03.22	Kohen Rankin		18	100 BR LCM	MW	Sioux Center Seahawks	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
10	1:03.33	Rylan McDaniel		18	100 BR LCM	LE	Hudson Explorer Aquatic	2022 LE Speedo Summer Sectionals	2022 Winter US Open (LCM)
11	1:03.37	Will Modglin		18	100 BR LCM	IN	Zionsville Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
12	1:03.44	Andy Dobrzanski		18	100 BR LCM	OHO	Greater Toledo Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
13	1:03.45	Henry Adamson		18	100 BR LCM	SN	Sierra Marlins Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
14	1:03.46	Hank Rivers		18	100 BR LCM	CA	Golden West Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
15	1:03.79	Steven Insixiengmay	Yes	18	100 BR LCM	NC	SwimMAC Carolina	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
16	1:03.84	Luca Gissendaner		18	100 BR LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
17	1:03.88	Harry Herrera		18	100 BR LCM	FL	Bolles School Sharks	2022 TT - TYR Pro Swim Series	2022 Winter US Open (LCM)
18	1:03.89	Jack Guenther		18	100 BR LCM	NC	Mecklenburg Swim Association	2022 NC LC SR CHAMPS	2022 Winter US Open (LCM)
19	1:04.13	Michael Zhang		18	100 BR LCM	PV	Arlington Aquatic Club	2022 VA EZ LC Speedo Super Sectional	2022 Winter US Open (LCM)
20	1:04.14	Matthew Kroll		18	100 BR LCM	NC	SwimMAC Carolina	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
21	1:04.17	Brogan Robinson		18	100 BR LCM	OHO	Westerville Aquatic Club	2022 LE Futures Championships Geneva	2022 Winter US Open (LCM)
22	1:04.25	Jack Grandy		18	100 BR LCM	OHO	M.E. Lyons/Anderson Barracudas	2022 NC AP LC YMCA Nationals	2022 Winter US Open (LCM)
23	1:04.26	Matthew Heilman		18	100 BR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
24	1:04.28	Sebastian Smith		18	100 BR LCM	MR	Patriot Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
25	1:04.29	Tona Zinn		18	100 BR LCM	CA	SOCAL Aquatics Association	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
26	1:04.30	Evan Vandersluis		18	100 BR LCM	UT	Utah Valley Aquatics, Inc	2022 OR Speedo Sectionals - Mt Hood	2022 Winter US Open (LCM)
