Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:59.24	Boone Wilcox		17	200 FL LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
2	2:00.26	Bogdan Zverev	Yes	17	200 FL LCM	FL	Torpedo Swim School	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
3	2:00.65	Liam Smith		17	200 FL LCM	MI	Greater Kalamazoo Crocs	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
4	2:00.72	Rowan Cox		17	200 FL LCM	ST	Longhorn Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	2:00.99	Nathan Carr		17	200 FL LCM	MN	Aquajets Swim Team	2025 GBR AP Race London International	2025 Summer Nationals (LCM)
6	2:01.59	Sam Marsteiner		17	200 FL LCM	NC	New Wave Swim Team	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
7	2:01.63	Brandon Ha		17	200 FL LCM	SN	DART Swimming	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
8	2:01.65	Lucas Jue		17	200 FL LCM	CA	Lakewood Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	2:01.67	Blake Hill		17	200 FL LCM	PC	Unattached	2025 PC TIGR Long Course C/B/BB+	2025 Winter US Open (LCM)
10	2:01.82	ROBERTO ZARATE	Yes	17	200 FL LCM	FL	Southwest Stars Swim Club	2025 FG Southern Zone South Sectional Championships	2025 Winter US Open (LCM)
11	2:01.85	Aiden Hammer		17	200 FL LCM	PN	King Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
12	2:01.87	Baylor Stanton		17	200 FL LCM	GA	Gwinnett Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
13	2:02.01	Max Stewart		17	200 FL LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	2:02.14	Paul Mullen		17	200 FL LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
15	2:02.19	Biko Hooper-Haviland		17	200 FL LCM	IL	Chicago Wolfpack Aquatic Club	2025 MN AQJT Summer Spectacular Invite	2025 Winter US Open (LCM)
16	2:02.92	Caleb Kattau		17	200 FL LCM	CA	Sandpipers Of Nevada	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
17	2:03.17	Sean Green		17	200 FL LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Summer Juniors (LCM)
18	2:03.18	Austin Sorg		17	200 FL LCM	OHO	Rocket Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
19	2:03.40	Ryan Quinn		17	200 FL LCM	MA	South Jersey Aquatic Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
20	2:03.42	Dawson Walters		17	200 FL LCM	WI	Schroeder YMCA Swim Team	2025 WI WBSC LC LUAU	2025 Summer Juniors (LCM)
21	2:03.62	Micah Davis		17	200 FL LCM	MN	Aquajets Swim Team	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
22	2:03.74	Pablo Pareja		17	200 FL LCM	IL	FMC Aquatic	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
23	2:03.77	Ben Brock		17	200 FL LCM	NC	North Carolina Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
24	2:03.79	Dan Ginaitis		17	200 FL LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
25	2:03.80	Michael Gumino		17	200 FL LCM	FL	Bolles School Sharks	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	2:03.84	Lucas Knapp		17	200 FL LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
27	2:04.00	Kian Olsson		17	200 FL LCM	MR	Northern Dutchess Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
28	2:04.05	Braedon Ando		17	200 FL LCM	NE	Bluefish Swim Club	2025 MR LIAC Speedo LI Challenge Invitational	2025 Summer Juniors (LCM)
29	2:04.09	Grant Lilly		17	200 FL LCM	ST	Alamo Area Aquatic Association	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
30	2:04.32	Brady Julian		17	200 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
31	2:04.45	Trevor Green		17	200 FL LCM	MR	Three Village Swim Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
