Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	8:01.70	Batuhan Filiz	Yes	18	800 FR LCM	GU	Texas A & M University	2023 TYR Pro Swim Series Westmont	2024 Olympic Trials
2	8:06.86	Andrew Taylor		18	800 FR LCM	FL	Tampa Bay Aquatic Club	2023 Futures - Ocala	2024 Olympic Trials
3	8:07.37	Jacob Hamlin		18	800 FR LCM	FL	Highlander Aquatic Club	2023 Futures - Ocala	2024 Olympic Trials
4	8:08.07	Trey Hesser		18	800 FR LCM	AZ	Gold Medal Swim Club	2023 Speedo Junior National Championships	2024 Olympic Trials
5	8:08.35	Isaac Fleig		18	800 FR LCM	CA	The Swim Team	2023 Speedo Junior National Championships	2024 Olympic Trials
6	8:08.64	Josh Parent		18	800 FR LCM	NE	Bluefish Swim Club	2023 NE BGSC New England Senior Championship	2024 Olympic Trials
7	8:08.92	Bobby DiNunzio		18	800 FR LCM	VA	Tide Swimming	2023 Speedo Junior National Championships	2024 Olympic Trials
8	8:08.96	Aaron Shackell		18	800 FR LCM	IN	Carmel Swim Club	2023 IN CZ East Spring Speedo Sectional	2024 Olympic Trials
9	8:12.59	Carson Hick		18	800 FR LCM	KY	Unattached	2023 MS Southern Zone Senior Championships	2024 Summer Nationals (LCM)
10	8:13.68	Amadeusz Knop		18	800 FR LCM	FL	Sarasota Sharks	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
11	8:15.63	Diego Dulieu	Yes	18	800 FR LCM	FG	Azura Florida Aquatics	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Winter US Open (LCM)
12	8:15.70	Justin Nowicki		18	800 FR LCM	NI	Victor Swim Club	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
13	8:16.88	Wilson Tuttle		18	800 FR LCM	NC	Marlins Of Raleigh	2023 Futures - Ocala	2024 Summer Juniors (LCM)
14	8:17.02	Connor Fry		18	800 FR LCM	GU	South Texas Aquatics	2023 NT MTRO American Long Course	2023 Summer Juniors (LCM)
15	8:18.53	Derek Long		18	800 FR LCM	MV	Tsunami Swim Team of K.C.	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
16	8:18.59	Ethan Wang		18	800 FR LCM	PC	Crow Canyon Sharks	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
17	8:19.36	Jack Forrest		18	800 FR LCM	NT	Dallas Mustangs	2023 NT DM LC Senior Circuit #3	2023 Summer Juniors (LCM)
18	8:19.53	Riley Clinton		18	800 FR LCM	CA	Sandpipers Of Nevada	2023 Futures - Sacramento, CA	2024 Summer Juniors (LCM)
19	8:20.26	Keith Williams		18	800 FR LCM	NC	TAC Titans	2023 Futures - Ocala	2024 Summer Juniors (LCM)
20	8:20.35	Josh Bedford		18	800 FR LCM	ST	Austin Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
21	8:21.26	Jack Hendrick		18	800 FR LCM	PC	Livermore Aqua Cowboys	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
22	8:24.58	Steven Bendoraitis		18	800 FR LCM	NJ	Scarlet Aquatics	2022 Toyota US Open	2022 Winter Juniors (SCY)
23	8:24.68	Jay Freeman		18	800 FR LCM	MA	Germantown Academy Aquatic Club	2022 Toyota US Open	2023 Winter Juniors (SCY)
24	8:24.89	Owen Dankert		18	800 FR LCM	IN	Fort Wayne Swim Team	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
25	8:25.66	Parker Sterlitz		18	800 FR LCM	AM	Franklin Area Swim Team	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter Juniors (SCY)
26	8:26.92	Robert Melsom		18	800 FR LCM	FL	Saint Petersburg Aquatics	2023 FL Sarasota Shark Open	2023 Winter Juniors (SCY)
27	8:27.17	David Vinokur		18	800 FR LCM	AZ	Scottsdale Aquatic Club	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
28	8:27.56	Logan Adley		18	800 FR LCM	NC	TAC Titans	2023 Futures - Ocala	2023 Winter Juniors (SCY)
29	8:28.76	Kayden Lancaster		18	800 FR LCM	FL	Bolles School Sharks	2023 FL BSS TYR June Classic	2023 Winter Juniors (SCY)
30	8:28.81	Ethan Gluck		18	800 FR LCM	NT	COR Swimming	2023 NT RACE A/BB LC Swim Meet	2023 Winter Juniors (SCY)
31	8:29.39	Riley Twiss		18	800 FR LCM	CT	Westport Weston Family Y Water Rat Swim Team	2023 CT LC Senior Championships	2023 Winter Juniors (SCY)
32	8:30.11	Dan Godino		18	800 FR LCM	CT	Regional YMCA of Western Connecticut Makos	2023 NC YMCA Long Course Nationals	2023 Winter Juniors (SCY)
33	8:30.48	Mark Van Eybergen		18	800 FR LCM	MA	Mercersburg Academy	2023 MEX Selectivo Nacional de Natacion	2023 Winter Juniors (SCY)
34	8:30.63	Truman Breithaupt		18	800 FR LCM	LA	Nu Wave Swim Club	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
35	8:30.75	Sam Flack		18	800 FR LCM	SE	Baylor Swim Club	2023 SE TNAQ June Invitational	2023 Winter Juniors (SCY)
36	8:31.10	Owen Carlsen		18	800 FR LCM	CA	Las Vegas Swim Club	2023 Speedo Junior National Championships	2024 Futures (LCM)
37	8:31.64	Austin Cutcher		18	800 FR LCM	OHO	Northern KY Clippers Swimming	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
38	8:31.81	Tommy Erwin		18	800 FR LCM	ST	Alamo Area Aquatic Association	2023 ST TXLA Speedo SZ LC Sectional Championships	2024 Futures (LCM)
39	8:32.04	Leo Pelaez		18	800 FR LCM	NT	Dallas Mustangs	2023 ST TXLA Speedo SZ LC Sectional Championships	2024 Futures (LCM)
40	8:33.19	Ian Metzgar		18	800 FR LCM	MA	Lancaster Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
41	8:33.34	Tristan Denbrok		18	800 FR LCM	GA	SwimAtlanta	2023 GA Speedo Atlanta Classic	2023 Futures (LCM)
42	8:34.10	Raymond Prosinski		18	800 FR LCM	FL	Loggerhead Aquatics	2023 Futures - Ocala	2024 Futures (LCM)
43	8:34.44	Hayden Bartz		18	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2024 Futures (LCM)
44	8:34.57	Cameron Rodgers		18	800 FR LCM	PC	Monterey Bay Swim Club	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Futures (LCM)
45	8:35.29	William Rupp		18	800 FR LCM	MR	Badger Swim Club,Inc.	2023 NJ SCAR Memorial Day	2023 Futures (LCM)
46	8:35.56	Cedric Brooking		18	800 FR LCM	AZ	Scottsdale Aquatic Club	2023 AZ SAC Cactus Classic	2023 Futures (LCM)
47	8:35.75	Antoni Staszkiewicz		18	800 FR LCM	LA	Crawfish Aquatics	2023 ST TXLA Speedo SZ LC Sectional Championships	2023 Futures (LCM)
48	8:35.82	Josh Fisher		18	800 FR LCM	IA	Ames Cyclone Aquatics Club	2023 IA Long Course Championship Meet	2023 Futures (LCM)
49	8:36.08	Taylor Wagner		18	800 FR LCM	CO	Pikes Peak Athletics	2023 Speedo Junior National Championships	2024 Futures (LCM)
50	8:36.11	Luke Peterson		18	800 FR LCM	ST	Alamo Area Aquatic Association	2023 ST TXLA Speedo SZ LC Sectional Championships	2024 Futures (LCM)
51	8:36.34	Caz Mikula		18	800 FR LCM	OR	Corvallis Aquatic Team	2023 Futures - Sacramento, CA	2024 Futures (LCM)
52	8:36.52	Jake Lowrey		18	800 FR LCM	PV	Unattached	2023 PV LC Open Championships	2024 Futures (LCM)
53	8:36.60	Marc Heide		18	800 FR LCM	MN	Riptide	2023 MN NSAC Minnesota Senior LC State Championship	2023 Futures (LCM)
54	8:36.69	Josh Peace		18	800 FR LCM	CA	Riverside Aquatics Association	2023 Futures - Sacramento, CA	2024 Futures (LCM)
55	8:36.78	Josean Massucco		18	800 FR LCM	SE	Baylor Swim Club	2023 PR Puerto Rico International Swim	2023 Futures (LCM)
56	8:36.88	Trevor Hudson		18	800 FR LCM	VA	Stingrays Swim Team	2023 VA LC Senior Champs	2023 Futures (LCM)
57	8:36.98	Nathan Bell		18	800 FR LCM	WT	City Of Midland Swim Team	2023 FL ISCA International Senior Cup	2023 Futures (LCM)
58	8:37.07	David Quaresma		18	800 FR LCM	NC	Marlins Of Raleigh	2023 TYR PSS Knoxville	2023 Futures (LCM)
59	8:37.20	Craig Bohlman		18	800 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA NOVA LC Senior Classic	2024 Futures (LCM)
60	8:37.27	Joseph Lev-Tov		18	800 FR LCM	CO	CAC Boulder Riptide	2023 SR Speedo LC Sectionals	2024 Futures (LCM)
61	8:37.52	Sam Smith		18	800 FR LCM	IN	Center Grove Aquatic Club	2023 IN Senior State LCM Championships	2023 Futures (LCM)
62	8:37.56	Ian McKinney		18	800 FR LCM	NC	Mecklenburg Swim Association	2023 NC NCS LC SR Champs (STAR2)	2024 Futures (LCM)
63	8:37.82	Joseph Capo		18	800 FR LCM	LA	Nu Wave Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
64	8:37.83	William Pettifer		18	800 FR LCM	OHO	Cincinnati Aquatic Club	2023 OH Central Zone LC East Sectional	2023 Futures (LCM)
65	8:38.63	Max O'Neil		18	800 FR LCM	GU	Dads Club Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Futures (LCM)
66	8:39.00	Matthew Mortenson		18	800 FR LCM	MN	Riptide	2023 IN CZ East Spring Speedo Sectional	2023 Futures (LCM)
67	8:39.02	John Tietjen		18	800 FR LCM	MV	Empire KC Swim Club	2023 AR TYR Winter Long Course Invitational	2023 Futures (LCM)
68	8:39.20	Finn Henry		18	800 FR LCM	CT	Bulldog Swimming	2023 TYR PSS - Mission Viejo TT	2023 Futures (LCM)
68	8:39.20	Matt Williamson		18	800 FR LCM	PN	Olympic Cascade Aquatics	2023 Speedo Junior National Championships	2024 Futures (LCM)
70	8:39.25	Josh Fujimoto		18	800 FR LCM	IL	Bloomington Normal Swim Club	2023 TYR Pro Swim Series Westmont	2023 Futures (LCM)
71	8:39.34	Leo Kurucz		18	800 FR LCM	MV	Tsunami Swim Team of K.C.	2023 AR TYR Winter Long Course Invitational	2023 Futures (LCM)
72	8:39.56	Teddy Blake		18	800 FR LCM	NC	YMCA of the Triangle Area Swim Team	2023 FL Last Splash Invitational	2024 Futures (LCM)
73	8:39.57	Keanu Garnier-Chan		18	800 FR LCM	FL	Gulf Coast Swim Team	2023 FL Summer Senior Championships	2024 Futures (LCM)
74	8:39.75	Jes Day		18	800 FR LCM	UT	Hilltop Aquatic Swim Team	2023 CC Arena Western Zone Senior Championships	2024 Futures (LCM)
75	8:39.80	Matthew Purcell		18	800 FR LCM	AM	Team Pittsburgh Elite Aquatics	2023 Speedo Junior National Championships	2024 Futures (LCM)
76	8:40.18	Henry Campbell		18	800 FR LCM	NE	Crimson Aquatics	2023 VA EZ LC Speedo Super Sectional	2023 Futures (LCM)
76	8:40.18	Knut Robinson		18	800 FR LCM	HI	Iolani Swim Club	2023 HI Long Course Age Group Championship	2024 Futures (LCM)
78	8:40.29	Ty Uhlig		18	800 FR LCM	MA	Nittany Lion Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Futures (LCM)
