Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	54.41	Liberty Clark		17	100 FR LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
2	54.69	Madi Mintenko		17	100 FR LCM	CO	Pikes Peak Athletics	2025 Toyota National Championships	2025 Winter US Open (LCM)
3	54.78	Julie Mishler		17	100 FR LCM	IN	Fishers Area Swimming Tigers	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
4	55.49	Annam Olasewere		17	100 FR LCM	CT	Chelsea Piers Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	55.54	Charlotte Crush		17	100 FR LCM	KY	Lakeside Swim Team	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
6	55.92	Molly Workman		17	100 FR LCM	MA	Nittany Lion Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
7	56.18	Brynn Lavigueur		17	100 FR LCM	FL	Unattached	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
8	56.27	Libbi McCarthy		17	100 FR LCM	MN	Edina Swim Club	2025 MN UOFM CZ North Speedo Sectionals	2025 Winter US Open (LCM)
9	56.31	Virginia Hinds		17	100 FR LCM	PV	All Star Aquatics	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	2025 Summer Nationals (LCM)
10	56.38	Ella Gaca Thiele		17	100 FR LCM	CO	Fort Collins Area Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter US Open (LCM)
11	56.49	Zoe Smith		17	100 FR LCM	AR	Arkansas Dolphins Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
12	56.53	Alyssa Albertyn	Yes	17	100 FR LCM	OZ	Seahawks Swim club	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
13	56.63	Riley Anderson		17	100 FR LCM	CT	West Hartford Aquatic Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
14	56.66	Kennedi Dobson		17	100 FR LCM	NJ	Eastern Express Swim Team	2025 NJ TYR LC Winter Invitational	2025 Summer Nationals (LCM)
15	56.67	Lilly Gault Abdella		17	100 FR LCM	SC	Team Greenville	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
16	56.73	Anna Shnowske		17	100 FR LCM	VA	Unattached	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
17	56.77	Jaylee Hager		17	100 FR LCM	ST	Streamline Aquatics	2025 ST TXLA Longhorn Aquatics Elite Invite	2025 Winter US Open (LCM)
18	56.86	Caden Martin		17	100 FR LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
18	56.86	Caroline Mallard		17	100 FR LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
20	56.91	Tierney Lenahan		17	100 FR LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
21	56.92	Ella Antoniewski		17	100 FR LCM	WI	Waukesha Express Swim Team	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
22	56.99	Gracyn Kehoe		17	100 FR LCM	PN	Bellevue Club Swim Team	2025 PN BC May Flowers	2025 Summer Juniors (LCM)
23	57.01	Quinn White		17	100 FR LCM	NE	Shawmut Aquatic Club	2025 NE CS Senior Championships	2025 Summer Juniors (LCM)
24	57.05r	Molly Sweeney		17	100 FR LCM	IN	Carmel Swim Club	2025 IN ISI Senior LC Champs	2025 Summer Juniors (LCM)
25	57.08	Dara Duffy		17	100 FR LCM	VA	Tide Swimming	2025 VA LC Senior Champs	2025 Summer Juniors (LCM)
26	57.11	Lylah Theriac		17	100 FR LCM	IN	Mooresville Area Swim Team	2025 IN ISI Senior LC Champs	2025 Summer Juniors (LCM)
26	57.11r	Elizabeth Eichbrecht		17	100 FR LCM	MI	Supernova Swim Team	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
28	57.16	Averie Hager		17	100 FR LCM	ST	Streamline Aquatics	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
29	57.18	Alexa McDevitt		17	100 FR LCM	PN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Juniors (LCM)
30	57.20	Elle Scott		17	100 FR LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Summer Juniors (LCM)
31	57.23	Roos Rottink		17	100 FR LCM	SE	Memphis Thunder Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
32	57.30	Gracyn Aquino		17	100 FR LCM	CA	Mission Viejo Nadadores	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
33	57.33	Cora Skoog		17	100 FR LCM	ST	Streamline Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
34	57.37	Catie Brenneman		17	100 FR LCM	IN	Concord Swim Club	2025 IN Central Zone Speedo Sectional Time Trials 2025	2025 Summer Juniors (LCM)
35	57.39	Lily King		17	100 FR LCM	AM	Unattached	2024 NC MAC LC/SC Invite	2024 Winter US Open (SCY)
36	57.41	Ellie Burkhardt		17	100 FR LCM	PC	The Olympic Club	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
