Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:59.79	Daniel Diehl		18	200 IM LCM	MD	YMCA of Cumberland	2023 Toyota US Open Championships	2024 Olympic Trials
2	2:00.58	Gregg Enoch		18	200 IM LCM	IN	Carmel Swim Club	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
3	2:00.60	Joe Polyak		18	200 IM LCM	IA	Iowa Flyers Swim Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
4	2:00.92	Michael Hochwalt		18	200 IM LCM	IE	Spokane Waves Aquatic Team	2024 WRS Speedo Sectionals -- Federal Way	2024 Olympic Trials
5	2:01.15	Cooper Lucas		18	200 IM LCM	NT	Lakeside Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
6	2:01.52	Thomas Mercer		18	200 IM LCM	KY	Lakeside Swim Team	2024 Olympic Trials	2025 Summer Nationals (LCM)
7	2:02.28	Drew Hitchcock		18	200 IM LCM	SE	Baylor Swim Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
8	2:02.32	Logan Brown		18	200 IM LCM	GU	Texas A & M University	Art Adamson Invitational 2023	2024 Olympic Trials
9	2:02.45	Alex Karahalis		18	200 IM LCM	MA	Penn State University	2024 Olympic Trials	2025 Summer Nationals (LCM)
10	2:02.65	Charlie Bufton		18	200 IM LCM	IL	NASA Wildcat Aquatics	2024 IL PAC North Shore Open	2024 Olympic Trials
11	2:02.66	Spencer Nicholas		18	200 IM LCM	SE	Nashville Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
12	2:02.69	Jacob Turner		18	200 IM LCM	NT	Metroplex Aquatics	2024 NT STAR April A/BB LC Meet	2024 Olympic Trials
13	2:02.76	Ryan Slonac		18	200 IM LCM	MN	University of Minnesota	2024 Futures Championships - Minneapolis	2025 Summer Nationals (LCM)
14	2:02.82	David King		18	200 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2024 Olympic Trials	2025 Summer Nationals (LCM)
15	2:03.27	Richard Poplawski		18	200 IM LCM	NJ	Scarlet Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
16	2:03.35	Owen Chiles		18	200 IM LCM	IA	Iowa Flyers Swim Club	2024 IA IFLY Armbruster Invitational	2024 Olympic Trials
17	2:03.40	Camden Taylor		18	200 IM LCM	ST	University of Texas	Texas vs TCU	2024 Olympic Trials
18	2:03.55	Logan Robinson		18	200 IM LCM	SE	Greater Pensacola Aquatic Club	2024 Olympic Trials - Time Trials	2025 Summer Nationals (LCM)
19	2:03.78	Jake Wang		18	200 IM LCM	MA	Suburban Seahawks Club	2024 MR LIAC Speedo Long Island Challenge	2024 Summer Nationals (LCM)
20	2:03.86	Harry Belcher		18	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 Olympic Trials	2025 Summer Nationals (LCM)
21	2:04.00	Simon Bermudez		18	200 IM LCM	PV	Nation's Capital Swim Club	2024 Futures Championships - Richmond	2025 Summer Nationals (LCM)
22	2:04.02	Jeremy Kelly		18	200 IM LCM	ST	Nitro Swimming	2024 Olympic Trials	2025 Summer Nationals (LCM)
23	2:04.05	Evan Mackesy		18	200 IM LCM	PV	Rockville Montgomery Swim Club	2024 PV MCSL Coaches Invitational LC Meet	2025 Summer Nationals (LCM)
24	2:04.13	Gage Boushee		18	200 IM LCM	MN	South Metro Storm	2024 MN MNSI Last Chance Time Trial	2024 Summer Nationals (LCM)
25	2:04.14	William Savarese		18	200 IM LCM	NT	COR Swimming	2024 FL NCSA Swimming Championships	2024 Summer Nationals (LCM)
26	2:04.17	Luke Stibrich		18	200 IM LCM	GU	Blue Tide Aquatics	2023 Speedo Winter Junior Championships - West - LCM Time Trial	2024 Summer Nationals (LCM)
27	2:04.25	TJ Frost		18	200 IM LCM	FL	Loggerhead Aquatics	2024 Futures Championships - Huntsville	2025 Summer Nationals (LCM)
28	2:04.41	Colin Zhang		18	200 IM LCM	IL	RISE Aquatic Club	2024 IL CZ North Section Summer Championships	2024 Summer Nationals (LCM)
29	2:04.55	Angus Macdonald		18	200 IM LCM	MI	Birmingham 'Y' Blue Dolphins	2024 Olympic Trials - Time Trials	2024 Summer Nationals (LCM)
30	2:04.65	Finn Kemp	Yes	18	200 IM LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
31	2:04.73	Sean Honey		18	200 IM LCM	UT	Utah Valley Aquatics, Inc	2024 AZ SUN Devil Open	2024 Winter US Open (SCY)
32	2:04.85	Ryan Healy		18	200 IM LCM	MI	Univ. Of Michigan Swim Team	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
32	2:04.85	Dillon Wright		18	200 IM LCM	NC	Mecklenburg Swim Association	2024 Olympic Trials - Time Trials	2024 Winter US Open (SCY)
34	2:04.88	Drew Ravegum		18	200 IM LCM	US	Unattached	UNLV Last Chance Invite	2024 Winter US Open (SCY)
35	2:05.04	Jake McCoy		18	200 IM LCM	IE	Cougar Aquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
36	2:05.14	Landon D'Ariano		18	200 IM LCM	MA	Germantown Academy Aquatic Club	2024 Olympic Trials	2024 Winter US Open (SCY)
37	2:05.24	Dylan Smiley		18	200 IM LCM	IN	Indiana University	Ohio State Fall Invitational	2024 Winter US Open (SCY)
38	2:05.33	Humberto Najera	Yes	18	200 IM LCM	PC	California Aquatics	2024 Triton Invitational	2024 Winter US Open (SCY)
39	2:05.35	Devyn Caples		18	200 IM LCM	PC	Unattached	2024 CA MVN Swim Meet of Champions	2024 Winter US Open (SCY)
40	2:05.37	Adriano Arioti		18	200 IM LCM	PV	Rockville Montgomery Swim Club	2024 Olympic Trials	2024 Winter US Open (SCY)
41	2:05.48	Nate Harris		18	200 IM LCM	IL	FMC Aquatic	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
42	2:05.52	Ben Delmar		18	200 IM LCM	NC	University Of North Carolina	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
43	2:05.53	Warner Russ		18	200 IM LCM	MS	Mississippi Makos Swim Team	2024 MS Long Course State Championship	2024 Winter US Open (SCY)
44	2:05.60	Gian Santos	Yes	18	200 IM LCM	CA	Irvine Novaquatics	2024 CA Los Angeles Invite	2024 Winter US Open (SCY)
45	2:05.62	Hudson Schuricht		18	200 IM LCM	AZ	Scottsdale Aquatic Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
46	2:05.68	Raymond Prosinski		18	200 IM LCM	FL	Unattached	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
46	2:05.68	Bekzhan Yessengeldy	Yes	18	200 IM LCM	SI	Rancho San Dieguito	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
48	2:05.73	JT Schmid		18	200 IM LCM	PV	Nation's Capital Swim Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
49	2:05.81	Aidan Paro		18	200 IM LCM	FL	Bolles School Sharks	Ohio State Fall Invitational	2024 Winter US Open (SCY)
50	2:06.02	Charlie Heisig		18	200 IM LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
51	2:06.34	Elliot Lee		18	200 IM LCM	PV	Rockville Montgomery Swim Club	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter US Open (SCY)
52	2:06.35	Liam Aleman		18	200 IM LCM	FL	Gator Swim Club	2024 FL Summer Senior Championships	2024 Winter US Open (SCY)
53	2:06.37	Michal Piela	Yes	18	200 IM LCM	US	Unattached	Army at Pitt	2024 Summer Juniors (LCM)
53	2:06.37	Maston Ballew		18	200 IM LCM	SE	Nashville Aquatic Club	2024 NT LAC Summer Senior Showdown	2024 Winter US Open (SCY)
55	2:06.38	Grant Hu		18	200 IM LCM	NT	Metroplex Aquatics	2024 ST TXLA Longhorn Elite Invite	2024 Winter US Open (SCY)
55	2:06.38	Kalvin Hahn		18	200 IM LCM	MR	Army West Point	2024 TYR Pro Swim Series - Westmont	2024 Winter US Open (SCY)
57	2:06.39	Joey Stebbins		18	200 IM LCM	MI	Birmingham 'Y' Blue Dolphins	2024 OH CZ Speedo Sectional East	2024 Winter US Open (SCY)
57	2:06.39	Jacob Wimberly		18	200 IM LCM	NT	Texas Ford Aquatics	2023 NT TFA October LC Invite	2024 Summer Juniors (LCM)
59	2:06.43	Ilya Kharun	Yes	18	200 IM LCM	AZ	Unattached	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
60	2:06.46	Andres Brooks		18	200 IM LCM	ST	Waterloo Swimming	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
61	2:06.53	Lukas Vetkoetter		18	200 IM LCM	NT	Texas Ford Aquatics	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
62	2:06.55	Owen Hoban		18	200 IM LCM	VA	Stingrays Swim Team	2024 VA NOVA LC Winter Invitational	2024 Winter US Open (SCY)
63	2:06.64	ERIC Lee		18	200 IM LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
64	2:06.67	Stuart Timmerman		18	200 IM LCM	IL	NASA Wildcat Aquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
65	2:06.69	Crash Ackerly		18	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
66	2:06.72	Cooper McDonald		18	200 IM LCM	GA	Dynamo Swim Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
67	2:06.80	Tristan Prizler		18	200 IM LCM	OHO	Dayton Raiders	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
68	2:06.81	Caiden Bowers		18	200 IM LCM	MD	Eagle Swim Team Inc.	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
69	2:06.85	FREDERICK KLEIN		18	200 IM LCM	NC	SwimMAC Carolina	2024 Olympic Trials - Time Trials	2024 Winter US Open (SCY)
70	2:06.92	Max Nechydyuk	Yes	18	200 IM LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
71	2:06.93	Hudson DeGroote		18	200 IM LCM	NC	Marlins Of Raleigh	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
72	2:07.01	Jackson Kogler		18	200 IM LCM	MN	St Croix Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
