Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:01.94	Shareef Elaydi		15	200 IM LCM	PC	Santa Clara Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
2	2:04.27	Luka Mijatovic		15	200 IM LCM	PC	Pleasanton Seahawks	2024 PC Superleague Summer LC Finals hosted by SRN	2025 Summer Nationals (LCM)
3	2:04.78	Owen Ekk	Yes	15	200 IM LCM	FL	Area Tallahassee Aquatic Club	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
4	2:05.39	Anthony Dornoff		15	200 IM LCM	CA	La Mirada Armada	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
5	2:05.48	Brayden Capen		15	200 IM LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
6	2:06.24	Griffin Oehler		15	200 IM LCM	PV	Rockville Montgomery Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
7	2:06.75	Joseph Campagnola		15	200 IM LCM	FL	West Florida Lightning Aquatic	2024 FL SZSS Summer Championships	2024 Winter US Open (SCY)
8	2:06.86	Daniel Branon		15	200 IM LCM	MD	North Baltimore Aquatic Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
9	2:07.21	Luca Ignatescu		15	200 IM LCM	OR	Tualatin Hills Swim Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2024 Winter US Open (SCY)
10	2:07.38	Joey Sudermann		15	200 IM LCM	CO	Univ of Denver Hilltoppers	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter US Open (SCY)
11	2:07.56	Owen Lin		15	200 IM LCM	NC	East Carolina Aquatics	2024 NC TAC Titans Spring Fling	2024 Winter US Open (SCY)
12	2:07.57	Yi Zheng		15	200 IM LCM	IN	Carmel Swim Club	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
13	2:07.61	Peter Vu		15	200 IM LCM	CA	Irvine Novaquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
14	2:07.64	Luc Dionne		15	200 IM LCM	PV	Nation's Capital Swim Club	2024 PV LC Open Championships	2024 Winter US Open (SCY)
14	2:07.64	Gerhardt Hoover		15	200 IM LCM	NE	Commonwealth Swimming	2024 AZ Speedo Sectionals	2024 Winter US Open (SCY)
16	2:07.65	Mike Rice		15	200 IM LCM	NC	SwimMAC Carolina	2024 NC STAR ESSZ Spg SR Sectionals	2024 Winter US Open (SCY)
17	2:08.01	Brody Reber		15	200 IM LCM	MA	Lancaster Aquatic Club	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2024 Winter US Open (SCY)
18	2:08.11	Allen Gyang		15	200 IM LCM	CA	Sandpipers Of Nevada	2024 CA SCS/NOVA June Age Group Championships	2024 Winter US Open (SCY)
19	2:08.21	Tim Wu		15	200 IM LCM	PC	Unattached	2024 TYR Pro Swim Series - San Antonio	2024 Winter Juniors (SCY)
20	2:08.36	Trent Allen		15	200 IM LCM	IN	Carmel Swim Club	2024 Futures Championships - Huntsville	2024 Winter Juniors (SCY)
21	2:08.39	Ian Call		15	200 IM LCM	SE	Memphis Thunder Aquatic Club	2024 GA Hurricanes Long Course Invite	2024 Winter Juniors (SCY)
22	2:08.49	Alex Grocholski		15	200 IM LCM	PV	Occoquan Swimming	2024 PV AAC LC Invitational	2024 Winter Juniors (SCY)
23	2:08.59	Jackson Hartzler		15	200 IM LCM	GU	Cypress Fairbanks Swim Club	2024 IN ISI Duel in the Pool	2024 Winter Juniors (SCY)
24	2:08.62	Ryan Wanner		15	200 IM LCM	WI	Waukesha Express Swim Team	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
25	2:08.82	Kaden Wong		15	200 IM LCM	PC	Crow Canyon Sharks	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter Juniors (SCY)
26	2:09.01	Reid Oconnell		15	200 IM LCM	MR	Long Island Aquatic Club	2024 MR Senior Metropolitan Summer LC Championships	2024 Winter Juniors (SCY)
