Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	59.67	Rylee Erisman		15	100 BK LCM	FL	Laker Swim	2025 TYR Pro Swim Series - Westmont	2025 Summer Nationals (LCM)
2	59.83	Audrey Derivaux		15	100 BK LCM	MA	Jersey Wahoos	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
3	1:00.43	Ellie Clarke		15	100 BK LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
4	1:00.90	Maggie Dickinson		15	100 BK LCM	WI	Schroeder YMCA Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	1:01.07	Reina Liu	Yes	15	100 BK LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
6	1:01.49	Shelby Hutchinson		15	100 BK LCM	MA	South Jersey Aquatic Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
7	1:01.79	Thea Bike		15	100 BK LCM	IL	St Charles Swim Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
8	1:01.95	Daniela Linares Danzos		15	100 BK LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
9	1:02.07	Lane Francis		15	100 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	1:02.33	Sadie Buckley		15	100 BK LCM	PV	Nation's Capital Swim Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
11	1:02.52r	Karina Plaza		15	100 BK LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
12	1:02.85	Ava Eddy		15	100 BK LCM	VA	Stingrays Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	1:03.41	Carly Afanasewicz		15	100 BK LCM	MR	Phoenix Aquatic Club USA LLC	2025 MR LIAC Summertime Classic Invitational	2025 Summer Juniors (LCM)
14	1:03.42r	Anna Bennett Curtis		15	100 BK LCM	SE	Baylor Swim Club	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
15	1:03.48	Sydney Wasylenky		15	100 BK LCM	CO	Univ of Denver Hilltoppers	2025 CO CSI Long Course Open	2025 Summer Juniors (LCM)
15	1:03.48	Alexa Briseno		15	100 BK LCM	OHO	New Albany Aquatic Club	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
17	1:03.64	Gabi Brito		15	100 BK LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
18	1:03.68	Claire Wilkey		15	100 BK LCM	MN	Aquajets Swim Team	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
19	1:03.84r	Una Diaz		15	100 BK LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
