name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Mary Shanahan,15,16,69.72,68.07,1.6500000000000057,2.3666092943201456,404,310,
Ariel Lin,15,16,68.25,67.24,1.0100000000000051,1.4798534798534875,213,214,Yes
Ella Glass,15,16,68.37,63.68,4.690000000000005,6.859733801374879,228,33,
Caitlin Brown,15,16,68.01,68.27,-0.2599999999999909,-0.3822967210704174,194,332,
Maya Lambert,15,16,68.6,68.03,0.5699999999999932,0.8309037900874536,255,305,
Reese Yauger,15,16,66.06,66.37,-0.3100000000000023,-0.4692703602785381,66,144,
Reeves Showfety,15,16,68.89,67.65,1.2399999999999949,1.7999709682101825,291,263,
Natalie Holmes,15,16,67.74,67.12,0.6199999999999903,0.9152642456450995,174,204,
Abigail Heizer,15,16,67.29,66.1,1.190000000000012,1.768464853618683,139,128,
Abby Uhl,15,16,69.67,67.38,2.2900000000000063,3.2869240706186393,392,228,
Isabelle Barger,15,16,68.8,65.53,3.269999999999996,4.75290697674418,277,94,
Siara Celentano,15,16,70.34,68.66,1.6800000000000068,2.3883992038669413,492,387,
Zaria Avestruz,15,16,68.66,67.69,0.9699999999999989,1.4127585202446824,262,267,
Teagan O'Dell,15,16,61.4,59.73,1.6700000000000017,2.7198697068403934,4,2,
Peyton Ross,15,16,69.67,67.57,2.1000000000000085,3.0142098464188436,392,253,
Sophia Paduano,15,16,66.45,64.99,1.460000000000008,2.1971407072987326,81,71,
Erika Pelaez,15,16,60.95,60.12,0.8300000000000054,1.3617719442165797,1,4,
Holly Hirsch,15,16,67.68,67.53,0.15000000000000568,0.22163120567376726,171,244,
Abigail Perry,15,16,69.87,68.66,1.210000000000008,1.7317876055531816,422,387,
Natalie Sierzanowski,15,16,69.53999999999999,69.05,0.4899999999999949,0.704630428530335,376,427,
Natalie Lomonosov,15,16,69.99,68.67,1.3199999999999932,1.8859837119588416,443,390,
Charlotte Fagin,15,16,68.24,67.55,0.6899999999999977,1.0111371629542758,212,249,
Lydia Sturgeon,15,16,69.62,68.28999999999999,1.3300000000000125,1.910370583165775,385,336,
Amelia Mason,15,16,66.39,67.91,-1.519999999999996,-2.2895014309383885,77,293,
Jennifer Barajas,15,16,70.01,69.5,0.5100000000000051,0.7284673618054637,448,497,
Addison Pavek,15,16,68.82,67.53,1.289999999999992,1.8744551002615406,279,244,
Angelina Huang,15,16,67.06,65.48,1.5799999999999983,2.3560990158067376,120,92,
Katie Gyure,15,16,66.44,65.91,0.5300000000000011,0.7977122215532829,80,116,
Maela McKallip,15,16,69.03999999999999,67.18,1.8599999999999852,2.694090382387001,308,207,
Hannah Krueger,15,16,68.57,67.43,1.1399999999999864,1.6625346361382334,247,231,
Alexa Conner,15,16,63.21,62.66,0.5500000000000043,0.870115488055694,14,18,
Hattie Wasmuth,15,16,67.52,66.41,1.1099999999999994,1.6439573459715633,155,147,
Katherine Beauchene,15,16,69.69,67.73,1.9599999999999937,2.812455158559325,396,270,
Annabelle Wentzel,15,16,69.36,66.42,2.9399999999999977,4.238754325259513,356,151,
Jillian Davis,15,16,66.67,66.35,0.3200000000000074,0.4799760011999511,95,143,
Emmy Therrien,15,16,69.07,67.61,1.4599999999999937,2.11379759664108,313,259,
Kelsey Healy,15,16,66.27,65.53,0.7399999999999949,1.1166440319903348,75,94,
Taylor Cureton,15,16,67.18,67.03,0.15000000000000568,0.22328073831498313,125,195,
Aly Yokoyama,15,16,65.52,63.99,1.529999999999994,2.335164835164826,53,37,
Calissa Kissinger,15,16,68.99,65.42,3.569999999999993,5.174662994636894,303,87,
Bonita Zuo,15,16,67.36,67.24,0.12000000000000455,0.17814726840855782,143,214,
Grace Kraeger,15,16,69.13,65.64,3.489999999999995,5.048459424273101,326,101,
Olivia Pettit,15,16,67.48,66.56,0.9200000000000017,1.3633669235329011,150,158,
Caroline Scharff,15,16,67.18,66.98,0.20000000000000284,0.2977076510866371,125,189,
Natalia Gajecki,15,16,67.64,66.52,1.1200000000000045,1.6558249556475526,165,155,
Stephanie Oiesen,15,16,66.75,65.77,0.980000000000004,1.4681647940074967,100,110,
Lexie Ward,15,16,65.76,66.16,-0.3999999999999915,-0.6082725060827121,60,131,
Maddie Reynolds,15,16,66.95,64.2,2.75,4.1075429424943986,110,45,
Emily Judy,15,16,66.5,68.53,-2.030000000000001,-3.05263157894737,83,368,
Julia Shafer,15,16,68.3,66.64,1.6599999999999966,2.43045387994143,217,165,
Jayla Covington,15,16,67.28,64.59,2.6899999999999977,3.9982164090368575,136,56,
Kennedy Lee,15,16,68.55,67.21,1.3400000000000034,1.9547775346462486,244,208,
Campbell Chandler,15,16,65.07,64.92,0.14999999999999147,0.23052097740893113,42,64,
Annie Jia,15,16,67.39,68.24,-0.8499999999999943,-1.2613147351238971,145,325,
Jasmine Phuong,15,16,69.52,69.03999999999999,0.480000000000004,0.6904487917146203,374,425,
Tiana Brooks,15,16,70.28999999999999,68.86,1.4299999999999926,2.034428794992165,487,412,
Zuri Ferguson,15,16,62.31,62.0,0.3100000000000023,0.4975124378109489,9,10,Yes
Samantha Chan,15,16,66.22,67.15,-0.9300000000000068,-1.404409543944438,74,206,
Virginia Walsh,15,16,69.67,67.84,1.8299999999999983,2.6266685804506933,392,281,
Sadie Hartig,15,16,67.26,66.5,0.7600000000000051,1.129943502824866,134,154,
Celia Canata,15,16,69.31,68.12,1.1899999999999977,1.7169239647958416,349,316,
Erica Jaffe,15,16,63.36,63.92,-0.5600000000000023,-0.8838383838383874,16,35,
Mikki Maemura,15,16,68.53,68.71000000000001,-0.18000000000000682,-0.26265868962499167,241,396,
Sarah Rodrigues,15,16,63.0,61.95,1.0499999999999972,1.666666666666662,12,9,
Ella Jablonski,15,16,64.72,65.14,-0.4200000000000017,-0.648949320148334,34,78,
Izzy Bloom,15,16,68.21000000000001,67.67,0.5400000000000063,0.7916727752529046,209,265,
Lilla Bognar,15,16,61.9,62.81,-0.9100000000000037,-1.4701130856219768,6,19,
Macey Stewart,15,16,67.32,66.9,0.4199999999999875,0.6238859180035465,140,184,
Lila Higgo,15,16,63.43,62.57,0.8599999999999994,1.3558253192495655,18,16,Yes
Delaney Herr,15,16,66.33,62.58,3.75,5.653550429669832,76,17,
Rebekah Gurley,15,16,67.17,65.8,1.3700000000000045,2.0396010123567136,124,112,
Aziza Meyer,15,16,69.31,67.55,1.7600000000000051,2.539316116000584,349,249,
Katelyn McClintock,15,16,69.48,68.05,1.4300000000000068,2.058146229130695,370,307,
Rebecca Pickert,15,16,67.26,66.29,0.9699999999999989,1.442164733868568,134,139,
Adalynn Ascher,15,16,69.7,67.49,2.210000000000008,3.1707317073170844,399,237,
Maeve Keating,15,16,68.56,67.5,1.0600000000000023,1.5460910151691982,245,239,
Julia Hodgson,15,16,67.33,68.41,-1.0799999999999983,-1.604039803950688,142,358,
Emily Way,15,16,68.46000000000001,67.34,1.1200000000000045,1.6359918200409063,237,224,
Isahbel Krasht,15,16,69.89,66.75,3.1400000000000006,4.492774359708114,427,169,
Savannah Branon,15,16,66.65,67.53,-0.8799999999999955,-1.3203300825206232,94,244,
Gabrielle Ezrow,15,16,69.03999999999999,68.64,0.3999999999999915,0.579374275782143,308,384,
Aubrey Hull,15,16,66.8,65.43,1.3699999999999903,2.0508982035928,104,88,
Anna Klotz,15,16,67.25,69.09,-1.8400000000000034,-2.7360594795539086,133,433,
Grace Hoeper,15,16,68.77,68.7,0.06999999999999318,0.10178857059763441,272,394,
Lillian Nesty,15,16,63.36,62.25,1.1099999999999994,1.7518939393939386,16,12,
Erin Richards,15,16,68.58,67.9,0.6799999999999926,0.9915427238261776,250,290,
Maria Cheng,15,16,66.61,67.49,-0.8799999999999955,-1.3211229545113279,89,237,
Olivia Matson,15,16,67.9,67.22,0.6800000000000068,1.0014727540500836,187,210,
Kayla Matsumoto,15,16,68.83,68.39,0.4399999999999977,0.6392561383117793,282,352,
Abby Reich,15,16,67.22,65.98,1.2399999999999949,1.844689080630757,129,122,
Kylie Montiel,15,16,69.1,67.84,1.259999999999991,1.8234442836468756,318,281,
Chantee Nguyen,15,16,66.49,67.28,-0.7900000000000063,-1.1881485937735092,82,218,
Kate Bradley,15,16,67.01,65.68,1.3299999999999983,1.98477839128488,116,104,
Gwyn Frick,15,16,66.18,64.28,1.9000000000000057,2.870957993351474,72,48,
Marin Clem,15,16,66.57,67.59,-1.0200000000000102,-1.5322217214961849,86,256,
Julie Mishler,15,16,66.07,62.83,3.239999999999995,4.903889813833805,67,20,
Lily Van Heel,15,16,63.98,63.16,0.8200000000000003,1.2816505157861837,23,24,
Addie King,15,16,67.21,66.98,0.22999999999998977,0.34221098050883764,127,189,
Ellie Horning,15,16,66.17,65.05,1.1200000000000045,1.6926099440834281,71,75,
