Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:07.31	Claire Curzan		17	200 BK LCM	NC	TAC Titans	2022 TYR Pro Swim Series - West	2022 Summer Nationals (LCM)
2	2:09.80	Jojo Ramey		17	200 BK LCM	IN	Fishers Area Swimming Tigers	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	2:12.42	Julia Podkoscielny		17	200 BK LCM	FG	Pine Crest Swimming	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
4	2:12.55	Rye Ulett		17	200 BK LCM	KY	Cardinal Aquatics	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
5	2:13.16	Catie Choate		17	200 BK LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
6	2:13.35	Sophie Brison		17	200 BK LCM	GA	Dynamo Swim Club	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
7	2:13.39	Tess Howley		17	200 BK LCM	MR	Long Island Aquatic Club	2022 NJ SCAR Memorial Day	2023 Summer Nationals (LCM)
8	2:13.92	Kiley Wilhelm	Yes	17	200 BK LCM	NC	Lifetime Swim Team North Carolina	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
9	2:14.23	Aislin Farris		17	200 BK LCM	NE	Bluefish Swim Club	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
10	2:14.48	Berit Berglund		17	200 BK LCM	IN	Carmel Swim Club	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
11	2:14.80	Lily Cleason		17	200 BK LCM	MI	Club Wolverine	2022 Futures - Cary	2022 Winter US Open (LCM)
12	2:15.09	Mary Macaulay		17	200 BK LCM	CO	Highlands Ranch Aquatics	2022 AZ SAC Cactus Classic	2022 Summer Nationals (LCM)
13	2:15.17	Maggie McGuire		17	200 BK LCM	CA	SOCAL Aquatics Association	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
14	2:15.20	Jordan Durocher		17	200 BK LCM	PV	Nation's Capital Swim Club	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
15	2:15.26	Paula Warren		17	200 BK LCM	ST	Nitro Swimming	2022 ST TXLA Speedo Southern Sectionals	2022 Summer Nationals (LCM)
16	2:15.34	Mabel Koff		17	200 BK LCM	MD	North Baltimore Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
17	2:15.49	Molly Donlan		17	200 BK LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Summer Nationals (LCM)
18	2:15.51	Zoe Dixon		17	200 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA NOVA LC Winter Invitational	2022 Summer Nationals (LCM)
