Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:09.61	Reilly Tiltmann		18	200 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
2	2:09.74	Claire Curzan		18	200 BK LCM	NC	TAC Titans	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
3	2:10.53	Kennedy Noble		18	200 BK LCM	AZ	Phoenix Swim Club	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
4	2:10.81	Natalie Mannion		18	200 BK LCM	NE	Commonwealth Swimming	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
5	2:11.55	Josephine Fuller		18	200 BK LCM	US	Unattached	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
6	2:11.73	Justine Murdock	Yes	18	200 BK LCM	US	Unattached	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
7	2:12.52	Jordan Durocher		18	200 BK LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Summer Nationals (LCM)
8	2:13.16	Summer Smith		18	200 BK LCM	SE	University Of Tennessee	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
9	2:13.28	Justina Kozan	Yes	18	200 BK LCM	US	Unattached	2022 IN Spring Speedo Sectionals	2022 Summer Nationals (LCM)
10	2:13.96	Elyse Heiser		18	200 BK LCM	IN	Indiana Swim Club	2022 IN NAT Indy Spring Cup	2023 Summer Nationals (LCM)
11	2:14.27	Mya Dewitt		18	200 BK LCM	IN	Unattached	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
12	2:14.34	Carly Novelline		18	200 BK LCM	IL	NASA Wildcat Aquatics	2022 MN Futures Championships Minnesota	2022 Winter US Open (LCM)
13	2:14.50	Kayla Wilson		18	200 BK LCM	VA	Tide Swimming	2022 VA LC Senior Champs	2022 Summer Nationals (LCM)
14	2:14.96	Zoe Dixon		18	200 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Summer Nationals (LCM)
15	2:15.42	Ella Bathurst		18	200 BK LCM	FL	Unattached	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
16	2:15.92	Sophie Duncan		18	200 BK LCM	PV	Unattached	2022 PV AP MCSL Coaches LC	2022 Winter US Open (LCM)
17	2:16.34	Kyla Maloney		18	200 BK LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2022 Winter US Open (LCM)
18	2:16.45	Anya Mostek		18	200 BK LCM	MA	Phoenixville YMCA	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
19	2:16.79	Faith Johnson		18	200 BK LCM	WI	Rocket Aquatics	2022 WI 13 & O LC State Meet	2022 Winter US Open (LCM)
20	2:16.82	Haley Scholer		18	200 BK LCM	AM	Duquesne Univerisy	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
21	2:16.96	Sarah Sensenbrenner		18	200 BK LCM	FL	Sarasota Sharks	2022 Futures - Cary	2022 Winter US Open (LCM)
22	2:17.15	Anna teDuits		18	200 BK LCM	WI	Unattached	2022 WI LAKE Western Great Lake Meet	2022 Winter US Open (LCM)
23	2:17.16	Claire Jansen		18	200 BK LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2022 Winter US Open (LCM)
24	2:17.31	Amy Riordan		18	200 BK LCM	GA	Aiken-Augusta Swim League	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
25	2:17.35	Emma Karam		18	200 BK LCM	PC	Reno Aquatic Club	2022 PC SCSC Futures West	2022 Winter US Open (LCM)
26	2:17.48	Grace Frericks		18	200 BK LCM	KY	Kentucky Aquatics	2022 NC ESSZ Summer Sectionals	2022 Winter US Open (LCM)
27	2:17.65	Meghan Donald		18	200 BK LCM	IA	Ames Cyclone Aquatics Club	2022 MN Futures Championships Minnesota	2022 Winter US Open (LCM)
28	2:17.75	Abbey Taute		18	200 BK LCM	MV	U. of Missouri	2022 MV CSC Summer Invite	2023 Summer Juniors (LCM)
29	2:17.95	Izzy Bradley		18	200 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
30	2:18.03	Quinlan Hinerfeld		18	200 BK LCM	CO	Fort Collins Area Swim Team	2022 TYR Pro Swim Series - West	2022 Summer Juniors (LCM)
31	2:18.21	Kate Sommerstad		18	200 BK LCM	MR	Three Village Swim Club	2022 MR TYR Senior LC Championships	2022 Summer Juniors (LCM)
32	2:18.41	Alana Barthel		18	200 BK LCM	HI	Unattached	2021 Toyota US Open Championship	2022 Winter Juniors (SCY)
33	2:18.57	Kelsey Cooper		18	200 BK LCM	OHO	Dublin Community Swim Team	2022 Futures - Geneva	2022 Winter Juniors (SCY)
34	2:18.60	Phoebe Wright		18	200 BK LCM	OHO	Unattached	2022 OH Tim Meyers LC Senior Champs	2022 Winter Juniors (SCY)
35	2:18.86	Paige Hall		18	200 BK LCM	OHO	Ohio State University	2022 IN NAT Indy Spring Cup	2022 Winter Juniors (SCY)
36	2:18.87	Alyssa Messenger		18	200 BK LCM	IN	Concord Swim Club	2022 IN Spring Speedo Sectionals	2022 Winter Juniors (SCY)
37	2:19.01	Rosie Murphy		18	200 BK LCM	SN	Sierra Marlins Swim Team	2022 PC SCSC Futures West	2022 Winter Juniors (SCY)
38	2:19.13	Grace Ciaramitaro		18	200 BK LCM	SE	Unattached	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
39	2:19.31	Kalli Agapios		18	200 BK LCM	IN	Fishers Area Swimming Tigers	2022 IN Spring Speedo Sectionals	2022 Winter Juniors (SCY)
40	2:19.40	Mia Corrado		18	200 BK LCM	NC	North Carolina Aquatic Club	2022 NC NCAC LCM Tar Heel States	2022 Winter Juniors (SCY)
41	2:19.52	Madeleine Dunn		18	200 BK LCM	ST	Nitro Swimming	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
42	2:19.62	Gena Jorgenson		18	200 BK LCM	SD	Aberdeen Swim Club	2022 WI Central Zone Section 1	2022 Futures (LCM)
43	2:19.68	Ava Yablonski		18	200 BK LCM	NE	Charles River Aquatics	2022 NJ EEX JS Mace Memorial Summer Sizzle	2022 Futures (LCM)
44	2:19.70	Isabella Martinez-Spencer		18	200 BK LCM	CA	Riverside Aquatics Association	2022 Speedo Junior National Ch	2023 Futures (LCM)
45	2:19.80	Mackenzie Brandt		18	200 BK LCM	MA	Suburban Seahawks Club	2022 NJ BAC Memorial Day Invitational	2022 Futures (LCM)
46	2:20.21	Tatum Wall		18	200 BK LCM	PV	Nation's Capital Swim Club	2022 PV NCAP Elite Qualifier	2022 Futures (LCM)
47	2:20.27	Isabel Huang		18	200 BK LCM	AM	Fox Chapel Killer Whales	2022 LE Futures Championships Geneva	2023 Futures (LCM)
48	2:20.39	Malia Amuan		18	200 BK LCM	NE	Phoenix Swimming	2022 Speedo Junior National Ch	2023 Futures (LCM)
49	2:20.42	Lauren Clippard		18	200 BK LCM	OHO	Powel Crosley, Jr. YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
50	2:20.56	Daciana Colon		18	200 BK LCM	CO	Denver Swim Academy	2022 AZ PSC Summer Invitational	2022 Futures (LCM)
51	2:20.59	Penelope Leonard		18	200 BK LCM	MR	Asphalt Green Unified Aquatics	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
52	2:20.61	Delaney Boulden		18	200 BK LCM	MV	Empire KC Swim Club	2022 MV Region VIII Speedo Summer Meet	2023 Futures (LCM)
53	2:20.68	Morgan Sokol		18	200 BK LCM	IL	FMC Aquatic	2022 MN USAS Speedo Meet	2023 Futures (LCM)
54	2:21.04	Emma Feld		18	200 BK LCM	MR	Asphalt Green Unified Aquatics	2022 MR TYR Senior LC Championships	2022 Futures (LCM)
55	2:21.12	Sydney DeBaecke		18	200 BK LCM	MA	Suburban Seahawks Club	2022 MA Swimming Meet	2023 Futures (LCM)
56	2:21.13	Jessica Eden		18	200 BK LCM	LE	Lake Erie Silver Dolphins	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
57	2:21.27	Rachel Soubier		18	200 BK LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
58	2:21.33	Gretchen Lueking		18	200 BK LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
59	2:21.34	Madeline Smith		18	200 BK LCM	NC	East Carolina Aquatics	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
60	2:21.41	Ellis Fox		18	200 BK LCM	WT	Lubbock Swim Club	2022 GU Texas Senior Circuit 3	2023 Futures (LCM)
61	2:21.53	Addie Diaz		18	200 BK LCM	MN	Minnetonka Swim Club	2022 MN MNSI Senior State	2023 Futures (LCM)
62	2:21.74	Sonia Mlakar		18	200 BK LCM	NE	Gator Swim Club	2022 LE Futures Championships Geneva	2023 Futures (LCM)
63	2:21.85	Gabrielle Ivey		18	200 BK LCM	MS	Biloxi Elite Swim Team	2022 MS 14th Annual Splashin' the Coast	2022 Futures (LCM)
64	2:21.88	Abby Clark		18	200 BK LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Futures (LCM)
64	2:21.88	Ally Boynton		18	200 BK LCM	UT	South Davis Aquatics Team	2022 UT LC Champs	2023 Futures (LCM)
64	2:21.88	Jenna Halliday		18	200 BK LCM	SE	Bartlett Extreme Swim Team	2022 MS 14th Annual Splashin' the Coast	2023 Futures (LCM)
67	2:21.90	Lily Hughes	Yes	18	200 BK LCM	NJ	YMCA of Greater Monmouth County	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
68	2:21.93	Vivian Vanrenterghem		18	200 BK LCM	MI	Club Wolverine	2022 MI Eric Namesnik Memorial Open	2023 Futures (LCM)
69	2:21.99	Jane Sanderson		18	200 BK LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2023 Futures (LCM)
70	2:22.02	Kate Augustyn		18	200 BK LCM	WI	YMCA of the Chippewa Valley Barracudas	2022 MN USAS Speedo Meet	2022 Futures (LCM)
71	2:22.08	Julienne Saliou		18	200 BK LCM	MR	Long Island Aquatic Club	2022 Speedo Junior National Ch	2023 Futures (LCM)
72	2:22.26	Lily Milner	Yes	18	200 BK LCM	MT	Glacier Aquatic Club	2022 MT MAC 40th Annual Firecracker Meet	2023 Futures (LCM)
73	2:22.41	Nina Statler		18	200 BK LCM	PC	Walnut Creek Aquabears	2022 SN Summer CA-NV Sectional-CC	2023 Futures (LCM)
73	2:22.41	Kacey McKenna		18	200 BK LCM	IN	Indiana Swim Club	2022 TT - Phillips 66 Nationals	2023 Futures (LCM)
75	2:22.42	Payton Woodring		18	200 BK LCM	GA	Carpet Capital Aquatics Club	2022 GA LC Senior State Championship	2023 Futures (LCM)
76	2:22.47	Katherine Sammy		18	200 BK LCM	FL	Gator Swim Club	2022 Futures - Cary	2023 Futures (LCM)
77	2:22.52	Sabrina Johnston		18	200 BK LCM	MR	BGC-N. Westchester Marlins	2022 MR LIAC Summer Fun Invitational	2023 Futures (LCM)
78	2:22.57	Karen Austin		18	200 BK LCM	MI	Atlantis Swimming	2022 LE Speedo Summer Sectionals	2022 Futures (LCM)
79	2:22.58	Madeline Meredith		18	200 BK LCM	KY	Lakeside Swim Team	2022 SE Speedo Summer Sizzler	2022 Futures (LCM)
79	2:22.58	Emma Norton		18	200 BK LCM	GA	Marietta Marlins, Inc	2022 GA LC Senior State Championship	2023 Futures (LCM)
81	2:22.59	Kaley McIntyre		18	200 BK LCM	PC	Thunder Coast Aquatics	2022 PC LCM Far Westerns	2023 Futures (LCM)
82	2:22.67	Colleen Duffy		18	200 BK LCM	MV	U. of Missouri	2022 MV UMIZ International	2022 Futures (LCM)
83	2:22.72	Ashley Fryer		18	200 BK LCM	OHO	Mason Manta Rays	2022 OH Tim Meyers LC Senior Champs	2022 Futures (LCM)
84	2:22.82	Lucy Reber		18	200 BK LCM	KY	Unattached	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
85	2:22.90	Lucy Malys		18	200 BK LCM	MI	OLY Swimming	2022 LE Speedo Summer Sectionals	2022 Futures (LCM)
86	2:22.92	Ella Jo Piersma		18	200 BK LCM	OHO	Mason Manta Rays	2022 NC SGSA Eastern Invitational	2022 Futures (LCM)
87	2:22.96	Katherine Helms		18	200 BK LCM	PV	Mason Makos Swim Team	2022 PV LC Open Championships	2023 Futures (LCM)
88	2:22.99	Anna Verlander		18	200 BK LCM	GA	Dynamo Swim Club	2022 SE Richard Quick Invitational	2022 Futures (LCM)
89	2:23.06	Kayleigh Lovell		18	200 BK LCM	IL	Springfield YMCA Swim Team	2022 IL LCM Senior Championships	2023 Futures (LCM)
90	2:23.12	Grace Dale		18	200 BK LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
91	2:23.38	Erin Langenburg		18	200 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Futures (LCM)
92	2:23.43	Paige Armstrong		18	200 BK LCM	IL	St Charles Swim Team	2022 MN USAS Speedo Meet	2022 Futures (LCM)
93	2:23.51	Anna Vermeulen		18	200 BK LCM	CO	Jeffco Hurricanes	2022 Futures Championships - C	2023 Futures (LCM)
94	2:23.55	Devon Muldoon		18	200 BK LCM	NJ	Cougar Aquatic Team	2022 NJ BAC Memorial Day Invitational	2022 Futures (LCM)
95	2:23.82	Katie Beyer		18	200 BK LCM	NI	STAR Swimming	2022 LE Futures Championships Geneva	2023 Futures (LCM)
95	2:23.82	Jenna Charlat		18	200 BK LCM	NE	Unattached	2022 WI Central Zone Section 1	2022 Futures (LCM)
97	2:23.84	Camryn Leydig		18	200 BK LCM	MA	York YMCA	2022 MD NBAC Spring Long Course Meet	2022 Futures (LCM)
98	2:23.85	Colette Masino		18	200 BK LCM	CA	Canyons Aquatic Club	2022 CA CA-NV Speedo Sectionals at CANY	2023 Futures (LCM)
99	2:23.97	Emily Noll		18	200 BK LCM	PV	All Star Aquatics	2022 VA EZ LC Speedo Super Sectional	2022 Futures (LCM)
100	2:24.04	Katelyn Buono		18	200 BK LCM	PC	Reno Aquatic Club	2022 PC SCSC Futures West - Time Trials	2020-2024 AAA
100	2:24.04	Kirsti McEnroe		18	200 BK LCM	SC	Y-Spartaquatics Swim Club	2022 SC YSSC 19th Annual LC	2020-2024 AAA
102	2:24.20	Victoria Novinskiy		18	200 BK LCM	NE	Executive Swim Club	2022 NE SOLO-Seacoast Jenny Thompson	2020-2024 AAA
103	2:24.24	Kai-min Tsuei		18	200 BK LCM	CA	Trident Swim Club	2022 CA Speedo Grand Challenge	2020-2024 AAA
104	2:24.25	Krisalyn Henderson		18	200 BK LCM	GA	SwimAtlanta	2022 FL BSS TYR June Classic	2020-2024 AAA
104	2:24.25	Mackenzie Lanning		18	200 BK LCM	KY	Lakeside Swim Team	2022 KY LAK 94th Ohio Valley Championships	2020-2024 AAA
106	2:24.34	Maura Schoppa		18	200 BK LCM	NC	Swim GSA	2022 NC SGSA Eastern Invitational	2020-2024 AAA
107	2:24.38	Ella Penny		18	200 BK LCM	SC	Y-Spartaquatics Swim Club	2022 NC AP LC YMCA Nationals	2020-2024 AAA
108	2:24.46	Madi Dohrn		18	200 BK LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championships	2020-2024 AAA
108	2:24.46	Layne Peterson		18	200 BK LCM	NJ	Peddie Aquatic Association	2022 NJ SCAR Memorial Day	2020-2024 AAA
110	2:24.47	Abby Daniel		18	200 BK LCM	LE	Firestone Akron Swim Team	2022 LE FAST Invite	2020-2024 AAA
110	2:24.47	Mallory Schleicher		18	200 BK LCM	FG	South Florida Aquatic Club	2022 FL SZ South Sectionals Championships	2020-2024 AAA
112	2:24.50	Allie Sanchez		18	200 BK LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
112	2:24.50	Mia Li		18	200 BK LCM	MD	Eagle Swim Team Inc.	2022 MD LSC LC Championships	2020-2024 AAA
114	2:24.54	Faith Sill		18	200 BK LCM	WI	Verona Area Swim Team	2022 WI 13 & O LC State Meet	2020-2024 AAA
115	2:24.57	Maria Jellig		18	200 BK LCM	MA	Jersey Wahoos	2022 MA Swimming Meet	2020-2024 AAA
116	2:24.81	Angelina Baker		18	200 BK LCM	MI	Greater Kalamazoo Crocs	2022 LE Speedo Summer Sectionals	2020-2024 AAA
117	2:24.82	Ella Flowers		18	200 BK LCM	GU	Rice Aquatics	2022 GU Texas Senior Circuit 3	2020-2024 AAA
118	2:24.87	Mia Grove		18	200 BK LCM	PN	StingRay Swim Team	2022 PN Senior Long Course Champs	2020-2024 AAA
119	2:24.96	Mia Burke		18	200 BK LCM	MD	North Baltimore Aquatic Club	2022 MD NBAC Mid-Summer Classic	2020-2024 AAA
120	2:25.12	Sydney Rodriguez		18	200 BK LCM	NJ	Unattached	2022 NJ SCAR Memorial Day	2020-2024 AAA
121	2:25.13	Milka Ndubuisi		18	200 BK LCM	SC	Columbia Swimming	2022 SC LSC Senior State Champs	2020-2024 AAA
122	2:25.16	Grace Dwyer		18	200 BK LCM	MR	Condors Swim Club	2022 FL ISCA Summer Senior Blast	2020-2024 AAA
123	2:25.22	Sydney Atkins		18	200 BK LCM	AM	University of Pittsburgh	2022 Futures - Geneva	2020-2024 AAA
124	2:25.26	Brooke Zettel		18	200 BK LCM	NC	TAC Titans	2022 NC TAC Spring Invitational	2020-2024 AAA
125	2:25.27	Sophia Hemingway		18	200 BK LCM	CO	Highlands Ranch Aquatics	2022 Futures Championships - C	2020-2024 AAA
126	2:25.28	Mady Bachmeier		18	200 BK LCM	AZ	Scottsdale Aquatic Club	2022 OR Speedo Sectionals - Mt Hood	2020-2024 AAA
127	2:25.29	Ainsley Nalen		18	200 BK LCM	NE	Unattached	2022 NE BGSC LCM Seniors	2020-2024 AAA
128	2:25.35	Emily Harris		18	200 BK LCM	SE	Ensworth Aquatics	2022 SE LC Championships	2020-2024 AAA
