Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:05.20	Summer McIntosh	Yes	15	200 FL LCM	FL	Unattached	2022 World Champs	2023 Summer Nationals (LCM)
2	2:09.44	Alex Shackell		15	200 FL LCM	IN	Carmel Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	2:14.96	Tori Abruzzo		15	200 FL LCM	MA	Plymouth Whitemarsh Aquatics	2022 LE Futures Championships Geneva	2022 Winter US Open (LCM)
4	2:15.72	Amelia Mason		15	200 FL LCM	CO	Flatiron Athletic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
5	2:16.31	Miller Ward		15	200 FL LCM	CT	Chelsea Piers Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
6	2:16.39	Claire Weinstein		15	200 FL LCM	CA	Sandpipers Of Nevada	2022 CA TRA LCM Opener	2022 Winter US Open (LCM)
7	2:16.41	AnneMarie Vlaic		15	200 FL LCM	OR	Lake Oswego Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
8	2:16.44	Emily Thompson		15	200 FL LCM	NJ	Greater Somerset County YMCA Storm	2021 Toyota US Open Championship	2022 Summer Juniors (LCM)
9	2:16.59	Samantha Chan		15	200 FL LCM	SE	Huntsville Swim Association	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
10	2:16.69	Davina Huang		15	200 FL LCM	PC	Santa Clara Swim Club	2022 PC SCSC Futures West	2023 Summer Juniors (LCM)
11	2:17.14	Campbell Scofield		15	200 FL LCM	PV	Nation's Capital Swim Club	2022 VA NOVA LC Winter Invitational	2022 Winter Juniors (SCY)
12	2:17.37	Teagan O'Dell		15	200 FL LCM	CA	Irvine Novaquatics	2022 CA SCS/NOVA June Age Group	2022 Winter Juniors (SCY)
13	2:17.46	Chloe Kim		15	200 FL LCM	NJ	Scarlet Aquatics	2022-NT American Long Course Meet	2022 Winter Juniors (SCY)
14	2:17.50	Olivia Suarez		15	200 FL LCM	GU	Unattached	2022 Futures Championships - C	2022 Winter Juniors (SCY)
15	2:17.72	Isabella Chavez-Varela		15	200 FL LCM	SI	Coronado Swim Association Team Elite	2022 Futures - Santa Clara	2022 Winter Juniors (SCY)
