name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Jackson Scheiber,15,16,119.15,116.81,2.3400000000000034,1.9639110365086052,116,131,
Lucas Crother-Collado,15,16,122.21,119.62,2.589999999999989,2.119302839374838,295,301,
Nick Fabian,15,16,119.75999999999999,116.11,3.6499999999999915,3.0477621910487573,141,83,
Christian Henry,15,16,122.42,120.55,1.8700000000000045,1.5275281816696655,317,395,
Thomas Matheson,15,16,121.93,119.78999999999999,2.140000000000015,1.755105388337583,274,316,
Aaron Gordon,15,16,118.28999999999999,119.94,-1.6500000000000057,-1.3948769972102508,73,329,
Gavin Shifflett,15,16,120.96,117.18,3.779999999999987,3.1249999999999893,209,153,
Drew Davis,15,16,123.18,117.00999999999999,6.170000000000016,5.008930021107335,388,143,
Vincent Kim,15,16,120.73,120.14,0.5900000000000034,0.48869377950799586,198,352,
Strahinja Maslo,15,16,120.42,118.00999999999999,2.410000000000011,2.0013286829430417,182,206,Yes
Karl Nolte,15,16,121.96,121.41,0.5499999999999972,0.4509675303378134,277,483,
Gian Santos,15,16,116.56,113.75999999999999,2.8000000000000114,2.402196293754299,35,27,Yes
Ari Azrad,15,16,118.37,113.18,5.189999999999998,4.384556897862632,78,20,
Reid Magner,15,16,122.79,118.55,4.240000000000009,3.453049922632143,349,233,
Luke Bucaro,15,16,123.28,120.34,2.9399999999999977,2.384815055158986,398,377,
Ethan Moore,15,16,121.4,118.85,2.5500000000000114,2.100494233937406,240,252,
Gabriel Tortola,15,16,115.88,114.55,1.3299999999999983,1.1477390403866055,26,46,Yes
Nathan Szobota,15,16,114.62,111.22,3.4000000000000057,2.9663235037515316,15,9,
Victor Teeters,15,16,121.98,116.68,5.299999999999997,4.344974585997702,279,119,
Preston Kessler,15,16,121.94,117.72,4.219999999999999,3.460718386091519,275,185,
Andrew Shackell,15,16,120.63,113.8,6.829999999999998,5.6619414739285405,191,28,
Bennett Baer,15,16,117.17,117.42,-0.25,-0.21336519586924982,51,167,
Charlie Kulp,15,16,117.85,114.94,2.9099999999999966,2.4692405600339384,66,57,
Lucas Li,15,16,117.36,116.37,0.9899999999999949,0.8435582822085846,56,102,
Shaun Li,15,16,123.22,119.41,3.8100000000000023,3.0920305145268645,392,276,
Tony Laurito,15,16,119.58,119.96000000000001,-0.38000000000000966,-0.3177788927914448,134,332,
Micah Davis,15,16,119.0,117.27000000000001,1.7299999999999898,1.4537815126050335,106,157,
Kaii Winkler,15,16,112.06,109.02000000000001,3.039999999999992,2.7128324112082742,5,2,Yes
Christian Dantey,15,16,120.01,116.83,3.180000000000007,2.6497791850679167,155,134,
Elson Lee,15,16,120.18,117.78,2.4000000000000057,1.9970044932601145,168,189,Yes
Alan Shaaban,15,16,119.77000000000001,116.55,3.220000000000013,2.688486265341916,143,111,
Rian Graham,15,16,123.63,115.87,7.759999999999991,6.276793658497122,429,77,
Frank Pang,15,16,121.06,118.97,2.0900000000000034,1.7264166528993916,216,256,
Andrew Ploof,15,16,123.91,118.16,5.75,4.640464853522718,456,221,
Aidan Clements,15,16,118.28,120.27,-1.9899999999999949,-1.6824484274602596,72,370,
Jack Haley,15,16,118.44,117.43,1.009999999999991,0.8527524484971217,83,169,
Harry Belbot,15,16,119.86,117.28999999999999,2.5700000000000074,2.14416819622894,147,159,
Holden Short,15,16,121.58,118.32,3.260000000000005,2.6813620661293016,254,224,
Evan Boratto,15,16,120.56,117.9,2.6599999999999966,2.2063702720636997,188,195,
JT Tucker,15,16,122.32,119.81,2.509999999999991,2.0519947678220984,301,318,
Cameron Petitt,15,16,117.72,114.44,3.280000000000001,2.7862725110431543,62,42,
Hayden Lynam,15,16,123.49,121.18,2.309999999999988,1.870596809458246,413,458,
TJ Frost,15,16,118.35,114.0,4.349999999999994,3.675538656527245,76,31,
Jiarui Xue,15,16,117.34,114.0,3.3400000000000034,2.846429180160221,54,31,
Kyle Kengla,15,16,123.11,120.81,2.299999999999997,1.868247908374622,383,419,
Nathan Moss,15,16,121.82,120.94,0.8799999999999955,0.7223772779510717,268,432,
Alejandro Michelena,15,16,122.71,117.53,5.179999999999993,4.221334854535077,341,172,
Nicholas Lee,15,16,122.17,120.03,2.1400000000000006,1.751657526397643,291,343,
Carter Gray,15,16,122.93,120.41,2.5200000000000102,2.0499471243797367,363,384,
Ethan Schutten,15,16,122.4,113.81,8.590000000000003,7.017973856209153,312,29,
Kayden Hedrick,15,16,123.87,116.12,7.75,6.2565592960361665,452,86,
Ray Liu,15,16,116.5,114.47,2.030000000000001,1.742489270386267,32,44,
Zane Ricker,15,16,122.35,120.23,2.1199999999999903,1.7327339599509526,303,364,
Finn Holdredge,15,16,123.09,119.77000000000001,3.319999999999993,2.697213421074005,381,315,
Deniz Ozil,15,16,117.58,116.83,0.75,0.6378635822418779,60,134,
Jack Fulham,15,16,118.97,116.69,2.280000000000001,1.91644952509036,104,121,
Ben Flasch,15,16,122.66,120.45,2.2099999999999937,1.8017283548018865,336,386,
Charlie Greenwood,15,16,119.07,116.81,2.259999999999991,1.8980431678844303,112,131,
Derek Cheng,15,16,120.09,118.03999999999999,2.0500000000000114,1.7070530435506797,162,209,
Noah Lang,15,16,122.89,119.7,3.1899999999999977,2.5958173976727132,358,308,
Owen Waibel,15,16,118.88,118.09,0.789999999999992,0.6645356662180284,98,214,
Leo Cerda,15,16,121.23,118.69,2.5400000000000063,2.0951909593335034,230,244,
Meyer Hitch,15,16,122.71,118.07,4.640000000000001,3.7812729198924298,341,213,
Enzo Solitario,15,16,119.06,114.07,4.990000000000009,4.191164118931638,110,34,
Misha Kabunov,15,16,123.81,120.73,3.0799999999999983,2.487682739681769,440,414,
Trevan Valena,15,16,117.77000000000001,118.47,-0.6999999999999886,-0.5943788740765802,63,230,
Sean Su,15,16,120.18,120.53,-0.3499999999999943,-0.29122982193376123,168,391,
Jake Karulf,15,16,120.68,116.68,4.0,3.3145508783559827,196,119,
John Simmons,15,16,118.6,114.27000000000001,4.329999999999984,3.6509274873524316,87,38,
Cooper Wiese,15,16,123.0,120.16,2.8400000000000034,2.308943089430897,373,355,
Bryce Rohr,15,16,120.05,116.05,4.0,3.331945022907122,161,80,
Evan Marczak,15,16,119.92,119.50999999999999,0.4100000000000108,0.3418945963976074,154,289,
Adam Lee,15,16,119.9,117.28,2.6200000000000045,2.185154295246042,152,158,
Aubrey Jaya,15,16,115.53999999999999,114.66,0.8799999999999955,0.7616409901332833,23,49,
Christian Thornton,15,16,123.96,121.51,2.4499999999999886,1.9764440141981192,464,495,
Gideon Swan,15,16,118.86,116.07,2.7900000000000063,2.34729934376578,97,82,
Jochi Nolla,15,16,120.76,116.88,3.8800000000000097,3.212984431931111,200,138,Yes
Giulian Martin,15,16,118.11,116.63,1.480000000000004,1.2530691728050156,69,115,
Will D'Orazio,15,16,121.69,117.71000000000001,3.9799999999999898,3.2706056372750347,263,183,
Alex Schwartz,15,16,121.61,117.41,4.200000000000003,3.453663350053452,258,166,
Ethan Bass,15,16,121.53,119.6,1.9300000000000068,1.5880852464412134,251,296,
Harrison Smith,15,16,118.84,115.88,2.960000000000008,2.4907438572871152,96,78,Yes
Ryder Hicks,15,16,123.21,118.6,4.609999999999999,3.741579417255093,390,235,
William Mulgrew,15,16,119.06,114.93,4.1299999999999955,3.468839240718961,110,56,
Devin Irons,15,16,122.32,117.56,4.759999999999991,3.8914323086984886,301,174,
Andy Roose,15,16,118.75,117.95,0.7999999999999972,0.6736842105263134,92,201,
Alex Nguyen,15,16,122.16,118.8,3.3599999999999994,2.7504911591355596,289,248,
Alejandro Varon Varon,15,16,119.55,121.43,-1.8800000000000097,-1.572563780844843,132,486,
Bryce Ruder,15,16,122.43,119.44,2.990000000000009,2.4422118761741474,319,281,
Anthony Simmons,15,16,119.88,117.53,2.3499999999999943,1.960293626960289,150,172,
Owen Stevens,15,16,119.71000000000001,116.45,3.260000000000005,2.7232478489683443,140,107,
Owen Nye,15,16,118.35,116.14,2.2099999999999937,1.8673426277988965,76,88,
Thai Koehnle,15,16,120.78,118.00999999999999,2.7700000000000102,2.2934260639178756,203,206,
Matthew Amodio,15,16,122.98,120.89,2.0900000000000034,1.699463327370307,366,427,
Jackson Heinlein-Preseault,15,16,122.73,120.36,2.3700000000000045,1.9310681984844817,345,378,
Can Yeniay,15,16,114.95,113.63,1.3200000000000074,1.148325358851681,17,24,Yes
Drew Carlson,15,16,123.84,117.99000000000001,5.849999999999994,4.723837209302321,443,205,
Phil Lin,15,16,124.25,120.5,3.75,3.0181086519114686,491,387,
Daniel Strumidlo,15,16,121.92,116.84,5.079999999999998,4.166666666666665,273,136,
Lincoln Council,15,16,123.55,121.36,2.1899999999999977,1.7725617159044904,420,474,
Francisco Goya,15,16,118.4,115.61,2.7900000000000063,2.356418918918924,80,70,Yes
Luke Ellis,15,16,113.66,111.17,2.489999999999995,2.190744325180358,9,8,
Grant Murphy,15,16,117.1,115.24000000000001,1.8599999999999852,1.5883859948761618,49,65,
Cohen Mackay,15,16,122.74,121.24,1.5,1.2220954863940037,348,464,
Duke Garvin,15,16,122.4,119.43,2.969999999999999,2.426470588235293,312,278,
Bucky Gettys,15,16,117.00999999999999,114.3,2.7099999999999937,2.316041363985979,47,40,
Michael Higgens,15,16,121.21,121.4,-0.19000000000001194,-0.15675274317301538,227,480,
Jack Rutledge,15,16,122.59,115.55,7.040000000000006,5.74271963455421,334,68,
Ty Schneider,15,16,118.94,120.69,-1.75,-1.4713300823944846,102,410,
Christian Smith,15,16,120.64,116.96000000000001,3.6799999999999926,3.0503978779840786,192,141,
Elliot Lee,15,16,121.86,116.13,5.730000000000004,4.702117183653376,270,87,
Alex Nicholson,15,16,122.45,118.78,3.6700000000000017,2.997141690485914,322,247,
Kiefer Roemer,15,16,122.25,118.75,3.5,2.8629856850715747,299,246,
Michael Munder,15,16,122.98,119.74000000000001,3.239999999999995,2.634574727597979,366,313,
Keoni Li,15,16,121.55,118.85,2.700000000000003,2.221308103661047,252,252,
Seth Cannon,15,16,116.38,116.74000000000001,-0.36000000000001364,-0.309331500257788,30,125,
Max Enes,15,16,118.97999999999999,117.94,1.039999999999992,0.8740964868044984,105,198,
Jadeon Carter,15,16,121.68,118.16,3.5200000000000102,2.8928336620644397,261,221,
Granger Bartee,15,16,115.71000000000001,115.1,0.6100000000000136,0.5271800190130617,25,61,
Tristan Bonnet-Eymard,15,16,124.04,117.66,6.38000000000001,5.14350209609804,469,178,
George Libecco,15,16,121.37,119.34,2.030000000000001,1.672571475652963,238,274,
Logan Calhoun,15,16,121.11,119.52000000000001,1.5899999999999892,1.3128560812484429,221,290,
Finn Brophy,15,16,118.28999999999999,116.25999999999999,2.030000000000001,1.7161213965677582,73,97,
Johnny Ganser,15,16,124.29,117.02000000000001,7.269999999999996,5.849223589991146,494,145,
Jack Samuels,15,16,124.01,117.36,6.650000000000006,5.362470768486417,468,164,
Luke Hartman,15,16,119.09,117.00999999999999,2.0800000000000125,1.7465782181543474,113,143,
Tyler Kay,15,16,124.12,118.15,5.969999999999999,4.809861424427972,481,218,
Brandon Fleck,15,16,118.65,113.89,4.760000000000005,4.011799410029503,89,30,
Max Carlsen,15,16,116.49000000000001,113.67,2.8200000000000074,2.420808653103277,31,25,
Kai Batchelor,15,16,123.24,119.05,4.189999999999998,3.399870172022069,394,259,
Connor Jones,15,16,120.57,116.35,4.219999999999999,3.500041469685659,189,101,
Wesley Foster,15,16,115.94,117.7,-1.7600000000000051,-1.5180265654649001,27,181,
Kai Wang,15,16,122.9,120.09,2.8100000000000023,2.2864117168429634,359,349,
Anthony Zhang,15,16,123.46,120.36,3.0999999999999943,2.5109347156973874,411,378,
Julien Rousseau,15,16,115.3,114.67,0.6299999999999955,0.546400693842147,20,50,
Dylan bonilla,15,16,119.24000000000001,117.69,1.5500000000000114,1.2998993626299993,119,180,
Zach Power,15,16,118.74000000000001,115.64,3.1000000000000085,2.6107461680983732,91,71,
Caleb Dulin,15,16,121.68,120.01,1.6700000000000017,1.3724523339907968,261,340,
Liam Roedling,15,16,122.51,118.53999999999999,3.970000000000013,3.2405517916904847,325,232,
Luke Sandberg,15,16,122.9,117.8,5.1000000000000085,4.149715215622464,359,190,
Emre Sungur,15,16,117.22999999999999,114.81,2.4199999999999875,2.064318007335996,52,53,Yes
Ethan Ekk,15,16,114.11,110.46000000000001,3.6499999999999915,3.1986679519761556,11,5,Yes
Alex Parent,15,16,121.05,117.14,3.9099999999999966,3.2300702189178,214,151,
Luke Amerson,15,16,119.86,116.50999999999999,3.3500000000000085,2.794927415317878,147,108,
Colin Davis,15,16,122.55,119.13,3.4200000000000017,2.790697674418606,331,262,
Maddox Hammonds,15,16,120.87,117.31,3.5600000000000023,2.9453131463555904,208,161,
Matthew Doty,15,16,123.37,120.38,2.990000000000009,2.4236037934668144,405,380,
Damian Czartoryjski,15,16,123.58,118.62,4.959999999999994,4.013594432756104,423,237,
Able Temiz,15,16,124.16,121.38,2.780000000000001,2.2390463917525785,483,478,
Jason Zhao,15,16,113.39,109.09,4.299999999999997,3.7922215362906755,8,3,
Kyle Wang,15,16,116.66,116.22999999999999,0.4300000000000068,0.36859249099949154,39,94,
Ryan Griffith,15,16,119.65,116.75999999999999,2.890000000000015,2.415378186376945,137,128,
Adriano Arioti,15,16,118.81,116.39,2.4200000000000017,2.036865583705077,94,103,
Alex Malaj,15,16,120.38,121.33,-0.9500000000000028,-0.7891676358199061,179,470,
Kai Kawakami-Lynd,15,16,119.33,117.94,1.3900000000000006,1.164837006620297,124,198,
Brody Singley,15,16,121.77,116.78,4.989999999999995,4.097889463743118,265,129,
Jackson Mueller,15,16,122.25,121.0,1.25,1.0224948875255624,299,436,
Jack Troy,15,16,120.4,118.64,1.7600000000000051,1.4617940199335588,181,239,
Derek Estep,15,16,118.11,116.25999999999999,1.8500000000000085,1.5663364660062726,69,97,
Sean Green,15,16,114.6,112.68,1.9199999999999875,1.6753926701570572,14,18,
Evan Prabhu,15,16,116.77000000000001,115.38,1.3900000000000148,1.1903742399589061,41,67,
Kaito Quiroz,15,16,121.62,121.09,0.5300000000000011,0.4357835882256217,259,444,
Sebastian Aguilar,15,16,122.38,120.55,1.8299999999999983,1.495342376205261,307,395,
Aidan Cole,15,16,122.17,117.67,4.5,3.683391994761398,291,179,
Michael Anderson,15,16,122.35,118.8,3.549999999999997,2.901512055578257,303,248,
Hunter Raymer,15,16,120.79,119.74000000000001,1.0499999999999972,0.8692772580511607,204,313,
Riccardo Osio,15,16,117.78,117.07,0.710000000000008,0.6028188147393513,64,149,
Gregg Enoch,15,16,116.57,113.72,2.8499999999999943,2.4448829029767474,36,26,
Will Deutmeyer,15,16,121.98,119.43,2.549999999999997,2.090506640432855,279,278,
Declan Kelly,15,16,122.6,119.27000000000001,3.329999999999984,2.716150081566056,335,268,Yes
Nathan Jacobbe,15,16,123.08,119.88,3.200000000000003,2.599935001624962,378,323,
Logan Swenson,15,16,122.39,120.85,1.5400000000000063,1.2582727347005525,311,421,
Nate Temeles,15,16,122.91,116.69,6.219999999999999,5.0606134570010575,361,121,
Wiley Spinner,15,16,118.92,116.81,2.1099999999999994,1.7743020517995287,99,131,
Nolan Lemon,15,16,123.96,119.96000000000001,3.999999999999986,3.2268473701193816,464,332,
Aaron Davidson,15,16,120.13,114.65,5.47999999999999,4.561724798135345,165,48,
Jonny Hines,15,16,120.03,114.02000000000001,6.009999999999991,5.00708156294259,158,33,
Gidean Karp,15,16,117.89,115.05,2.8400000000000034,2.40902536262618,67,60,
Brayden Jones,15,16,116.50999999999999,117.7,-1.190000000000012,-1.0213715560896164,34,181,
John Kroll,15,16,120.25,121.04,-0.7900000000000063,-0.6569646569646622,172,439,
Toby Dollens,15,16,123.53,120.68,2.8499999999999943,2.3071318708006103,418,408,
