Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:10.05	Caroline Mallard		17	200 FL LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
2	2:10.62	Kelsey Zhang		17	200 FL LCM	PC	Palo Alto Stanford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
3	2:10.82	Alyce Lehman		17	200 FL LCM	MA	Jersey Wahoos	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
4	2:10.83	Clare Watson	Yes	17	200 FL LCM	PN	Bellevue Club Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
5	2:12.56	Averie Hager		17	200 FL LCM	ST	Streamline Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
6	2:12.69	Chloe Kim		17	200 FL LCM	NJ	Scarlet Aquatics	2025 NJ SCAR Memorial Invite	2025 Summer Nationals (LCM)
7	2:12.78	Kayla Han		17	200 FL LCM	CA	La Mirada Armada	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
8	2:13.69	Sophia Pero		17	200 FL LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Summer Nationals (LCM)
9	2:13.83	Emerson Callis		17	200 FL LCM	VA	Quest Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	2:14.21	Taylor Klein		17	200 FL LCM	NC	Mecklenburg Swim Association	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
11	2:14.70	Claire Weinstein		17	200 FL LCM	CA	Sandpipers Of Nevada	2025 CA RMDA Road to LA28 - LCM	2025 Summer Nationals (LCM)
12	2:14.79	Emma Belk		17	200 FL LCM	AR	Springfield Aquatics	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter US Open (LCM)
12	2:14.79	Hannah Renaud		17	200 FL LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
14	2:15.26	Maya Hetland		17	200 FL LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
15	2:15.56	Emma Cigna		17	200 FL LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
16	2:15.68	Anna Shnowske		17	200 FL LCM	VA	Unattached	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
17	2:15.95	Paige Downey		17	200 FL LCM	AZ	Gold Medal Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
18	2:16.07	Riley Anderson		17	200 FL LCM	CT	West Hartford Aquatic Team	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
19	2:16.40	Hayden Gibson		17	200 FL LCM	AR	Razorback Aquatic Club Aquahawgs	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
20	2:16.46	KC Braeger		17	200 FL LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
21	2:16.47	Vivian Moulson		17	200 FL LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	2025 Winter US Open (LCM)
22	2:16.53	Sage Miller		17	200 FL LCM	HI	Iolani Swim Club	2025 HI Senior Summer Championships (LCM)	2025 Summer Juniors (LCM)
23	2:16.68	Izzy Beu		17	200 FL LCM	IL	Academy Bullets Swim Club	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
24	2:16.91	Maria Webb		17	200 FL LCM	PV	Rockville Montgomery Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
25	2:16.99	Cara McDonald		17	200 FL LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	2:17.07	Lydia Cameron		17	200 FL LCM	MN	Edina Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
27	2:17.68	Lindsay Forebaugh		17	200 FL LCM	IL	FMC Aquatic	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
