Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:10.91	Audrey Derivaux		15	200 IM LCM	MA	Jersey Wahoos	2025 Toyota National Championships	2025 Winter US Open (LCM)
2	2:15.20	Mikayla Tan	Yes	15	200 IM LCM	PC	San Ramon Valley Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
3	2:15.31	Sadie Buckley		15	200 IM LCM	PV	Nation's Capital Swim Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
4	2:15.77	Reina Liu	Yes	15	200 IM LCM	NC	TAC Titans	2025 NC TAC Triangle Classic	2025 Winter US Open (LCM)
5	2:16.23	Gabi Brito		15	200 IM LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	2:16.67	Karina Plaza		15	200 IM LCM	NC	SwimMAC Carolina	2025 Toyota National Championships	2025 Winter US Open (LCM)
7	2:17.16	Emma Hussein		15	200 IM LCM	CA	Canyons Aquatic Club	2025 SI CA/NV Speedo Summer Sectionals	2025 Winter US Open (LCM)
8	2:17.78	Isabel Wu		15	200 IM LCM	PC	Santa Clara Swim Club	2025 CC Super League Championships	2025 Winter US Open (LCM)
9	2:17.94	June Delmar		15	200 IM LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	2:18.49	Claire Burns		15	200 IM LCM	SC	Y-Spartaquatics Swim Club	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
11	2:19.06	Sarah Zhang		15	200 IM LCM	NE	Revolution Aquatic Club	2025 NE CS Senior Championships	2025 Winter US Open (LCM)
12	2:19.07	Paige Kowal		15	200 IM LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
13	2:19.14	Carly Afanasewicz		15	200 IM LCM	MR	Phoenix Aquatic Club USA LLC	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
14	2:19.15	Carolin He		15	200 IM LCM	NC	TAC Titans	2025 NC TAC Spring Fling Meet	2025 Summer Juniors (LCM)
15	2:19.60	Abigail Bonham		15	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
16	2:19.63	Ellie Stanley		15	200 IM LCM	SE	Tennessee Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
17	2:20.28	Sloane Barr		15	200 IM LCM	NC	TAC Titans	2025 NC TAC Triangle Classic	2025 Summer Juniors (LCM)
18	2:20.32	Grace Koenig-Song		15	200 IM LCM	IL	NASA Wildcat Aquatics	2025 WI MAC LONG COURSE MIDWEST INVITATIONAL	2025 Summer Juniors (LCM)
19	2:20.36	Jayla Kuzak		15	200 IM LCM	MI	Livonia Community Swim Club	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
20	2:20.38	Kate McKinnon		15	200 IM LCM	CO	Aquawolves Swimming	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
21	2:20.39	Ellie Clarke		15	200 IM LCM	IN	Carmel Swim Club	2025 IN ISI Senior LC Champs	2025 Summer Juniors (LCM)
22	2:20.44	Jane Chevalier		15	200 IM LCM	MR	Badger Swim Club,Inc.	2025 CT CPAC June Meet	2025 Summer Juniors (LCM)
23	2:20.48	Annie Shall		15	200 IM LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
24	2:20.50	Jane Chevalier		15	200 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
25	2:20.63	Eryn Arnold		15	200 IM LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
26	2:20.81	Katrin Otaegi		15	200 IM LCM	PC	San Ramon Valley Aquatics	2025 PC Speedo Sectionals - Novato	2025 Summer Juniors (LCM)
27	2:20.90	Isabella Green		15	200 IM LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships - Time Trials	2025 Winter Juniors (SCY)
28	2:21.11	Lexie Bishop		15	200 IM LCM	PV	All Star Aquatics	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	2025 Summer Juniors (LCM)
29	2:21.19	Leah Debosch		15	200 IM LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
30	2:21.29	Cadence Johnson		15	200 IM LCM	GU	Houston Bridge Bats	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
31	2:21.35	Mia Jones		15	200 IM LCM	KY	Kentucky Aquatics	2025 SE NCSA Summer Swimming Championships	2025 Winter Juniors (SCY)
32	2:21.46	Elliana Wiesen		15	200 IM LCM	CO	Denver Swim Academy	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
33	2:21.54	Veronica McCall		15	200 IM LCM	MR	Asphalt Green Unified Aquatics	2025 Futures Championships - Greensboro	2025 Winter Juniors (SCY)
34	2:21.61	Una Diaz		15	200 IM LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	2025 Winter Juniors (SCY)
35	2:21.78	Lucy Gilbreath		15	200 IM LCM	ST	Austin Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
36	2:21.81	Kinley Baber		15	200 IM LCM	MV	Empire KC Swim Club	2025 MV Region VIII Speedo Summer Sectionals	2025 Winter Juniors (SCY)
37	2:21.86	Kate Guenther		15	200 IM LCM	NC	Aquatic Team Of Mecklenburg	2025 NC SwimMAC Novant Invitational	2025 Winter Juniors (SCY)
38	2:21.88	Anara Summers		15	200 IM LCM	SE	Baylor Swim Club	2025 Futures Championships - Ocala	2025 Winter Juniors (SCY)
39	2:21.93	Caroline Whitney		15	200 IM LCM	MA	Suburban Seahawks Club	2025 MA MASI LC Senior Championships CC	2025 Winter Juniors (SCY)
40	2:21.94	Juli Cavalcanti		15	200 IM LCM	FL	Sporting Jax Aquatic Club	2025 Futures Championships - Justin	2025 Winter Juniors (SCY)
41	2:21.99	Erin Griffis		15	200 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
42	2:22.04	Bobbi Simmons		15	200 IM LCM	MN	Aquajets Swim Team	2025 MN AQJT Summer Spectacular Invite	2025 Winter Juniors (SCY)
43	2:22.05	Sophia Sims		15	200 IM LCM	LA	Crawfish Aquatics	2025 LA Senior LC State Championships	2025 Winter Juniors (SCY)
44	2:22.10	Tallulah Beg		15	200 IM LCM	MI	Club Wolverine	2025 Futures Championships - Ocala	AAAA
45	2:22.11	Joy Cheng		15	200 IM LCM	IL	Chicago Wolfpack Aquatic Club	2025 MN AQJT Summer Spectacular Invite	2025 Futures (LCM)
46	2:22.12	Yari Brock		15	200 IM LCM	NC	North Carolina Aquatic Club	2025 NC EAC Independence Invitational	2025 Futures (LCM)
47	2:22.40	Elsa Anderson		15	200 IM LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAAA
47	2:22.40	Kiera Powers		15	200 IM LCM	OHO	Upper Arlington Swim Club	2025 Futures Championships - Madison	AAAA
