Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:05.70	Summer McIntosh	Yes	18	200 IM LCM	US	Unattached	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
2	2:11.24	Teagan O'Dell		18	200 IM LCM	PC	Pleasanton Seahawks	2025 World University Games	2025 Winter US Open (LCM)
3	2:13.03	Alex Shackell		18	200 IM LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
4	2:13.63	Emily Brown		18	200 IM LCM	SE	Tennessee Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	2:13.74	Sienna Angove	Yes	18	200 IM LCM	US	Unattached	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
6	2:15.29	Alexa McDevitt		18	200 IM LCM	PN	Bellevue Club Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
6	2:15.29	Haley McDonald		18	200 IM LCM	KY	Lakeside Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
8	2:15.62	Lisa Nystrand	Yes	18	200 IM LCM	NC	NC State University	2025 TYR Pro Swim Series - Sacramento	2025 Summer Nationals (LCM)
9	2:16.05	Sophia Umstead		18	200 IM LCM	MI	Michigan Lakeshore Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
10	2:17.03	Applejean Gwinn	Yes	18	200 IM LCM	CA	Sandpipers Of Nevada	2025 TYR Summer Championships	2025 Winter US Open (LCM)
11	2:17.11	Kennedi Dobson		18	200 IM LCM	NJ	Eastern Express Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
12	2:17.66	Adalene Robillard		18	200 IM LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	2:17.73	Grace Rabb		18	200 IM LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
14	2:17.74	Charlotte Wilson		18	200 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2025 VA LC Senior Champs	2025 Winter US Open (LCM)
15	2:17.78	Ana Hazlehurst		18	200 IM LCM	NJ	Unattached	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
15	2:17.78	Nicole Zettel		18	200 IM LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
17	2:18.47	Elle Scott		18	200 IM LCM	NC	SwimMAC Carolina	2025 NC MAC LC Senior Qualifier	2025 Winter US Open (LCM)
18	2:18.77	Kaitlyn Sallows		18	200 IM LCM	KY	University of Louisville	2025 TYR Summer Championships	2025 Winter US Open (LCM)
19	2:18.94	Stella Chapman		18	200 IM LCM	WI	Wisconsin Aquatics	2025 WI BAC JACK PETTINGER INVITATIONAL	2025 Winter US Open (LCM)
20	2:18.95	Aliana Marakovic		18	200 IM LCM	ST	Nitro Swimming	2025 SWE Malmsten Swim Open Stockholm	2025 Winter US Open (LCM)
21	2:19.35	Kaitlyn Nguyen		18	200 IM LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
22	2:19.42	Ella Jablonski		18	200 IM LCM	PN	Seattle Metropolitan Aquatic Club	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
