Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:41.18	Kayla Han		17	400 IM LCM	CA	La Mirada Armada	2025 World Junior Champs	2025 Winter US Open (LCM)
2	4:42.39	Emerson Callis		17	400 IM LCM	VA	Quest Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
3	4:43.43	Sydney Schoeck		17	400 IM LCM	OZ	CSP Tideriders	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
4	4:44.04	Chloe Kim		17	400 IM LCM	NJ	Scarlet Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	4:46.61	Alexa McDevitt		17	400 IM LCM	PN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Nationals (LCM)
6	4:49.32	Kennedi Dobson		17	400 IM LCM	NJ	Eastern Express Swim Team	2025 NJ TYR LC Winter Invitational	2025 Summer Nationals (LCM)
7	4:50.82	Avery Klamfoth		17	400 IM LCM	NC	SwimMAC Carolina	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
8	4:51.18	Emma Cigna		17	400 IM LCM	PV	Nation's Capital Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
9	4:51.95	Kelsey Zhang		17	400 IM LCM	PC	Unattached	2025 TYR Pro Swim Series - Westmont	2025 Winter US Open (LCM)
10	4:52.06	Maya Hetland		17	400 IM LCM	PC	Palo Alto Stanford Aquatics	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
11	4:52.43	Hayden Gibson		17	400 IM LCM	AR	Razorback Aquatic Club Aquahawgs	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
12	4:52.61	KC Braeger		17	400 IM LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
13	4:53.72	Brooke Bennett		17	400 IM LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
14	4:53.80	Livi Roberts		17	400 IM LCM	NT	Rockwall Aquatic Center of Excellence	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
15	4:53.85	Adalene Robillard		17	400 IM LCM	OHO	Mason Manta Rays	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
16	4:54.16	Kayla Barr		17	400 IM LCM	IN	Carmel Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Winter US Open (LCM)
17	4:54.95	Cate Pawlaski		17	400 IM LCM	MN	Edina Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
18	4:55.08	Kayda Geyer		17	400 IM LCM	NC	Mecklenburg Swim Association	2025 NC SwimMAC Martha McKee Charlotte Open	2025 Winter US Open (LCM)
19	4:55.35	Lylah Theriac		17	400 IM LCM	IN	Mooresville Area Swim Team	2025 IN Indy Summer Cup	2025 Winter US Open (LCM)
20	4:55.61	Jessica Robie		17	400 IM LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
21	4:55.70	Caroline Agee		17	400 IM LCM	PV	Nation's Capital Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
22	4:56.26	Heidi Wu		17	400 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
23	4:56.36	Savannah Skow		17	400 IM LCM	NM	Las Cruces Aquatic Team	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
24	4:56.38	Kathleen Turano		17	400 IM LCM	NJ	Scarlet Aquatics	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
25	4:56.66	Lolly Milbaum		17	400 IM LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
26	4:56.79	Lucy Flynn		17	400 IM LCM	CA	Orange County Gold	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
27	4:56.83	Paige Downey		17	400 IM LCM	AZ	Gold Medal Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
28	4:57.68	Ava Pape		17	400 IM LCM	NT	Texas Ford Aquatics	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Summer Juniors (LCM)
29	4:57.69	Vivian Moulson		17	400 IM LCM	NE	Crimson Aquatics	2025 Futures Championships - Madison	2025 Summer Juniors (LCM)
29	4:57.69	Averie Hager		17	400 IM LCM	ST	Streamline Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Summer Juniors (LCM)
31	4:57.71	Angela Kadoorie		17	400 IM LCM	PV	Rockville Montgomery Swim Club	2025 PV LC Open Championships	2025 Summer Juniors (LCM)
32	4:57.94	Sara Reppucci		17	400 IM LCM	NE	Crimson Aquatics	2025 FL Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
33	4:58.61	Natalie Holmes		17	400 IM LCM	ST	Nitro Swimming	2025 FL FAST Independence Invitational	2025 Summer Juniors (LCM)
34	4:58.72	Alyce Lehman		17	400 IM LCM	MA	Jersey Wahoos	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
35	4:58.81	Sophia Pero		17	400 IM LCM	NC	SwimMAC Carolina	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
36	4:58.92	Gwyn Frick		17	400 IM LCM	PV	Nation's Capital Swim Club	2025 VA NOVA LC Winter Invitational	2025 Summer Juniors (LCM)
37	4:58.96	Lauren Gage		17	400 IM LCM	SE	Nashville Aquatic Club	2025 SE NAC Summer Sizzler	2025 Summer Juniors (LCM)
38	4:59.22	Ella Ackerman		17	400 IM LCM	SN	Unattached	2025 TYR Pro Swim Series - Sacramento	2025 Summer Juniors (LCM)
39	4:59.30	Hailey Preuss		17	400 IM LCM	PC	Alto Swim Club	2025 PC Speedo Sectionals - Novato	2025 Summer Juniors (LCM)
40	4:59.39	Addison Sala		17	400 IM LCM	PC	Lakeridge Swim Team	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
41	4:59.40	Georgia Wimberly		17	400 IM LCM	NT	Lakeside Aquatic Club	2025 TYR Pro Swim Series - Sacramento	2025 Summer Juniors (LCM)
41	4:59.40	Reagan Uhlik		17	400 IM LCM	AZ	Gold Medal Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
43	4:59.42	Shaelyn Shields		17	400 IM LCM	NC	Mecklenburg Swim Association	2025 Toyota National Championships - Time Trials	2025 Summer Juniors (LCM)
44	4:59.54	Ava Vercollone		17	400 IM LCM	MD	North Baltimore Aquatic Club	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Juniors (LCM)
45	4:59.57	Ella Dziobak		17	400 IM LCM	MI	dROP Aquatics	2025 OH CZ Speedo Sectional East	2025 Summer Juniors (LCM)
46	4:59.92	Kaitlyn Nguyen		17	400 IM LCM	CA	Unattached	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Summer Juniors (LCM)
47	5:00.04	Brisa Gao		17	400 IM LCM	PN	King Aquatic Club	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
48	5:00.24	Hannah Renaud		17	400 IM LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
49	5:00.45	Frances Muir		17	400 IM LCM	MN	Aquajets Swim Team	2025 Futures Championships - Madison	AAA
50	5:00.73	Aivleen Walsh		17	400 IM LCM	MA	York YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
51	5:00.78	Eva Whitehead		17	400 IM LCM	FL	Gator Swim Club	2025 Futures Championships - Greensboro	AAA
52	5:00.91	Nina Heron		17	400 IM LCM	MD	North Baltimore Aquatic Club	2025 Futures Championships - Greensboro	AAA
53	5:00.96	Amelia Starr		17	400 IM LCM	MD	Fox Swim Club	2025 Futures Championships - Ocala	AAA
54	5:01.04	Annika Curran		17	400 IM LCM	WI	Madison Aquatic Club	2025 Futures Championships - Madison	AAA
55	5:01.14	Dana Fairbanks		17	400 IM LCM	OHO	Mason Manta Rays	2025 Speedo Junior National Championships	AAA
56	5:01.20	Colleen Tracy		17	400 IM LCM	IL	Chicago Wolfpack Aquatic Club	2025 SE NCSA Summer Swimming Championships	AAA
56	5:01.20	Kelly Qi	Yes	17	400 IM LCM	PC	Alto Swim Club	2025 CAN BC Summer Provincial Championships	2025 Futures (LCM)
58	5:01.22	Kate Farrell		17	400 IM LCM	IL	St Charles Swim Team	2025 Futures Championships - Madison	AAA
59	5:01.29	Morgan Farlow		17	400 IM LCM	NT	Texas Ford Aquatics	2025 Speedo Junior National Championships	AAA
60	5:01.40	Avery Whorton		17	400 IM LCM	NT	Texas Ford Aquatics	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Futures (LCM)
61	5:01.43	Natalie Mak		17	400 IM LCM	PC	San Ramon Valley Aquatics	2025 Speedo Junior National Championships	AAA
62	5:02.17	Bella Teply		17	400 IM LCM	OHO	Mason Manta Rays	2025 OH RAYS June Invitational	2025 Futures (LCM)
63	5:02.28	Riley Christensen		17	400 IM LCM	CA	Sandpipers Of Nevada	2025 SE NCSA Summer Swimming Championships	AAA
64	5:02.37	Carmen Bunt		17	400 IM LCM	FL	Sarasota Sharks	2025 FG Southern Zone South Sectional Championships	2025 Futures (LCM)
65	5:02.54	Quinn White		17	400 IM LCM	NE	Shawmut Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Futures (LCM)
66	5:02.61	Danica Aten		17	400 IM LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	AAA
67	5:02.63	Cameryn Walkup		17	400 IM LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
68	5:02.78	Macie McCarter		17	400 IM LCM	NC	Mecklenburg Swim Association	2025 NC NCS LC Senior Championships	2025 Futures (LCM)
69	5:03.00	Ruby Broadfoot	Yes	17	400 IM LCM	FL	Sarasota Tsunami Swim Team	2025 FL Southern Zone South Sectional Championships	2025 Futures (LCM)
70	5:03.04	Ellie Bina		17	400 IM LCM	MN	North Suburban Aquatic Club	2025 MN AQJT Summer Spectacular Invite	2025 Futures (LCM)
71	5:03.29	Ava Field		17	400 IM LCM	PN	King Aquatic Club	2025 Futures Championships - Sacramento	AAA
72	5:03.45	Kate Punnewaert		17	400 IM LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	AAA
73	5:03.54	Sarah Larsen		17	400 IM LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	2025 Futures (LCM)
74	5:03.60	Camryn Tilger		17	400 IM LCM	MA	Jersey Wahoos	2025 MA Jersey Wahoos Closed Summer Solstice	2025 Futures (LCM)
75	5:03.61	Lillyana Caples		17	400 IM LCM	PC	Pleasanton Seahawks	2025 CC Super League Championships	2025 Futures (LCM)
76	5:03.66	Kaitlyn Kolessar		17	400 IM LCM	MA	Suburban Seahawks Club	2025 SE NCSA Summer Swimming Championships	AAA
76	5:03.66	Iris Kim		17	400 IM LCM	NJ	Scarlet Aquatics	2025 CA Los Angeles Invite	2025 Futures (LCM)
78	5:03.69	Catie Brenneman		17	400 IM LCM	IN	Concord Swim Club	2025 IN ISI Senior LC Champs	2025 Futures (LCM)
79	5:03.72	Katie Shaps		17	400 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	AAA
80	5:03.83	Zoe Defabrique		17	400 IM LCM	CA	San Clemente Aquatic Team	2025 CA Los Angeles Invite	2025 Futures (LCM)
81	5:03.86	Alex Fox		17	400 IM LCM	MR	Condors Swim Club	2025 FL ISCA Summer Senior Blast	AAA
82	5:04.03	Charlotte Brown		17	400 IM LCM	OZ	CSP Tideriders	2025 SE NCSA Summer Swimming Championships	AAA
83	5:04.04	Carly Mauldin		17	400 IM LCM	ST	Alamo Area Aquatic Association	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Futures (LCM)
83	5:04.04	Agata Puchala		17	400 IM LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	AAA
85	5:04.19	Jaylee Hager		17	400 IM LCM	ST	Streamline Aquatics	2025 ST TXLA Speedo Southern Zone LC Sectionals	2025 Futures (LCM)
86	5:04.21	Taylor Klein		17	400 IM LCM	NC	Mecklenburg Swim Association	2025 SC TG Dash & Splash	2025 Futures (LCM)
87	5:04.29	Helen Randolph		17	400 IM LCM	PC	Terrapins Swim Team	2025 Futures Championships - Sacramento	AAA
88	5:04.39	Hannah Wooten		17	400 IM LCM	NC	Marlins Of Raleigh	2025 NC NCS LC Senior Championships	2025 Futures (LCM)
88	5:04.39	Caroline Wanezek		17	400 IM LCM	WI	Elmbrook Swim Club	2025 Futures Championships - Madison	AAA
90	5:04.58	Mia Kate Jeltema		17	400 IM LCM	NC	TAC Titans	2025 NC TAC Triangle Classic	2025 Futures (LCM)
91	5:04.62	Izzy Beu		17	400 IM LCM	IL	Academy Bullets Swim Club	2025 SE NAC Summer Sizzler	2025 Futures (LCM)
92	5:04.63	Sofia Jimenez		17	400 IM LCM	LE	Blazing Barracudas	2025 OH CZ Speedo Sectional East	2025 Futures (LCM)
93	5:04.72	Megan Treglia		17	400 IM LCM	MA	Jersey Wahoos	2025 NJ TYR LC Winter Invitational	2025 Futures (LCM)
94	5:04.89	Emma Bibza		17	400 IM LCM	NT	Lakeside Aquatic Club	2025 Speedo Junior National Championships	AAA
95	5:04.90	Isabel Wolk		17	400 IM LCM	NC	North Carolina Aquatic Club	2025 NC EAC Independence Invitational	2025 Futures (LCM)
96	5:05.15	Lauren Nielsen		17	400 IM LCM	SN	Wolverine Aquatics	2025 Futures Championships - Sacramento	AAA
96	5:05.15	Piper Price		17	400 IM LCM	VA	SwimRVA	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	2025 Futures (LCM)
98	5:05.49	Kylie McMurray		17	400 IM LCM	MA	Jersey Wahoos	2025 MA JW Spring Derby A/BB/C	2025 Futures (LCM)
99	5:05.52	Anna Shnowske		17	400 IM LCM	VA	757 Swim	2025 VA LY Commonwealth Games	2025 Futures (LCM)
100	5:05.62	Marley Pellegrin		17	400 IM LCM	NT	Texas Ford Aquatics	2025 NT MTRO American Long Course MEET FULL	AAA
101	5:05.67	Izzy Phifer		17	400 IM LCM	MA	York YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
102	5:05.90	Elle Scott		17	400 IM LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Novant Invitational	2025 Futures (LCM)
103	5:06.06	Clare Custer		17	400 IM LCM	FL	Sarasota Sharks	2025 Futures Championships - Ocala	AAA
104	5:06.08	Ainsley Stephan		17	400 IM LCM	FL	Bolles School Sharks	2025 Futures Championships - Ocala	AAA
105	5:06.19	Stella Bushard		17	400 IM LCM	MN	Riptide	2025 MN UOFM CZ North Speedo Sectionals	2025 Futures (LCM)
106	5:06.22	Imogen Duffy		17	400 IM LCM	IL	Hinsdale Swim Club	2025 MN UOFM CZ North Speedo Sectionals	2025 Futures (LCM)
107	5:06.38	Brylie Ray		17	400 IM LCM	NT	Rockwall Aquatic Center of Excellence	2025 NT Texas Senior Circuit Long Course Meet	2025 Futures (LCM)
108	5:06.60	Mayu Yager		17	400 IM LCM	CA	Unattached	2025 CA MVN Fran Crippen Memorial Swim Meet of Champions	2025 Futures (LCM)
109	5:06.63	Lilla Wilbur		17	400 IM LCM	PV	Nation's Capital Swim Club	2025 VA NCAP Elite Qualifier	2025 Futures (LCM)
110	5:06.81	Avery Bulkley		17	400 IM LCM	UT	Utah Valley Aquatics, Inc	2025 Speedo Junior National Championships - Time Trials	AAA
111	5:06.83	Annabelle Francke		17	400 IM LCM	IN	Fort Wayne Swim Team	2025 IN ISI Senior LC Champs	2025 Futures (LCM)
112	5:06.99	Alaina Biebl		17	400 IM LCM	MN	St Croix Swim Club	2025 ND 2025 ND MN Senior LC State Championship	AAA
113	5:07.22	Julia Pou		17	400 IM LCM	GA	Dynamo Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
114	5:07.25	Sadye Derstadt		17	400 IM LCM	PN	Seattle Metropolitan Aquatic Club	2025 PN 13&O Long Course Championships	2025 Futures (LCM)
115	5:07.36	Lili Demartinis		17	400 IM LCM	MA	Penn Charter Aquatic Club	2025 Futures Championships - Ocala	AAA
116	5:07.39	Lilia Roberts		17	400 IM LCM	MN	Foxjets Swim Team	2025 ND 2025 ND MN Senior LC State Championship	AAA
117	5:07.54	Caroline Mulrooney		17	400 IM LCM	MN	Riptide	2025 MN AQJT Summer Spectacular Invite	AAA
118	5:07.64	Lauryn Vogt		17	400 IM LCM	MV	The Nitros of Kansas	2025 MV Region VIII Speedo Summer Sectionals	AAA
119	5:07.83	Emma Rosenbaum		17	400 IM LCM	OHO	Mason Manta Rays	2025 OH LC Senior Championship Meet	AAA
120	5:08.02	Tessa Christiansen		17	400 IM LCM	ST	Alamo Area Aquatic Association	2025 Speedo Junior National Championships - Time Trials	AAA
121	5:08.09	Kailey Dela Cruz		17	400 IM LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	AAA
122	5:08.10	Melanie Quinto		17	400 IM LCM	SN	Unattached	2025 TYR Pro Swim Series - Sacramento	AAA
123	5:08.16	Clarke Neace		17	400 IM LCM	NC	SwimMAC Carolina	2025 NC SwimMAC Novant Invitational	AAA
124	5:08.20	Myra Streit		17	400 IM LCM	AZ	Gold Medal Swim Club	2025 SI CA/NV Speedo Summer Sectionals	AAA
125	5:08.65	Desiree Blute		17	400 IM LCM	AZ	Flying Fish Arizona Swim Team	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
126	5:08.77	Baylee Corden		17	400 IM LCM	MD	Monocacy Aquatic Club	2025 MD SPEEDO MARYLAND LONG COURSE CHAMPIONSHIP MEET	AAA
127	5:08.86	Malana Kollath		17	400 IM LCM	OR	Corvallis Aquatic Team	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
128	5:08.97	Lilly Jayne Allison		17	400 IM LCM	ST	Longhorn Aquatics	2025 NT Texas Senior Circuit Long Course Meet	AAA
129	5:09.03	Lexi Stramel		17	400 IM LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
130	5:09.06	Emily Weingust		17	400 IM LCM	IL	FMC Aquatic	2025 Futures Championships - Madison	AAA
131	5:09.24	Neala Klein		17	400 IM LCM	MR	Unattached	2025 NJ Jeffrey S. Mace Memorial Summer Sizzle XXXIII	AAA
132	5:09.30	Ally Vernon		17	400 IM LCM	VA	Quest Swimming	2025 VA LC Senior Champs	AAA
133	5:09.35	Maria Webb		17	400 IM LCM	PV	Rockville Montgomery Swim Club	2025 Speedo Junior National Championships	AAA
134	5:09.38	Malin Wolfson		17	400 IM LCM	CO	Univ of Denver Hilltoppers	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
135	5:09.50	Mazie Paradis		17	400 IM LCM	WI	Verona Area Swim Team	2025 WI BAC JACK PETTINGER INVITATIONAL	AAA
136	5:09.51	Easton Glandt		17	400 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2025 MN AQJT Summer Spectacular Invite	AAA
137	5:09.52	Scout McQueen		17	400 IM LCM	WI	Woodson Y Northern Swimmers	2025 MN UOFM CZ North Speedo Sectionals	AAA
138	5:09.54	Alegra Teixidor-Salerno		17	400 IM LCM	MR	Asphalt Green Unified Aquatics	2025 MR TYR Senior Met Summer Championships	AAA
139	5:09.57	Ella Gussen		17	400 IM LCM	CT	Westport Weston Family Y Water Rat Swim Team	2025 CT Senior Championships	AAA
140	5:09.78	Katelynn Zhou		17	400 IM LCM	NT	Lakeside Aquatic Club	2025 NT IRON Senior Qualifier	AAA
141	5:09.86	Grace Curtis		17	400 IM LCM	MA	Upper Main Line YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
142	5:09.88	Karen Prawira		17	400 IM LCM	CA	Trident Swim Club	2025 CA SCS/RAA Sumer Age Group Championships	AAA
143	5:09.93	Ireland Gilligan		17	400 IM LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
144	5:09.95	Kylie Thompson		17	400 IM LCM	IL	FMC Aquatic	2025 MN UOFM CZ North Speedo Sectionals	AAA
145	5:10.02	Taylor Cole		17	400 IM LCM	SE	Memphis Thunder Aquatic Club	2025 MV CSC Summer Invitational	AAA
146	5:10.04	Anna Kate Barr		17	400 IM LCM	SC	Team Greenville	2025 SE NCSA Summer Swimming Championships	AAA
146	5:10.04	Kira Hunter		17	400 IM LCM	IN	Zionsville Swim Club	2025 SE NCSA Summer Swimming Championships	AAA
148	5:10.08	Mya Noffsinger		17	400 IM LCM	CO	Mission Aurora Colorado Swimming	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
149	5:10.31	Bridget Reilly		17	400 IM LCM	NI	STAR Swimming	2025 NI Long Course Champs	AAA
150	5:10.32	Kristina Fleck		17	400 IM LCM	PV	Dragon Swim Team	2025 VA EZ LC Speedo Super Sectional Champs-Cap Reached	AAA
151	5:10.37	Sophia Huber		17	400 IM LCM	SD	Sioux Falls Swim Team	2025 MN UOFM CZ North Speedo Sectionals	AAA
152	5:10.38	McKenna Williams		17	400 IM LCM	GA	SwimAtlanta	2025 GA Bulldog Glam Slam	AAA
153	5:10.51	Grace Hunt		17	400 IM LCM	SC	Y-Spartaquatics Swim Club	2025 SC YSSC Long Course Firecracker Invitational	AAA
154	5:10.89	Cookie Hooper		17	400 IM LCM	PN	Seattle Metropolitan Aquatic Club	2025 PN 13&O Long Course Championships	AAA
154	5:10.89	Alyssa Corkery		17	400 IM LCM	SI	South Bay Aquatics	2025 SI CA/NV Speedo Summer Sectionals	AAA
154	5:10.89	Emily Heintz		17	400 IM LCM	SC	Team Greenville	2025 SE NCSA Summer Swimming Championships	AAA
157	5:11.03	Savannah Irizarry		17	400 IM LCM	IN	Westfield Aquatics	2025 IN Central Zone Speedo Sectional 2025	AAA
158	5:11.13	Lucy Enoch		17	400 IM LCM	IN	Carmel Swim Club	2025 SE NAC Summer Sizzler	AAA
159	5:11.18	Molly Gonzalez		17	400 IM LCM	IL	Academy Bullets Swim Club	2025 SE NAC Summer Sizzler	AAA
160	5:11.20	Vanessa Alvarado		17	400 IM LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	AAA
161	5:11.41	Sydney Green		17	400 IM LCM	KY	Lakeside Swim Team	2025 GA Bulldog Glam Slam	AAA
161	5:11.41	Regan Fried		17	400 IM LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	AAA
163	5:11.46	Ava Sgarra		17	400 IM LCM	MA	Upper Main Line YMCA	2025 FL YMCA National Long Course Swimming Championships	AAA
164	5:11.62	Kellie Kincaid		17	400 IM LCM	PV	Rockville Montgomery Swim Club	2025 PV LC Open Championships	AAA
165	5:11.68	Kambree Draper		17	400 IM LCM	ND	AquaStorm	2025 MN UOFM CZ North Speedo Sectionals	AAA
166	5:11.75	Ellie Wang		17	400 IM LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	AAA
167	5:11.79	Kalle Rendon		17	400 IM LCM	NC	TAC Titans	2025 NC NCS LC Senior Championships	AAA
168	5:11.83	Kingsley Rosevold		17	400 IM LCM	SN	Wolverine Aquatics	2025 PC OAPB Long Course Senior Open	AAA
169	5:11.88	Caitlin Goff		17	400 IM LCM	PV	Mason Makos Swim Team	2025 Futures Championships - Greensboro	AAA
170	5:12.05	Brooklyn Shull		17	400 IM LCM	PC	Lakeridge Swim Team	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
171	5:12.09	Emily Sudol		17	400 IM LCM	NJ	Greater Somerset County YMCA Storm	2025 FL YMCA National Long Course Swimming Championships	AAA
172	5:12.12	Elise Dinehart		17	400 IM LCM	MI	Greater Kalamazoo Crocs	2025 Futures Championships - Madison	AAA
173	5:12.32	Charlotte Ames		17	400 IM LCM	OR	Multnomah Athletic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
174	5:12.34	April Chun		17	400 IM LCM	MR	Long Island Aquatic Club	2025 NJ TYR LC Winter Invitational	AAA
175	5:12.47	Elsie Boettcher		17	400 IM LCM	SD	Watertown Area Swim Club	2025 ND WFF Summer Explosion	AAA
176	5:12.50	Ellie Foulke		17	400 IM LCM	CO	Unattached	2025 Futures Championships - Sacramento	AAA
177	5:12.55	Abby King		17	400 IM LCM	MR	Condors Swim Club	2025 MR COND May Meters Matter Invitational	AAA
178	5:12.75	Maddie Horner		17	400 IM LCM	MR	Westchester Aquatic Club	2025 MR TYR Senior Met Summer Championships	AAA
179	5:12.79	Kenzie Kim		17	400 IM LCM	NC	North Carolina Aquatic Club	2025 NC GCY Sprint and Distance	AAA
180	5:12.84	Mia Bugarin		17	400 IM LCM	CA	Rose Bowl Aquatics	2025 CA SCS RAA June Age Group Championships	AAA
181	5:12.88	Abbey Cronin		17	400 IM LCM	NC	SwimMAC Carolina	2025 NC NCS LC Senior Championships	AAA
182	5:12.89	Norah Everhart		17	400 IM LCM	VA	Tide Swimming	2025 VA LC Senior Champs	AAA
183	5:13.03	Maeve Przekota	Yes	17	400 IM LCM	IL	Hinsdale Swim Club	2025 MN UOFM CZ North Speedo Sectionals	AAA
183	5:13.03	Mary Honkamp		17	400 IM LCM	IA	Des Moines Swimming Federation	2025 IA DMSF BIRDLAND INVITE	AAA
185	5:13.13	Martha Kyle Bates		17	400 IM LCM	GA	Athens Bulldog Swim Club	2025 GA CODA Classic	AAA
186	5:13.20	Dylan Jorgensen		17	400 IM LCM	IL	FMC Aquatic	2025 MN UOFM CZ North Speedo Sectionals	AAA
187	5:13.21	Lina Aly		17	400 IM LCM	GU	Dads Club Swim Team	2025 SE NCSA Summer Swimming Championships	AAA
188	5:13.26	Audrey Shambo		17	400 IM LCM	CO	Flatiron Athletic Club	2025 Futures Championships - Sacramento	AAA
189	5:13.32	Edi Jakob		17	400 IM LCM	GU	Sharks Swim Club	2025 GU LC Senior Championships	AAA
190	5:13.46	Emma Miner		17	400 IM LCM	NE	Shawmut Aquatic Club	2025 NE CS Senior Championships	AAA
191	5:13.72	Taylor Tabino		17	400 IM LCM	IE	Spokane Waves Aquatic Team	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	AAA
191	5:13.72	Summer Ferguson		17	400 IM LCM	ST	Whitecaps of Westlake	2025 ST TXLA 11&O End of School Splash	AAA
193	5:13.75	Kaleigh Mack		17	400 IM LCM	AZ	Scottsdale Aquatic Club	2025 OR SPEEDO SECTIONALS - MT HOOD	AAA
