name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Emily Brown,17,18,132.47,129.68,2.789999999999992,2.106137238620059,7,3,
Mychal Morabito,17,18,139.11,143.77,-4.659999999999997,-3.3498670117173432,58,88,
Riley Van Schaften,17,18,144.4,145.8,-1.4000000000000057,-0.9695290858725801,167,119,
Sierra Tallman,17,18,138.42000000000002,141.74,-3.319999999999993,-2.3984973269758654,43,58,
Haylee Hite,17,18,149.69,146.97,2.719999999999999,1.8170886498764103,310,134,
Parker Schmieding,17,18,152.5,152.81,-0.3100000000000023,-0.20327868852459163,394,221,
Megan Sego,17,18,151.15,154.76,-3.609999999999985,-2.3883559378101125,347,246,
Madeleine Simmons,17,18,138.82999999999998,142.4,-3.5700000000000216,-2.571490311892258,53,68,
Elizabeth Kelley,17,18,151.51,149.68,1.829999999999984,1.2078410665962538,357,172,
Guielsie Borbon,17,18,152.87,158.96,-6.090000000000003,-3.983777065480476,405,297,
Riley Leach,17,18,137.01,138.07,-1.0600000000000023,-0.7736661557550562,23,23,
Melanie Angelov Angelov,17,18,146.45,149.68,-3.230000000000018,-2.2055308979173907,221,172,
Kei Nishikawa,17,18,155.07999999999998,156.34,-1.2600000000000193,-0.8124838792881219,455,260,
Alyssa Street,17,18,146.57999999999998,141.41,5.1699999999999875,3.527084186109966,227,56,
Katelyn Smittle,17,18,146.65,146.72,-0.06999999999999318,-0.047732696897370044,229,130,
Hazel Mouhidin,17,18,135.43,135.43,0.0,0.0,14,11,
MJ Neilson,17,18,139.29,140.26,-0.9699999999999989,-0.6963888290616691,59,44,
Lauren Opitz,17,18,145.31,142.31,3.0,2.064551648200399,194,65,
Zoe Childers,17,18,138.73,138.14,0.5900000000000034,0.42528652778779175,49,24,
Emma Schumacher,17,18,156.15,162.68,-6.530000000000001,-4.1818764008965745,485,331,
Rowan O'Donoghue,17,18,151.13,162.61,-11.480000000000018,-7.596109309865691,346,329,
Paige Reilly,17,18,144.19,153.24,-9.050000000000011,-6.276440807268195,161,228,
Frankie Dolby,17,18,151.89,158.89,-7.0,-4.6085983277371785,375,293,
Zinnia Lawrence,17,18,155.77,151.57,4.200000000000017,2.6962829813186215,475,203,
Ivana Neverman,17,18,151.72,156.2,-4.47999999999999,-2.9528078038491894,368,258,
Angelina Di Saia,17,18,150.36,156.9,-6.539999999999992,-4.349561053471662,326,270,
Isabella Chavez-Varela,17,18,138.09,138.44,-0.3499999999999943,-0.2534578897820221,39,25,
Linnea Nelson,17,18,153.32,160.39,-7.069999999999993,-4.6112705452648015,413,310,
Sammy Cummins,17,18,138.71,134.79,3.920000000000016,2.826039939442013,48,9,
Samantha Cazares,17,18,150.39,161.24,-10.850000000000023,-7.214575437196638,327,317,
Melia Sell,17,18,153.4,147.95,5.450000000000017,3.5528031290743263,416,144,
Kate Hotem,17,18,143.56,143.26,0.30000000000001137,0.20897185845640248,148,75,
Izzy Beu,17,18,139.74,136.78,2.960000000000008,2.118219550593966,65,18,
Anna Klotz,17,18,154.32,152.88,1.4399999999999977,0.9331259720062194,445,222,
Tess Boyer,17,18,146.19,142.73,3.460000000000008,2.3667829536904086,214,70,
Beatrice Stewart,17,18,137.27,136.62,0.6500000000000057,0.47351934144387386,27,16,
Chloe Eyrich,17,18,142.16,139.53,2.6299999999999955,1.85002813731007,114,35,
Gaby Sciaudone,17,18,154.05,150.54,3.5100000000000193,2.2784810126582404,437,185,
Charlotte Foggin,17,18,156.42000000000002,163.05,-6.6299999999999955,-4.238588415803602,496,336,
Julianne Armstrong,17,18,144.6,145.81,-1.210000000000008,-0.8367911479944731,172,120,
Ally Diehl,17,18,147.99,144.77,3.219999999999999,2.1758226907223452,265,104,
Ellie De Keukelaere,17,18,148.8,147.51,1.2900000000000205,0.8669354838709814,287,139,
Esme Van Orden,17,18,150.1,150.8,-0.700000000000017,-0.4663557628247949,319,192,
Erin Richards,17,18,136.57999999999998,137.2,-0.6200000000000045,-0.4539464050373442,19,20,
Mayu Yager,17,18,147.43,143.32999999999998,4.100000000000023,2.7809808044495847,243,78,
Amber Janky,17,18,137.03,138.99,-1.960000000000008,-1.430343720353213,24,33,
Rachel Conley,17,18,141.52,139.16,2.3600000000000136,1.6676088185415585,102,34,
Stella Bushard,17,18,142.67000000000002,141.05,1.6200000000000045,1.1354874886100823,122,53,
Julia Plevak,17,18,149.75,150.32999999999998,-0.5799999999999841,-0.3873121869782865,311,184,
Kaci Kelaher,17,18,144.05,148.4,-4.349999999999994,-3.0197847969455007,156,149,
Brianna Ridpath,17,18,152.1,154.43,-2.3300000000000125,-1.5318869165023095,381,239,
Amanda Ford,17,18,155.1,151.69,3.4099999999999966,2.198581560283686,456,207,
Jessie Wang,17,18,148.16,146.09,2.069999999999993,1.39713822894168,267,124,
Carrie Furbee,17,18,149.57,155.29,-5.719999999999999,-3.8242963161061705,306,252,
Mia Wilson,17,18,144.9,146.75,-1.8499999999999943,-1.2767425810904032,182,132,
Tanith Mueller,17,18,140.18,135.7,4.480000000000018,3.195890997289212,71,12,
Jana Macik,17,18,142.76,143.96,-1.200000000000017,-0.8405715886803146,124,93,
Cloe Nader,17,18,148.64,145.5,3.1399999999999864,2.1124865446716807,279,114,
Mikaela Khan,17,18,138.31,141.1,-2.789999999999992,-2.017207721784392,41,54,
Ciara Twomey,17,18,149.17000000000002,160.1,-10.929999999999978,-7.327210565127021,297,305,
Gabby Lan,17,18,148.32,143.5,4.819999999999993,3.2497303128371047,271,82,
Taylor Parsons,17,18,151.0,151.65,-0.6500000000000057,-0.4304635761589442,341,206,
Adalene Robillard,17,18,141.43,140.57999999999998,0.8500000000000227,0.6010040302623366,100,49,
Isabella Castano,17,18,144.48,143.32999999999998,1.1500000000000057,0.7959579180509453,171,78,
Ava Bautista,17,18,141.75,148.78,-7.030000000000001,-4.959435626102294,106,157,
Abigail Gowern,17,18,145.2,145.16,0.03999999999999204,0.027548209366385707,190,108,
Ava Allingham,17,18,145.19,142.93,2.259999999999991,1.5565810317514919,189,73,
Ellie Butler,17,18,137.26,142.91,-5.650000000000006,-4.116275681188989,25,72,
Eva Lehmkuhler,17,18,144.86,145.66,-0.799999999999983,-0.5522573519259857,179,115,
Addison MacDonald,17,18,155.21,152.98,2.230000000000018,1.4367630951614059,461,223,
Emma Aumaugher,17,18,146.74,151.8,-5.060000000000002,-3.448275862068967,230,210,
Avery Dollard,17,18,143.35,143.55,-0.20000000000001705,-0.13951866062086996,143,83,
Kendall Mallers,17,18,138.81,140.41,-1.5999999999999943,-1.1526547078740683,52,47,
Quinn Whorley,17,18,145.88,151.24,-5.360000000000014,-3.674252810529212,208,199,
Annabelle Wentzel,17,18,142.57,141.86,0.7099999999999795,0.4980009819737529,118,60,
Oceane Vanlinthout,17,18,139.43,138.49,0.9399999999999977,0.674173420354298,62,27,
Emma Ciesla,17,18,146.96,150.75,-3.789999999999992,-2.5789330430048936,237,189,
Kira Schrecongost,17,18,146.92000000000002,145.28,1.6400000000000148,1.116253743533906,235,110,
Nicole Christensen,17,18,146.55,143.65,2.9000000000000057,1.9788468099624739,226,85,Yes
Addie Domilise,17,18,152.06,151.39,0.6700000000000159,0.44061554649481516,380,201,
Marissa Hengesbach,17,18,144.82,145.39,-0.5699999999999932,-0.3935920452976061,178,113,
Nicole Byrnes Cortinas,17,18,147.42000000000002,149.57,-2.1499999999999773,-1.458418125084776,242,169,
Charlotte Bell,17,18,150.45,150.76,-0.3100000000000023,-0.2060485211033581,329,190,
Amelia Barron,17,18,149.48,148.2,1.2800000000000011,0.8563018464008572,304,146,
Kamdyn Swanson,17,18,143.87,152.23,-8.359999999999985,-5.810801417946747,153,214,
Zoe Weker,17,18,142.87,140.37,2.5,1.7498425141737242,126,46,
Chloe Vitatoe,17,18,151.95,151.07,0.8799999999999955,0.5791378743007539,377,195,
Mia Jacobs,17,18,152.4,151.05,1.3499999999999943,0.8858267716535395,390,194,
Aila Howson,17,18,155.46,160.43,-4.969999999999999,-3.196963849221664,468,311,
Mary Kate Kupsky,17,18,150.03,142.86,7.1699999999999875,4.779044191161759,317,71,
Abby Rothrock,17,18,149.15,148.28,0.8700000000000045,0.5833053972510925,296,147,
Ava Knopsnyder,17,18,153.69,148.11,5.579999999999984,3.6306851454225937,425,145,
Charlotte Driesse,17,18,140.55,144.19,-3.6399999999999864,-2.5898256848096666,78,96,
Lucy Trailov,17,18,138.64,135.71,2.9299999999999784,2.1133871898441856,47,13,
Shayne Patrick,17,18,141.31,140.76,0.5500000000000114,0.38921520062275233,95,51,
Isahbel Krasht,17,18,142.9,150.79,-7.889999999999986,-5.521343596920914,127,191,
Logan Jaffe,17,18,145.36,144.47,0.8900000000000148,0.612272977435343,196,100,
Reagan Graves,17,18,140.01,135.9,4.109999999999985,2.935504606813789,69,14,
Ellie Todd,17,18,136.62,142.01,-5.389999999999986,-3.9452495974235005,20,62,
Addison McCullough,17,18,145.32999999999998,147.2,-1.8700000000000045,-1.2867267597880718,195,137,
Tiffany Folcomer,17,18,143.21,140.21,3.0,2.094825780322603,138,43,
Abbie Krot,17,18,151.42000000000002,147.66,3.7600000000000193,2.4831594241183588,356,141,
Edana Huang,17,18,139.65,144.4,-4.75,-3.401360544217687,64,99,
Cher Patrick,17,18,149.59,147.52,2.069999999999993,1.3837823383915993,307,140,
Evie Munz,17,18,148.48,153.27,-4.7900000000000205,-3.226023706896566,275,229,
Elizabeth Nawrocki,17,18,145.49,145.29,0.20000000000001705,0.1374664925424545,201,111,
Lorin Tobler,17,18,144.44,139.65,4.789999999999992,3.31625588479645,169,38,
Gracie Gregory,17,18,141.04,141.76,-0.7199999999999989,-0.5104934770277928,88,59,
Lily Rossmann,17,18,143.29,149.56,-6.27000000000001,-4.375741503245174,141,167,
Alex Milisavljevic,17,18,141.2,142.93,-1.7300000000000182,-1.2252124645892482,91,73,
