Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	22.82	Josh Howat		17	50 FR LCM	PV	Nation's Capital Swim Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	22.84	Kaii Winkler	Yes	17	50 FR LCM	FG	Eagle Aquatics	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
3	22.89	Brody Engelstad		17	50 FR LCM	ND	West Fargo Flyers Swim Club	2024 ND Summer Explosion	2024 Summer Nationals (LCM)
4	22.90	Jason Zhao		17	50 FR LCM	OHO	Mason Manta Rays	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
5	22.93	Ryan Henderson		17	50 FR LCM	NC	East Carolina Aquatics	2024 NC TAC Titans Spring Fling	2024 Summer Nationals (LCM)
6	22.95	Noah Powers		17	50 FR LCM	MA	Unattached	2024 Futures Championships - Richmond	2025 Summer Nationals (LCM)
7	23.02r	August Vetsch		17	50 FR LCM	AZ	Swim Neptune	2024 AZ Speedo Sectionals	2024 Summer Nationals (LCM)
8	23.05	Andy Kravchenko		17	50 FR LCM	FL	Bolles School Sharks	2024 FL BSS Last Dash for Indy	2025 Summer Nationals (LCM)
8	23.05	PJ Foy		17	50 FR LCM	AK	Glacier Swim Club	2023 VA ISCA LC ISCA Open	2024 Summer Nationals (LCM)
10	23.11	Preston Kessler		17	50 FR LCM	AM	YMCA of Indiana County	2024 NC GCY LC Single Day Splash	2024 Winter US Open (SCY)
11	23.12	Jack Boysen		17	50 FR LCM	GU	First Colony Swim Team, Inc.	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
12	23.17	Miles Blackson-Dunbar		17	50 FR LCM	CA	Alpha Aquatics	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
13	23.18	Marre Gattnar		17	50 FR LCM	PC	North Bay Aquatics	2023 Speedo Winter Junior Championships - West - LCM Time Trial	2024 Winter US Open (SCY)
14	23.19	Sam Lorenz		17	50 FR LCM	WI	Schroeder YMCA Swim Team	2024 18 & Under Spring Cup - Elkhart	2024 Winter US Open (SCY)
15	23.20	Josh Toothman		17	50 FR LCM	LE	Lake Erie Silver Dolphins	2023 Toyota US Open Championships - Time Trials	2024 Winter US Open (SCY)
16	23.23	Enzo Solitario		17	50 FR LCM	LA	Nu Wave Swim Club	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Winter US Open (SCY)
16	23.23	Thomas Heilman		17	50 FR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Winter US Open (SCY)
18	23.25	Eli Hobson		17	50 FR LCM	CO	Pikes Peak Athletics	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter US Open (SCY)
19	23.32	Ethan Difronzo		17	50 FR LCM	CO	Flatiron Athletic Club	2024 CO Zone 2 - VMAC	2024 Winter US Open (SCY)
20	23.34	Tyler Grafmiller		17	50 FR LCM	GU	Blue Tide Aquatics	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
21	23.35	Ethan Moore		17	50 FR LCM	ST	Alamo Area Aquatic Association	2024 ST TXLA SZ LC Sectional Champs	2024 Winter US Open (SCY)
22	23.36	Blake Amlicke		17	50 FR LCM	SE	Nashville Aquatic Club	2024 Junior Pan Pacific Championships	2024 Winter US Open (SCY)
23	23.37	Jake Kennedy		17	50 FR LCM	MA	Ridley Area YMCA Stingrays	2024 NC GCY LC Single Day Splash	2024 Winter US Open (SCY)
24	23.40	Jake Wang		17	50 FR LCM	MA	Suburban Seahawks Club	2024 NJ SCAR TYR LC Winter Invitational	2024 Winter US Open (SCY)
25	23.41	Jake Tarara		17	50 FR LCM	IN	Zionsville Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
25	23.41	Finn Brophy		17	50 FR LCM	PC	Neptune Swimming	2024 SN 26th Annual Summer Sanders LCM Meet SR+ Swim Meet	2024 Winter US Open (SCY)
27	23.42	Lewis Esterly		17	50 FR LCM	AZ	Scottsdale Aquatic Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
27	23.42	Alex Thiesing		17	50 FR LCM	KY	Lakeside Swim Team	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
27	23.42	Campbell McKean		17	50 FR LCM	OR	Bend Swim Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2024 Winter US Open (SCY)
30	23.45	Sebastian Wrona		17	50 FR LCM	UT	Olympus Aquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
31	23.47	John Kroll		17	50 FR LCM	NC	SwimMAC Carolina	2024 CAN Speedo Canadian Swimming Open	2024 Winter US Open (SCY)
32	23.51	Nate Hohm		17	50 FR LCM	NC	Aquatic Team Of Mecklenburg	2024 NC ATOM Wednesday Night Lights	2024 Winter US Open (SCY)
33	23.53	Ethan Reniewicki		17	50 FR LCM	AZ	Scottsdale Aquatic Club	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
34	23.54	Sammy Kan		17	50 FR LCM	PC	Crow Canyon Sharks	2024 PC George Haines International Meet	2024 Winter US Open (SCY)
34	23.54	Alejandro Michelena		17	50 FR LCM	GU	Premier Aquatics Club of Klein	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
34	23.54	Max Goettsch		17	50 FR LCM	IL	FMC Aquatic	2024 IL CZ North Section Summer Championships	2024 Winter US Open (SCY)
37	23.56	Benton Grutter		17	50 FR LCM	SE	McCallie / GPS Aquatics	2024 GA Atlanta Classic	2024 Winter US Open (SCY)
38	23.57	Quin Seider		17	50 FR LCM	CA	Ojai Heat Waves	2023 CA Kevin Perry Invitational SCY	2024 Winter US Open (SCY)
39	23.58	Will Browne		17	50 FR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
39	23.58	Spencer Pfaff		17	50 FR LCM	VA	Virginia Gators	2024 Futures Championships - Richmond	2024 Winter US Open (SCY)
41	23.60	Owen Fritts		17	50 FR LCM	SC	South Carolina Swim Club	2024 SC SCSC June Invitational	2024 Winter US Open (SCY)
41	23.60	Aaron Gordon		17	50 FR LCM	ST	Waterloo Swimming	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
43	23.61	Evan Witte		17	50 FR LCM	MN	Minnetonka Swim Club	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
44	23.62	Mason Wendler		17	50 FR LCM	PC	Terrapins Swim Team	2024 CC Arena Grand Challenge	2024 Winter US Open (SCY)
44	23.62	Joe Polyak		17	50 FR LCM	IA	Iowa Flyers Swim Club	2023 Toyota US Open Championships - Time Trials	2024 Winter US Open (SCY)
46	23.66	Logan Robinson		17	50 FR LCM	SE	Greater Pensacola Aquatic Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
47	23.67	Walter Kueffer		17	50 FR LCM	FL	Southwest Stars Swim Club	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
48	23.69	Brandon Fleck		17	50 FR LCM	MA	Germantown Academy Aquatic Club	2024 MA JW Closed Summer Solstice	2024 Winter US Open (SCY)
49	23.71	Cooper McDonald		17	50 FR LCM	GA	Dynamo Swim Club	2024 GA Summer Invite	2024 Winter US Open (SCY)
50	23.72	Jacob Wang		17	50 FR LCM	CA	Irvine Novaquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
50	23.72	Luke Bedsole		17	50 FR LCM	SE	Huntsville Swim Association	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
52	23.73	Tsubasa Rhoe-Yamaguchi		17	50 FR LCM	GU	Houston Bridge Bats	2024 WV 2024 Southern Zone Senior Championships	2024 Winter US Open (SCY)
52	23.73	Seth Crow		17	50 FR LCM	AZ	Unattached	2024 AZ Speedo Sectional Time Trial, Thursday March 21	2024 Winter US Open (SCY)
52	23.73	Lucas Crother-Collado		17	50 FR LCM	CA	Alpha Aquatics	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
52	23.73	Jayson Ross		17	50 FR LCM	PV	Machine Aquatics	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
52	23.73r	Derek Hitchens		17	50 FR LCM	CA	Irvine Novaquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
52	23.73	William Jost		17	50 FR LCM	OZ	Parkway Swim Club	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Winter US Open (SCY)
58	23.74	Shane Tebeest		17	50 FR LCM	WI	McFarland Spartan Sharks	2024 Futures Championships - Minneapolis	2024 Winter US Open (SCY)
58	23.74r	Jake Barela		17	50 FR LCM	CO	Fort Collins Area Swim Team	2024 CC Arena Western Zone Senior Championship	2024 Winter US Open (SCY)
58	23.74	Torsten Hokanson		17	50 FR LCM	PN	Bellevue Club Swim Team	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
61	23.75	Daniel Benson		17	50 FR LCM	CA	Brea Aquatics	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter US Open (SCY)
61	23.75	Bryce Naquin		17	50 FR LCM	LA	Thibodaux Regional Swim Club	2024 LA Senior Long Course State Championship	2024 Winter US Open (SCY)
61	23.75	Jack Mainville		17	50 FR LCM	FL	Planet Swim Aquatics	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
64	23.76	Lucas Bailey		17	50 FR LCM	FG	Saint Andrew's Aquatics	2024 FG LCM Senior Championships	2024 Winter US Open (SCY)
64	23.76	Drew Carlson		17	50 FR LCM	GU	Premier Aquatics Club of Klein	2024 Futures Championships - Austin	2024 Winter US Open (SCY)
66	23.77	Thad Austin		17	50 FR LCM	NC	Enfinity Aquatic Club	2024 NC LC Senior Championships	2024 Winter US Open (SCY)
66	23.77	John Simmons		17	50 FR LCM	GU	Blue Tide Aquatics	2024 ST TXLA Longhorn Elite Invite	2024 Winter US Open (SCY)
66	23.77	Brady Johnson		17	50 FR LCM	IL	FMC Aquatic	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
66	23.77	Colin Davis		17	50 FR LCM	MA	TOPS Swimming	2024 FL ISCA Summer Senior Blast	2024 Winter US Open (SCY)
70	23.78	Kai Funaro		17	50 FR LCM	ST	Unattached	2024 ST ASC Cinco De Mayo	2024 Winter US Open (SCY)
71	23.79r	Bronson Smothers		17	50 FR LCM	CO	Aquawolves Swimming	2024 CC Arena Western Zone Senior Championship	2024 Winter US Open (SCY)
71	23.79r	Jordan Falls		17	50 FR LCM	AZ	Scottsdale Aquatic Club	2024 AZ Speedo Sectionals	2024 Winter US Open (SCY)
73	23.80r	Kenneth Barnicle		17	50 FR LCM	NJ	Greater Somerset County YMCA Storm	2024 FL YMCA National Long Course Swimming Championships	2024 Winter Juniors (SCY)
73	23.80	Derek Feldman		17	50 FR LCM	MA	Central Bucks Swim Team	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2024 Winter Juniors (SCY)
73	23.80	Christopher Zhang		17	50 FR LCM	NC	Life Time North Carolina	2023 OH Speedo Winter Jr East Long Course Time Trial	2024 Winter Juniors (SCY)
76	23.81	Leyton Roe		17	50 FR LCM	GA	Spartan Aquatic Club	2024 GA Atlanta Classic	2024 Winter Juniors (SCY)
76	23.81	Aaron Stevens		17	50 FR LCM	MA	Diamond State Aquatics	2024 TYR Pro Swim Series - San Antonio	2024 Winter Juniors (SCY)
76	23.81	Brayden Hunt		17	50 FR LCM	FL	Titusville Swim Team	2024 Futures Championships - Richmond	2024 Winter Juniors (SCY)
79	23.82r	Max Buff		17	50 FR LCM	OHO	Greater Toledo Aquatic Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter Juniors (SCY)
79	23.82	Ben Madson		17	50 FR LCM	IE	Cougar Aquatics	2024 TYR Pro Swim Series - San Antonio TT	2024 Winter Juniors (SCY)
79	23.82r	Bayden Todd		17	50 FR LCM	CO	Foothills Swim Team	2024 OR SPEEDO SECTIONALS - MT HOOD	2024 Winter Juniors (SCY)
82	23.83	Elliot Lee		17	50 FR LCM	PV	Rockville Montgomery Swim Club	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
83	23.84	Andrew Shackell		17	50 FR LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter Juniors (SCY)
84	23.85	Tristan Dorville	Yes	17	50 FR LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Winter Juniors (SCY)
84	23.85	Truman Brun		17	50 FR LCM	OHO	Dayton Raiders	2024 MI Eric Namesnik Memorial Open	2024 Winter Juniors (SCY)
86	23.86	Xavier Sohovich		17	50 FR LCM	FL	Bolles School Sharks	2024 GA Atlanta Classic	2024 Winter Juniors (SCY)
86	23.86r	Andy Pleiman		17	50 FR LCM	OHO	Northern KY Clippers Swimming	2024 FL ISCA International Senior Cup	2024 Winter Juniors (SCY)
86	23.86	Harry Parsons		17	50 FR LCM	PC	North Bay Aquatics	2023 Speedo Winter Junior Championships - West - LCM Time Trial	2024 Winter Juniors (SCY)
89	23.87	Sean McGinley		17	50 FR LCM	OZ	CSP Tideriders	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
89	23.87	Langston Duncan		17	50 FR LCM	MD	Eagle Swim Team Inc.	2024 IN NCSA Summer Swimming Championships	2024 Winter Juniors (SCY)
89	23.87	George Gonzalez		17	50 FR LCM	FG	Unattached	2024 FG LCM Senior Championships	2024 Winter Juniors (SCY)
92	23.88	Derek Estep		17	50 FR LCM	MA	Keystone Aquatics	2024 MA KA Middle Atlantic Swimming Senior Long Course Championships	2024 Winter Juniors (SCY)
92	23.88	Ian Lutz		17	50 FR LCM	VA	Old Dominion Aquatic Club	2024 Futures Championships - Richmond - Time Trials	2024 Winter Juniors (SCY)
