name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Sydney Marinello,15,16,61.45,59.54,1.9100000000000037,3.1082180634662384,397,224,
Julia Pisano,15,16,61.41,59.34,2.069999999999993,3.3707865168539213,389,197,
Hannah Le,15,16,60.73,59.95,0.779999999999994,1.2843734562818938,271,297,
Claudia Busse,15,16,59.76,60.21,-0.45000000000000284,-0.7530120481927759,156,333,
Isabella Klinefelter,15,16,58.43,57.47,0.9600000000000009,1.642991613896972,49,38,
Caroline Larsen,15,16,57.55,56.07,1.4799999999999969,2.571676802780186,18,7,
Alyssa Dimitriadis,15,16,61.36,59.94,1.4200000000000017,2.3142112125163,379,291,
Julie Mishler,15,16,57.76,56.88,0.8799999999999955,1.5235457063711833,25,19,
Belen Morales,15,16,58.32,59.94,-1.6199999999999974,-2.7777777777777732,42,291,Yes
Aliana Marakovic,15,16,58.82,57.69,1.1300000000000026,1.9211152669160194,63,45,
Adalene Robillard,15,16,59.69,59.37,0.3200000000000003,0.5361031998659748,146,201,
Phoebe Mayo,15,16,59.53,59.05,0.480000000000004,0.8063161431211221,122,163,
Lillian Nesty,15,16,59.26,56.45,2.809999999999995,4.7418157273034005,96,13,
Olivia Safarikova,15,16,59.64,58.56,1.0799999999999983,1.8108651911468785,139,106,Yes
Katie Lawrence,15,16,57.73,56.52,1.2099999999999937,2.0959639702061215,23,15,
Sarah Parker,15,16,59.32,58.96,0.35999999999999943,0.6068779501011453,101,153,
Izzy Porter,15,16,60.5,59.3,1.2000000000000028,1.98347107438017,237,191,
Taylor Bennett,15,16,60.02,60.82,-0.7999999999999972,-1.332889036987666,188,454,
Sophia Love,15,16,60.67,60.0,0.6700000000000017,1.1043349266523845,260,301,
Sophie Phelps,15,16,59.38,58.65,0.730000000000004,1.2293701583024654,104,113,
Zuri Ferguson,15,16,60.71,58.68,2.030000000000001,3.343765442266515,269,115,Yes
Cyrah Robinson,15,16,60.93,60.81,0.11999999999999744,0.19694731659280723,308,449,
Arianna Wertheim,15,16,59.74,59.23,0.5100000000000051,0.8536993639102864,152,181,
Ella Roberson,15,16,57.51,57.65,-0.14000000000000057,-0.24343592418709892,17,44,
Alex Fuller,15,16,59.03,59.78,-0.75,-1.2705404031848213,74,264,
Veronika Owen,15,16,61.57,60.67,0.8999999999999986,1.461750852687995,425,413,
Amanda Barnard,15,16,60.77,58.96,1.8100000000000023,2.9784433108441704,276,153,
Regina Torres Pomar,15,16,61.66,59.94,1.7199999999999989,2.7894907557573774,455,291,Yes
Isabel Lee,15,16,59.72,60.72,-1.0,-1.6744809109176158,150,424,
Adelia Biello,15,16,59.71,59.9,-0.18999999999999773,-0.31820465583653945,148,284,
Lillie Sczech,15,16,61.67,60.82,0.8500000000000014,1.3783038754661934,456,454,
Cassidy Allison,15,16,60.44,58.78,1.6599999999999966,2.7465254798146868,233,131,
Samara Moseley,15,16,59.63,59.28,0.3500000000000014,0.5869528760690951,138,188,
Bella Brito,15,16,57.66,58.46,-0.8000000000000043,-1.3874436351023316,21,98,
Claire Francis,15,16,59.91,59.52,0.38999999999999346,0.6509764646970346,171,220,
Lauren Putnam,15,16,61.69,59.72,1.9699999999999989,3.1933862862700586,464,255,
Sof Tijunelis,15,16,61.49,59.9,1.5900000000000034,2.5857863067165447,410,284,
Kayman Neal,15,16,60.37,58.5,1.8699999999999974,3.0975650157362886,223,102,
