Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	15:22.22	Luke Whitlock		17	1500 FR LCM	IN	Fishers Area Swimming Tigers	2023 Speedo Junior National Championships	2024 Olympic Trials
2	15:31.13	Jacob Pins		17	1500 FR LCM	IA	Des Moines Swimming Federation	2023 Speedo Junior National Championships	2024 Olympic Trials
3	15:31.45	Luke Corey		17	1500 FR LCM	MD	Naval Academy Aquatic Club	2023 Phillips 66 National Championships	2024 Olympic Trials
4	15:34.94	Kyler Heffner		17	1500 FR LCM	GA	SwimAtlanta	2023 Futures - Ocala	2024 Olympic Trials
5	15:35.63	Dillon Wright		17	1500 FR LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
6	15:37.28	Saadeddin Saadeddin		17	1500 FR LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
7	15:39.29	Lukas Vetkoetter		17	1500 FR LCM	NT	Texas Ford Aquatics	2023 Speedo Junior National Championships	2024 Olympic Trials
8	15:39.50	Matt Marsteiner		17	1500 FR LCM	NC	New Wave Swim Team	2023 NC SwimMAC Martha McKee Open	2024 Olympic Trials
9	15:41.92	FREDERICK KLEIN		17	1500 FR LCM	NC	SwimMAC Carolina	2023 Phillips 66 National Championships	2023 Summer Nationals (LCM)
10	15:42.40	Luke Brennan		17	1500 FR LCM	NJ	Peddie Aquatic Association	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
11	15:44.84	Conner Boatright		17	1500 FR LCM	AR	Razorback Aquatic Club Aquahawgs	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
12	15:46.16	Jones Lambert		17	1500 FR LCM	WT	Lubbock Swim Club	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
13	15:49.97	Aidan Siers		17	1500 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2023 Winter US Open (LCM)
14	15:50.94	Quinn Jones		17	1500 FR LCM	SN	Sierra Marlins Swim Team	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
15	15:51.19	Charlie Tracy		17	1500 FR LCM	IL	Chicago Wolfpack Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
16	15:51.73	Brady Begin		17	1500 FR LCM	PV	Rockville Montgomery Swim Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
17	15:51.99	Riley Clinton		17	1500 FR LCM	CA	Sandpipers Of Nevada	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Summer Juniors (LCM)
18	15:53.07	Hudson DeGroote		17	1500 FR LCM	NC	Marlins Of Raleigh	2023 Futures - Ocala	2024 Summer Juniors (LCM)
19	15:53.51	Thomas Olsen		17	1500 FR LCM	OR	Multnomah Athletic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
20	15:55.13	Charlie Franz		17	1500 FR LCM	SN	Sierra Marlins Swim Team	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
21	15:55.90	Ryan Turner		17	1500 FR LCM	FL	Highlander Aquatic Club	2023 Futures - Ocala	2024 Summer Juniors (LCM)
22	15:55.93	Tristan Prizler		17	1500 FR LCM	OHO	Dayton Raiders	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
23	15:57.53	Max Hatcher		17	1500 FR LCM	NT	Lakeside Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
24	15:57.99	Devyn Caples		17	1500 FR LCM	PC	Crow Canyon Sharks	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
25	15:59.33	Andrew Cooper		17	1500 FR LCM	CA	Boulder City Henderson Swim Team	2023 CA Los Angeles Invite	2023 Summer Juniors (LCM)
26	16:00.10	Michael Hochwalt		17	1500 FR LCM	IE	Spokane Waves Aquatic Team	2023 IE Long Course Championships	2024 Summer Juniors (LCM)
27	16:00.75	Charlie Mayr		17	1500 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
28	16:01.15	Dean Jones		17	1500 FR LCM	GU	Magnolia Aquatic Club	2023 Futures Championships - San Antonio, TX - Cap Reached	2024 Summer Juniors (LCM)
29	16:01.35	Gavin Sheyda		17	1500 FR LCM	CO	Pikes Peak Athletics	2023 TYR Pro Swim Series Mission Viejo	2023 Summer Juniors (LCM)
30	16:01.96	Wilson Tunila		17	1500 FR LCM	CA	Swim Torrance	2023 Futures - Sacramento, CA	2024 Summer Juniors (LCM)
31	16:02.39	William Wadsworth		17	1500 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Summer Juniors (LCM)
32	16:02.79	Brandon Richter		17	1500 FR LCM	MD	Eagle Swim Team Inc.	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
33	16:02.93	Patrick Branon		17	1500 FR LCM	MD	North Baltimore Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
34	16:03.17	Matthew Hughes		17	1500 FR LCM	SE	Ensworth Aquatics	2023 SE Southeastern Long Course Championships	2024 Summer Juniors (LCM)
35	16:03.19	Wilson Tuttle		17	1500 FR LCM	NC	Marlins Of Raleigh	2023 NC SwimMAC Martha McKee Open	2023 Summer Juniors (LCM)
36	16:03.21	Luke Waldrep		17	1500 FR LCM	SE	Baylor Swim Club	2023 SE Southeastern Long Course Championships	2024 Summer Juniors (LCM)
37	16:03.27	Andrew Hanson		17	1500 FR LCM	MN	Mako Aquatics	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
38	16:04.24	Connor Fry		17	1500 FR LCM	GU	South Texas Aquatics	2023 GU FCST Summer Splash	2023 Summer Juniors (LCM)
39	16:04.35	Alex Parkinson		17	1500 FR LCM	IL	Fox Valley Swim Team	2023 IA Speedo Section Summer Champs CZ North	2023 Summer Juniors (LCM)
