Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:32.45	Katie Grimes		18	400 IM LCM	CA	Sandpipers Of Nevada	2024 CA MVN Swim Meet of Champions	2024 Olympic Trials
2	4:39.36	Leah Hayes		18	400 IM LCM	IL	Fox Valley Park District Riptides	2024 TYR Pro Swim Series - Westmont	2024 Olympic Trials
3	4:47.76	Sofia Plaza		18	400 IM LCM	NC	SwimMAC Carolina	2024 Olympic Trials	2025 Summer Nationals (LCM)
4	4:48.58	Campbell Chase		18	400 IM LCM	NT	COR Swimming	2024 Olympic Trials	2025 Summer Nationals (LCM)
5	4:49.43	Kate Hurst		18	400 IM LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
6	4:49.49	Emily Brown		18	400 IM LCM	OHO	Dublin Community Swim Team	2024 OH CZ Speedo Sectional East	2025 Summer Nationals (LCM)
7	4:49.60	Emily Thompson		18	400 IM LCM	NJ	Greater Somerset County YMCA Storm	2024 VA EZ LC Super Sectional Meet - Cap Reached	2024 Olympic Trials
8	4:51.06	Olivia Swalley		18	400 IM LCM	IA	Iowa	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
9	4:51.09	Carli Cronk		18	400 IM LCM	ST	Alamo Area Aquatic Association	2024 TYR Pro Swim Series - San Antonio	2024 Summer Nationals (LCM)
10	4:51.64	Jillian Cox		18	400 IM LCM	ST	Longhorn Aquatics	2024 ST TXLA SZ LC Sectional Champs	2025 Summer Nationals (LCM)
11	4:51.68	Camden Doane		18	400 IM LCM	PN	King Aquatic Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
12	4:53.37	Caroline Riggs		18	400 IM LCM	WV	Club Mountaineer Aquatics	Almost Heaven Open	2024 Winter US Open (SCY)
13	4:53.93	Libby Michel		18	400 IM LCM	OHO	Unattached	Ohio State Fall Invitational	2024 Winter US Open (SCY)
14	4:54.21	Kimmy Shannon		18	400 IM LCM	MA	Nittany Lion Aquatic Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
15	4:54.24	Chloe Diner		18	400 IM LCM	IL	Academy Bullets Swim Club	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
16	4:54.65	Addison Reese		18	400 IM LCM	FL	Laker Swim	2024 TYR Pro Swim Series - Knoxville	2024 Winter US Open (SCY)
17	4:55.26	Kate Mouser		18	400 IM LCM	IN	Fishers Area Swimming Tigers	Purdue LC Time Trial	2024 Winter US Open (SCY)
18	4:55.31	Clara Renner		18	400 IM LCM	NE	Shawmut Aquatic Club	2024 NE BGSC LCM Senior Championship	2024 Winter US Open (SCY)
19	4:55.58	Marissa Inouye		18	400 IM LCM	CO	Front Range Barracudas	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
20	4:56.00	Emma Sayers		18	400 IM LCM	AZ	Scottsdale Aquatic Club	2024 Olympic Trials - Time Trials	2024 Winter US Open (SCY)
21	4:56.75	Ivy Monk		18	400 IM LCM	NC	SwimMAC Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter US Open (SCY)
22	4:56.90	Gemma Undercofler		18	400 IM LCM	MA	Suburban Seahawks Club	2024 FL NCSA Swimming Championships	2024 Winter US Open (SCY)
23	4:57.53	Lauren Bernardo		18	400 IM LCM	NC	SwimMAC Carolina	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter Juniors (SCY)
24	4:57.89	Hayden Penny		18	400 IM LCM	SC	Y-Spartaquatics Swim Club	2024 FL YMCA National Long Course Swimming Championships	2025 Summer Juniors (LCM)
25	4:58.32	Billie Sherratt		18	400 IM LCM	NJ	Fanwood-Scotch Plains YMCA	2024 FL YMCA National Long Course Swimming Championships	2025 Summer Juniors (LCM)
26	4:58.59	Lainey Mullins		18	400 IM LCM	MA	Suburban Seahawks Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
27	4:58.67	Olivia Corbi		18	400 IM LCM	NC	SwimMAC Carolina	2024 Futures Championships - Minneapolis	2025 Summer Juniors (LCM)
28	4:58.86	Alyssa Street		18	400 IM LCM	IN	Carmel Swim Club	2024 Futures Championships - Huntsville	2025 Summer Juniors (LCM)
29	4:58.97	Abby O'Sullivan		18	400 IM LCM	IN	University Of Notre Dame	Ohio State Fall Invitational	2024 Winter Juniors (SCY)
30	4:59.00	Grace Wharton		18	400 IM LCM	CA	Irvine Novaquatics	2024 Speedo Summer Championships	2025 Summer Juniors (LCM)
31	4:59.20	Sarah Bernard		18	400 IM LCM	NE	Commonwealth Swimming	2024 NJ SCAR TYR LC Winter Invitational	2024 Winter Juniors (SCY)
