Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	52.53	Ilya Kharun	Yes	17	100 FL LCM	CA	Sandpipers Of Nevada	2023 TYR PSS Knoxville	2024 Olympic Trials
2	52.57	Daniel Diehl		17	100 FL LCM	MD	YMCA of Cumberland	2023 NC YMCA Long Course Nationals	2024 Olympic Trials
3	53.40	August Vetsch		17	100 FL LCM	AZ	Swim Neptune	2023 Speedo Junior National Championships	2024 Olympic Trials
4	53.43	Spencer Nicholas		17	100 FL LCM	SE	Nashville Aquatic Club	2023 Speedo Junior National Championships	2024 Olympic Trials
5	53.49	Diego Balbi	Yes	17	100 FL LCM	FG	Saint Andrew's Aquatics	2023 TYR Pro Swim Series Ft. Lauderdale	2024 Olympic Trials
6	54.08	Kevin Obochi		17	100 FL LCM	IL	Patriot Aquatic Club	2023 Futures Championships - West Fargo, ND	2024 Summer Nationals (LCM)
7	54.23	Logan Robinson		17	100 FL LCM	SE	Greater Pensacola Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
8	54.37	Jacob Johnson		17	100 FL LCM	MA	Suburban Seahawks Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
9	54.40	Daniel Verdolaga		17	100 FL LCM	CA	Evolution Racing Club	2023 Speedo Junior National Championships Time Trials	2023 Winter US Open (LCM)
10	54.48	Kyle Peck		17	100 FL LCM	VA	Stingrays Swim Team	2023 VA SRVA Summer Invitational	2023 Winter US Open (LCM)
11	54.52	Aaron Baltaytis		17	100 FL LCM	NJ	Jersey Flyers Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter US Open (LCM)
12	54.60	Henry McFadden		17	100 FL LCM	MA	Jersey Wahoos	2023 Phillips 66 National Championships - Time Trials	2023 Winter US Open (LCM)
13	54.66	Logan Noguchi		17	100 FL LCM	CA	Rose Bowl Aquatics	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
14	54.82	Matthew Klinge		17	100 FL LCM	IN	Boilermaker Aquatics	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
15	54.84	Jacob Wimberly		17	100 FL LCM	NT	Texas Ford Aquatics	2023 NT MAC Senior Meet	2023 Winter US Open (LCM)
16	54.85	Bradford Johnson		17	100 FL LCM	SE	Huntsville Swim Association	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
17	54.90	Jack Mills		17	100 FL LCM	VA	Lynchburg YMCA Swim Team	2023 NC YMCA Long Course Nationals	2023 Winter US Open (LCM)
17	54.90	Matt Marsteiner		17	100 FL LCM	NC	New Wave Swim Team	2023 NC TAC Titans Triangle Classic	2023 Winter US Open (LCM)
19	54.92	Mason Leach		17	100 FL LCM	OR	Hillsboro Swim Team	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
20	54.96	PJ Foy		17	100 FL LCM	AK	Glacier Swim Club	2023 Futures - Sacramento, CA	2023 Winter US Open (LCM)
20	54.96	Carter Lancaster		17	100 FL LCM	FL	Bolles School Sharks	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
22	54.98	Landon Kyser		17	100 FL LCM	FL	Bolles School Sharks	2023 Speedo Junior National Championships Time Trials	2023 Winter US Open (LCM)
23	55.13	Ethan Harrington		17	100 FL LCM	PC	Palo Alto Stanford Aquatics	2023 PC SCSC George Haines International	2024 Summer Juniors (LCM)
24	55.17	Garrett Gould		17	100 FL LCM	NJ	Greater Somerset County YMCA Storm	2023 NC YMCA Long Course Nationals	2024 Summer Juniors (LCM)
25	55.25	Adriano Arioti		17	100 FL LCM	PV	Rockville Montgomery Swim Club	2023 PV AP MCSL Coaches LC Invitational	2023 Summer Juniors (LCM)
26	55.29	Drew Hitchcock		17	100 FL LCM	SE	Baylor Swim Club	2023 SE TNAQ June Invitational	2023 Summer Juniors (LCM)
27	55.30	Matteo Palmisani	Yes	17	100 FL LCM	NT	Lakeside Aquatic Club	2023 ITA Campionato Italiano di categoria	2024 Summer Juniors (LCM)
28	55.32	Felipe Baffico	Yes	17	100 FL LCM	FL	Sarasota Sharks	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Summer Juniors (LCM)
29	55.38	Caleb Maldari		17	100 FL LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
30	55.40	Ben Wu		17	100 FL LCM	CT	Stamford Sailfish Aquatic Club	2023 CT CPAC June Invitational	2024 Summer Juniors (LCM)
31	55.41	Johnny Crush		17	100 FL LCM	KY	Lakeside Swim Team	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
32	55.43	Aidan Hill		17	100 FL LCM	NC	SwimMAC Carolina	2023 TYR Pro Swim Series Ft. Lauderdale	2023 Summer Juniors (LCM)
33	55.44	Aiden Musick		17	100 FL LCM	IL	NASA Wildcat Aquatics	2023 Futures Championships - West Fargo, ND	2024 Summer Juniors (LCM)
34	55.50	Jeffrey Hou		17	100 FL LCM	IL	FMC Aquatic	2023 IL Illinois Swimming Summer Senior Championships	2024 Summer Juniors (LCM)
34	55.50	Hugo Arteaga		17	100 FL LCM	WI	Southeastern Aquatics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
36	55.56	Harry Belcher		17	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
37	55.60	Devin Dilger		17	100 FL LCM	MI	Utica Shelby Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
38	55.61	Nasim Elkassem		17	100 FL LCM	PV	Rockville Montgomery Swim Club	2023 PV AP MCSL Coaches LC Invitational	2024 Summer Juniors (LCM)
39	55.62	Eamon Monaghan		17	100 FL LCM	GA	Chattahoochee Gold Swim Club	2023 GA Speedo Atlanta Classic	2023 Summer Juniors (LCM)
40	55.67	Ryan Hufford		17	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2023 Summer Juniors (LCM)
40	55.67	Raphael Sibuet	Yes	17	100 FL LCM	NE	Unattached	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
42	55.69	Edward Huang		17	100 FL LCM	PC	California Dolphin Swim Team	2023 PC SCSC George Haines International	2023 Summer Juniors (LCM)
43	55.70	Nigel Forbes	Yes	17	100 FL LCM	FL	Tampa Bay Aquatics	2023 FG Azura Winter Open LCM Invite	2023 Summer Juniors (LCM)
43	55.70	Jacob Cairns		17	100 FL LCM	SI	North Coast Aquatics	2023 Futures - Sacramento, CA	2024 Summer Juniors (LCM)
45	55.72	Thomas Powers-Hammond		17	100 FL LCM	NE	Bluefish Swim Club	2023 FG Swim Fort Lauderdale Speedo Summer Classic	2024 Summer Juniors (LCM)
46	55.75	Joshua Fisher		17	100 FL LCM	VA	Poseidon Swimming Inc	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
47	55.76	Richard Poplawski		17	100 FL LCM	NJ	Scarlet Aquatics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
47	55.76	Anthony Whittall	Yes	17	100 FL LCM	FL	Bolles School Sharks	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
47	55.76	Arthur Balva		17	100 FL LCM	PC	Palo Alto Stanford Aquatics	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
50	55.81	Ryan Makouar		17	100 FL LCM	CA	Rose Bowl Aquatics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
51	55.85	Luke Dwyer		17	100 FL LCM	MR	Condors Swim Club	2023 FL ISCA Summer Senior Blast	2024 Summer Juniors (LCM)
52	55.87	Eli Hobson		17	100 FL LCM	CO	Pikes Peak Athletics	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
53	55.88	William Gray		17	100 FL LCM	NC	Carolina Aquatic Team	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
54	55.89	Noah Smith		17	100 FL LCM	GA	Stingrays	2023 GA Stu Hixon Invite	2023 Summer Juniors (LCM)
54	55.89	Chase Swearingen		17	100 FL LCM	OHO	New Albany Aquatic Club	2023 OH Central Zone LC East Sectional	2023 Summer Juniors (LCM)
56	55.90	Nolan Dunkel		17	100 FL LCM	PV	Arlington Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
57	55.93	Sammy Empey		17	100 FL LCM	OR	Lake Oswego Swim Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
57	55.93	Oliver Schimberg		17	100 FL LCM	CO	Aquawolves Swimming	2023 CC Arena Western Zone Senior Championships	2024 Summer Juniors (LCM)
59	55.94	Mason Hopper		17	100 FL LCM	OR	Unattached	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
60	55.96	Stuart Timmerman		17	100 FL LCM	IL	NASA Wildcat Aquatics	2023 Futures Championships - West Fargo, ND	2024 Summer Juniors (LCM)
61	55.98	Brodie Johnson		17	100 FL LCM	CO	Aquawolves Swimming	2023 CC Arena Western Zone Senior Championship Time Trials	2024 Summer Juniors (LCM)
62	55.99	Wyatt Porch		17	100 FL LCM	FL	Bolles School Sharks	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
62	55.99	Caleb Wolf		17	100 FL LCM	PV	Arlington Aquatic Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
64	56.02	Ramon Jiang		17	100 FL LCM	CA	Evolution Racing Club	2023 Speedo Junior National Championships Time Trials	2023 Winter Juniors (SCY)
65	56.03	Evan Croley		17	100 FL LCM	ST	Streamline Aquatics	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
65	56.03	Noah Dyer		17	100 FL LCM	PV	Machine Aquatics	2023 IN NCSA Summer Swimming Championships	2023 Winter Juniors (SCY)
67	56.05	Bin Rutnosot	Yes	17	100 FL LCM	PN	Bellevue Club Swim Team	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
68	56.06	Charlie Rennard		17	100 FL LCM	NJ	YMCA of Greater Monmouth County	2023 NC YMCA Long Course Nationals	2023 Winter Juniors (SCY)
69	56.07	Nathan Welker		17	100 FL LCM	MA	York YMCA	2023 TYR PSS Knoxville	2023 Summer Juniors (LCM)
70	56.13	Quin Seider		17	100 FL LCM	CA	Ojai Heat Waves	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
71	56.14	JT Schmid		17	100 FL LCM	PV	Nation's Capital Swim Club	2023 VA EZ LC Speedo Super Sectional	2023 Summer Juniors (LCM)
72	56.15	Owen Lindsay		17	100 FL LCM	IN	Fishers Area Swimming Tigers	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
73	56.17	Elliot Lee		17	100 FL LCM	CT	Bulldog Swimming	2023 Speedo Junior National Championships	2023 Winter Juniors (SCY)
74	56.18	Max Haney		17	100 FL LCM	MI	OLY Swimming	2023 Indy Spring Cup - CAP REACHED	2023 Summer Juniors (LCM)
74	56.18	Zach Power		17	100 FL LCM	PC	Lakeridge Swim Team	2023 Futures - Sacramento, CA	2023 Winter Juniors (SCY)
