Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	59.96	Maggie Wanezek		16	100 BK LCM	WI	Elmbrook Swim Club	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
2	1:00.33	Erika Pelaez		16	100 BK LCM	FG	Eagle Aquatics	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
3	1:00.45	Levenia Sim	Yes	16	100 BK LCM	SE	TNT Swimming	2022 IN NCSA Summer Swimming Championship	2023 Summer Nationals (LCM)
4	1:01.51	Leah Shackley		16	100 BK LCM	AM	Blair Regional YMCA	2022 IN NCSA Summer Swimming Championships2	2023 Summer Nationals (LCM)
5	1:01.99	Clare Logan		16	100 BK LCM	NJ	Fanwood-Scotch Plains YMCA	2022 NC AP LC YMCA Nationals	2023 Summer Nationals (LCM)
6	1:02.47	Katie Grimes		16	100 BK LCM	CA	Sandpipers Of Nevada	2022 CA SAND Cinco de Mayo Invite	2022 Summer Nationals (LCM)
7	1:02.60	Jojo Ramey		16	100 BK LCM	IN	Fishers Area Swimming Tigers	2022 WI Central Zone Section 1	2022 Summer Nationals (LCM)
8	1:02.73	Bella Sims		16	100 BK LCM	CA	Sandpipers Of Nevada	2022 CA RMDA Road to 2022 LCM Finals	2022 Summer Nationals (LCM)
9	1:02.81	Lily Welsh		16	100 BK LCM	NC	TAC Titans	2022 NC TAC Triangle Classic	2022 Summer Nationals (LCM)
10	1:02.83	Leah Hayes		16	100 BK LCM	IL	Fox Valley Park District Riptides	2022 IL LCM Senior Championships	2022 Winter US Open (LCM)
11	1:02.87	Rebecca Diaconescu		16	100 BK LCM	CA	Team Rebel Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
12	1:02.89	Abby Peterson		16	100 BK LCM	CO	Aspire Aquatics of Colorado	2022 CO Zone 2 District @VMAC	2022 Summer Nationals (LCM)
13	1:02.96	Emily Thompson		16	100 BK LCM	NJ	Greater Somerset County YMCA Storm	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
14	1:03.01	Emily Brown		16	100 BK LCM	OHO	Dublin Community Swim Team	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
15	1:03.05	Grey Davis		16	100 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 VA LC Senior Champs	2022 Winter US Open (LCM)
16	1:03.08	Teia Salvino	Yes	16	100 BK LCM	CA	Mission Viejo Nadadores	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
