Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.39	Claire Curzan		17	100 BK LCM	NC	TAC Titans	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
2	1:00.23	Berit Berglund		17	100 BK LCM	IN	Carmel Swim Club	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
3	1:01.33	Bella Sims		17	100 BK LCM	CA	Sandpipers Of Nevada	2022 TYR Pro Swim Series - Mis	2022 Summer Nationals (LCM)
4	1:01.44	Kiley Wilhelm	Yes	17	100 BK LCM	US	Unattached	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
5	1:01.54	Emma Kern		17	100 BK LCM	MN	Aquajets Swim Team	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
6	1:01.64	Catie Choate		17	100 BK LCM	GA	Dynamo Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
7	1:02.00	Tess Howley		17	100 BK LCM	MR	Long Island Aquatic Club	2022 SE Tennessee LC Invitational	2023 Summer Nationals (LCM)
8	1:02.01	Julia Podkoscielny		17	100 BK LCM	FG	Pine Crest Swimming	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
9	1:02.05	Rye Ulett		17	100 BK LCM	KY	Cardinal Aquatics	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
10	1:02.25	Lily Cleason		17	100 BK LCM	MI	Club Wolverine	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
11	1:02.32	Sophie Brison		17	100 BK LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2022 Summer Nationals (LCM)
12	1:02.33r	Jojo Ramey		17	100 BK LCM	IN	Fishers Area Swimming Tigers	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
13	1:02.37	Ali Pfaff		17	100 BK LCM	VA	Virginia Gators	2022 VA LC Senior Champs	2022 Summer Nationals (LCM)
14	1:02.43	Camille Spink		17	100 BK LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
15	1:02.69	Ela Habjan		17	100 BK LCM	NJ	Lakeland Hills YMCA	2022 NC AP LC YMCA Nationals	2022 Winter US Open (LCM)
16	1:02.74	Mary Macaulay		17	100 BK LCM	CO	Highlands Ranch Aquatics	2022 Futures - College Station	2022 Winter US Open (LCM)
17	1:02.89r	Molly Donlan		17	100 BK LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Summer Nationals (LCM)
18	1:02.90	Taylor Morris		17	100 BK LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
19	1:02.95	Carly Meeting		17	100 BK LCM	OHO	New Albany Aquatic Club	2022 LE Speedo Summer Sectionals	2022 Winter US Open (LCM)
20	1:03.04	Campbell Stoll		17	100 BK LCM	WI	Elmbrook Swim Club	2022 MN USAS Speedo Meet	2022 Winter US Open (LCM)
21	1:03.12	Athena Meneses Kovacs	Yes	17	100 BK LCM	FG	Eagle Aquatics	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
22	1:03.20	Miriam Sheehan	Yes	17	100 BK LCM	IA	Dubuque Area Swimmin' Hurricanes	2022 IA DSMY TRUDY HANCOCK MEMORIAL	2022 Winter US Open (LCM)
23	1:03.29	Paula Warren		17	100 BK LCM	ST	Nitro Swimming	2022 ST TXLA Speedo Southern Sectionals	2022 Winter US Open (LCM)
24	1:03.33	Tatum Wall		17	100 BK LCM	PV	Nation's Capital Swim Club	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
25	1:03.39	Maggie McGuire		17	100 BK LCM	CA	SOCAL Aquatics Association	2022 CA Los Angeles Invitational	2022 Winter US Open (LCM)
26	1:03.40	Jade Castro		17	100 BK LCM	MA	Nittany Lion Aquatic Club	2022 LE Futures Championships Geneva	2022 Winter US Open (LCM)
27	1:03.50r	Mabel Koff		17	100 BK LCM	MD	North Baltimore Aquatic Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
28	1:03.64	Annika Finzen		17	100 BK LCM	MV	Kansas City Blazers	2022 MV Region VIII Speedo Summer Meet	2022 Winter US Open (LCM)
29	1:03.72	Piper Mcneil		17	100 BK LCM	OK	American Energy Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
30	1:03.73	Mackenzie Hodges		17	100 BK LCM	CA	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Winter US Open (LCM)
31	1:03.74	Meghan Donald		17	100 BK LCM	IA	Ames Cyclone Aquatics Club	2022 IA DSMY TRUDY HANCOCK MEMORIAL	2022 Winter US Open (LCM)
32	1:03.83r	Sophia Frei		17	100 BK LCM	CO	Univ of Denver Hilltoppers	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
33	1:03.85	Lydia Hanlon		17	100 BK LCM	KY	Kentucky Aquatics	2022 NC ESSZ Summer Sectionals	2022 Winter US Open (LCM)
34	1:03.94	Keira Kask		17	100 BK LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Winter US Open (LCM)
34	1:03.94	Aislin Farris		17	100 BK LCM	NE	Bluefish Swim Club	2022 NE BGSC LCM Seniors	2022 Winter US Open (LCM)
36	1:04.00	Maren Conze		17	100 BK LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
37	1:04.01	Kylie Larkin		17	100 BK LCM	SC	Team Greenville	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
38	1:04.05	Lindsay Barnes		17	100 BK LCM	PC	Unattached	2022 CA MVN Fran Crippen SMOC	2022 Winter US Open (LCM)
39	1:04.10	Krista Marlin		17	100 BK LCM	MA	Suburban Seahawks Club	2022 NJ BAC Jim Wood Memorial Invite	2022 Summer Juniors (LCM)
40	1:04.15	Abbie Kehmeier		17	100 BK LCM	CO	Front Range Barracudas	2022 IA DSMY TRUDY HANCOCK MEMORIAL	2023 Summer Juniors (LCM)
41	1:04.16	Hailey Tierney		17	100 BK LCM	WI	Lake Country Swim Team	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
42	1:04.18	Julieta Tracy		17	100 BK LCM	IL	Chicago Wolfpack Aquatic Club	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
43	1:04.23	Andrea Zeebe		17	100 BK LCM	HI	Kamehameha Swim Club	2022 HI Age Group LCM Championship	2022 Summer Juniors (LCM)
44	1:04.29	Hazel Derr		17	100 BK LCM	OR	Portland Aquatic Club	2022 TYR Pro Swim Series - Mis	2023 Summer Juniors (LCM)
