Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:00.08r	Anastasia Gorbenko	Yes	18	100 BK LCM	NC	Team Elite	2022 World Champs	2023 Summer Nationals (LCM)
2	1:00.36	Claire Curzan		18	100 BK LCM	NC	TAC Titans	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
3	1:00.59	Reilly Tiltmann		18	100 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
4	1:00.86	Carly Novelline		18	100 BK LCM	IL	NASA Wildcat Aquatics	2022 MN Futures Championships Minnesota	2023 Summer Nationals (LCM)
5	1:00.87	Kennedy Noble		18	100 BK LCM	AZ	Phoenix Swim Club	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
6	1:01.28	Josephine Fuller		18	100 BK LCM	US	Unattached	2022 Phillips 66 International Team Trials	2023 Summer Nationals (LCM)
7	1:01.67	Natalie Mannion		18	100 BK LCM	NE	Commonwealth Swimming	2022 Phillips 66 Summer Nationals	2023 Summer Nationals (LCM)
8	1:01.72	Justine Murdock	Yes	18	100 BK LCM	US	Unattached	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
9	1:01.75	Anya Mostek		18	100 BK LCM	MA	Phoenixville YMCA	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
10	1:01.84	Mya Dewitt		18	100 BK LCM	IN	Unattached	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
11	1:02.13	Kayla Wilson		18	100 BK LCM	VA	Tide Swimming	2022 VA LC Senior Champs	2022 Summer Nationals (LCM)
12	1:02.33	Claire Jansen		18	100 BK LCM	IL	Hinsdale Swim Club	2022 MN USAS Speedo Meet	2022 Summer Nationals (LCM)
13	1:02.40	Summer Smith		18	100 BK LCM	SE	University Of Tennessee	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
14	1:02.49	Aris Runnels		18	100 BK LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
15	1:02.68	Izzy Bradley		18	100 BK LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
16	1:02.73	Casaundra Moses		18	100 BK LCM	AR	Springfield Aquatics	2022 MV Region VIII Speedo Summer Meet	2022 Summer Nationals (LCM)
17	1:02.79	Elyse Heiser		18	100 BK LCM	IN	Indiana Swim Club	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
18	1:02.88	Meghan Donald		18	100 BK LCM	IA	Ames Cyclone Aquatics Club	2022 MN Futures Championships Minnesota	2022 Winter US Open (LCM)
19	1:02.92	Justina Kozan	Yes	18	100 BK LCM	CA	Unattached	2022 CA RMDA Road to 2022 LCM Finals	2022 Winter US Open (LCM)
20	1:03.02	Faith Johnson		18	100 BK LCM	WI	Rocket Aquatics	2022 WI 13 & O LC State Meet	2022 Winter US Open (LCM)
21	1:03.04	Ali Tyler		18	100 BK LCM	PV	George Mason University	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
22	1:03.33	Kyla Maloney		18	100 BK LCM	GA	Dynamo Swim Club	2022 GA Speedo Atlanta Classic	2022 Winter US Open (LCM)
23	1:03.35	Emma Karam		18	100 BK LCM	PC	Reno Aquatic Club	2022 Futures - Santa Clara	2022 Winter US Open (LCM)
24	1:03.37	Haley Scholer		18	100 BK LCM	AM	Duquesne Univerisy	2022 WV Club Mountaineer June Summer I	2022 Winter US Open (LCM)
25	1:03.52	Zoe Dixon		18	100 BK LCM	VA	NOVA of Virginia Aquatics, Inc	2022 VA LC Senior Champs	2022 Winter US Open (LCM)
26	1:03.60	Nina Statler		18	100 BK LCM	PC	Walnut Creek Aquabears	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
26	1:03.60	Brooklyn Douthwright	Yes	18	100 BK LCM	SE	University Of Tennessee	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
28	1:03.74	Sabrina Johnston		18	100 BK LCM	MR	BGC-N. Westchester Marlins	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
29	1:03.94	Madeline Meredith		18	100 BK LCM	KY	Lakeside Swim Team	2022 KY 13&Over LCM State Championships	2022 Winter US Open (LCM)
30	1:04.21	Grace Frericks		18	100 BK LCM	KY	Kentucky Aquatics	2022 NC ESSZ Summer Sectionals	2022 Summer Juniors (LCM)
30	1:04.21	Ava Yablonski		18	100 BK LCM	NE	Charles River Aquatics	2022 NE BGSC LCM Seniors	2022 Summer Juniors (LCM)
32	1:04.22	Paige Hall		18	100 BK LCM	OHO	Ohio State University	2022 Phillips 66 Summer Nationals	2023 Summer Juniors (LCM)
33	1:04.26	Anna teDuits		18	100 BK LCM	WI	Unattached	2022 WI LAKE Western Great Lake Meet	2023 Summer Juniors (LCM)
34	1:04.28	Gretchen Lueking		18	100 BK LCM	IN	Carmel Swim Club	2022 IN Spring Speedo Sectionals	2022 Summer Juniors (LCM)
35	1:04.32	Sara Stotler		18	100 BK LCM	SE	University Of Tennessee	2022 SE TNAQ June Invitational	2023 Summer Juniors (LCM)
36	1:04.33	Sonia Mlakar		18	100 BK LCM	NE	Gator Swim Club	2022 LE Futures Championships Geneva	2023 Summer Juniors (LCM)
37	1:04.35	Anna Verlander		18	100 BK LCM	GA	Dynamo Swim Club	2022 SE Richard Quick Invitational	2022 Summer Juniors (LCM)
37	1:04.35	Tatum Wall		18	100 BK LCM	PV	Nation's Capital Swim Club	2022 PV LC Open Championships	2023 Summer Juniors (LCM)
39	1:04.36	Ella Bathurst		18	100 BK LCM	FL	Unattached	2022 NC SGSA Eastern Invitational	2022 Summer Juniors (LCM)
40	1:04.40	Kacey McKenna		18	100 BK LCM	IN	Indiana Swim Club	2022 Phillips 66 Summer Nationals	2022 Winter Juniors (SCY)
41	1:04.41	Riley Huddleston		18	100 BK LCM	OHO	New Albany Aquatic Club	2022 LE Speedo Summer Sectionals	2022 Winter Juniors (SCY)
42	1:04.42	Camryn Leydig		18	100 BK LCM	MA	York YMCA	2022 MD NBAC Spring Long Course Meet	2022 Winter Juniors (SCY)
43	1:04.43r	Elizabeth Tilt		18	100 BK LCM	GA	Chattahoochee Gold Swim Club	2022 NC Futures Championships Cary	2022 Winter Juniors (SCY)
43	1:04.43	Phoebe Wright		18	100 BK LCM	OHO	Unattached	2022 OH Tim Meyers LC Senior Champs	2022 Winter Juniors (SCY)
45	1:04.44	Kelsey Cooper		18	100 BK LCM	OHO	Dublin Community Swim Team	2022 LE Futures Championships Geneva	2022 Winter Juniors (SCY)
46	1:04.56	Devon Kitchel		18	100 BK LCM	IN	Carmel Swim Club	2022 IN Senior LCM Championships	2022 Winter Juniors (SCY)
47	1:04.64	Brooke Zettel		18	100 BK LCM	NC	TAC Titans	2022 NC TAC Spring Invitational	2022 Winter Juniors (SCY)
48	1:04.67	Scarlet Martin		18	100 BK LCM	IA	Iowa Flyers Swim Club	2022 IA Long Course Championships	2022 Winter Juniors (SCY)
49	1:04.76	Amber Myers		18	100 BK LCM	SE	University Of Tennessee	2022 SE Tennessee LC Invitational	2022 Winter Juniors (SCY)
50	1:04.80	Fay Lustria		18	100 BK LCM	OR	Lake Oswego Swim Club	2022 OR Speedo Sectionals - Mt Hood	2022 Futures (LCM)
51	1:04.91	Anna Rauchholz		18	100 BK LCM	OR	The Dolphins Portland Swimming	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
51	1:04.91	Abbey Taute		18	100 BK LCM	MV	U. of Missouri	2022 MV CSC Summer Invite	2022 Futures (LCM)
53	1:04.98r	Sarah Sensenbrenner		18	100 BK LCM	FL	Sarasota Sharks	2022 NC Futures Championships Cary	2023 Futures (LCM)
54	1:05.05	Lily Hughes	Yes	18	100 BK LCM	NJ	YMCA of Greater Monmouth County	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
55	1:05.08	Emma Norton		18	100 BK LCM	GA	Marietta Marlins, Inc	2022 GA LC Senior State Championship	2023 Futures (LCM)
55	1:05.08	Faith Khoo		18	100 BK LCM	FL	Bolles School Sharks	2022 FG Piranhas Senior Invitational	2022 Futures (LCM)
57	1:05.10r	Allie Schrank		18	100 BK LCM	MN	Edina Swim Club	2022 MN USAS Speedo Meet	2023 Futures (LCM)
57	1:05.10	Gia Pergolini		18	100 BK LCM	GA	Dynamo Swim Club	2022 GA LC Senior State Championship	2023 Futures (LCM)
59	1:05.11	Kai-min Tsuei		18	100 BK LCM	CA	Trident Swim Club	2022 CA Speedo Grand Challenge	2022 Futures (LCM)
60	1:05.18	Amy Riordan		18	100 BK LCM	GA	Aiken-Augusta Swim League	2022 AR TYR WINTER LC INVITE	2022 Futures (LCM)
61	1:05.20	Delaney Boulden		18	100 BK LCM	MV	Empire KC Swim Club	2022 MV Region VIII Speedo Summer Meet	2022 Futures (LCM)
62	1:05.24	Sophie Duncan		18	100 BK LCM	PV	Nation's Capital Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
62	1:05.24	Grace Dale		18	100 BK LCM	CO	Univ of Denver Hilltoppers	2022 OR Speedo Sectionals - Mt Hood	2023 Futures (LCM)
64	1:05.27	Abby Clark		18	100 BK LCM	NC	TAC Titans	2022 NC Futures Championships Cary	2023 Futures (LCM)
65	1:05.31	Quinlan Hinerfeld		18	100 BK LCM	CO	Fort Collins Area Swim Team	2022 TYR Pro Swim Series - West	2022 Futures (LCM)
66	1:05.33	Alyssa Messenger		18	100 BK LCM	IN	Concord Swim Club	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
67	1:05.35	Kalli Agapios		18	100 BK LCM	IN	Fishers Area Swimming Tigers	2022 IN Senior LCM Championships	2023 Futures (LCM)
68	1:05.38	Sierra Thomas		18	100 BK LCM	PC	De Anza Cupertino Aquatics	2022 SN Summer CA-NV Sectional-CC	2023 Futures (LCM)
69	1:05.42	Sydney Atkins		18	100 BK LCM	AM	University of Pittsburgh	2022 Futures - Geneva	2023 Futures (LCM)
70	1:05.46	Kaley McIntyre		18	100 BK LCM	PC	Thunder Coast Aquatics	2022 PC TCA Senior 2	2023 Futures (LCM)
71	1:05.47r	Madeline Smith		18	100 BK LCM	NC	East Carolina Aquatics	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
72	1:05.51	Abby Wanezek		18	100 BK LCM	WI	Elmbrook Swim Club	2022 FL RAFC Summer Solstice	2022 Futures (LCM)
73	1:05.52	Yvonne Jia		18	100 BK LCM	MN	Edina Swim Club	2022 MN USAS Speedo Meet	2023 Futures (LCM)
74	1:05.56	Lia Murray		18	100 BK LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 ST AAAA NS George Block I	2023 Futures (LCM)
75	1:05.60r	Rosie Murphy		18	100 BK LCM	SN	Sierra Marlins Swim Team	2022 PC SCSC Futures West	2023 Futures (LCM)
76	1:05.61	Isabel Huang		18	100 BK LCM	AM	Fox Chapel Killer Whales	2022 LE Futures Championships Geneva	2023 Futures (LCM)
77	1:05.63	Lindy Bilden		18	100 BK LCM	NC	North Carolina Aquatic Club	2022 NC ESSZ Summer Sectionals	2022 Futures (LCM)
78	1:05.68	Kate Augustyn		18	100 BK LCM	WI	YMCA of the Chippewa Valley Barracudas	2022 MN USAS Speedo Meet	2023 Futures (LCM)
78	1:05.68	Julienne Saliou		18	100 BK LCM	MR	Long Island Aquatic Club	2022 MR TYR Senior LC Championships	2023 Futures (LCM)
80	1:05.74	Teresa Ivan	Yes	18	100 BK LCM	OHO	Ohio State University	2022 LE Speedo Summer Sectionals	2023 Futures (LCM)
81	1:05.76	Mia McBride		18	100 BK LCM	SE	Huntsville Swim Association	2022 SE LC Championships	2022 Futures (LCM)
82	1:05.79	Daciana Colon		18	100 BK LCM	CO	Denver Swim Academy	2022 AZ PSC Summer Invitational	2022 Futures (LCM)
83	1:05.81	Ella Flowers		18	100 BK LCM	GU	Rice Aquatics	2022 ST TXLA Speedo Southern Sectionals	2022 Futures (LCM)
84	1:05.86	Lauren Clippard		18	100 BK LCM	OHO	Powel Crosley, Jr. YMCA	2022 NC AP LC YMCA Nationals	2023 Futures (LCM)
85	1:05.87	Jenna Halliday		18	100 BK LCM	SE	Bartlett Extreme Swim Team	2022 MS 14th Annual Splashin' the Coast	2022 Futures (LCM)
85	1:05.87	Ryen Bosuro		18	100 BK LCM	NT	Mansfield Aquatic Club	2022 Futures Championships College Station	2023 Futures (LCM)
87	1:05.88	Mackenzie Lanning		18	100 BK LCM	KY	Lakeside Swim Team	2022 NC ESSZ Summer Sectionals	2023 Futures (LCM)
88	1:05.90	Nicole Frank-Rodriguez	Yes	18	100 BK LCM	FG	Azura Florida Aquatics	2022 FG Southern Zone South Sectional	2023 Futures (LCM)
89	1:05.91	Claire Timson		18	100 BK LCM	CO	Pikes Peak Athletics	2022 CO FAST vs PPA Dual	2023 Futures (LCM)
89	1:05.91	Addie Diaz		18	100 BK LCM	MN	Minnetonka Swim Club	2022 MN AQJT Aquajets Summer Invite	2022 Futures (LCM)
91	1:05.92	Sydney Davids		18	100 BK LCM	MN	Riptide	2022 MN MNSI Senior State	2023 Futures (LCM)
92	1:05.99	Lily Milner	Yes	18	100 BK LCM	MT	Glacier Aquatic Club	2022 MT MAC 40th Annual Firecracker Meet	2023 Futures (LCM)
93	1:06.00	Eva Johns		18	100 BK LCM	MN	St Croix Swim Club	2022 MN AQJT Aquajets Summer Invite	2022 Futures (LCM)
94	1:06.01	Jessica Eden		18	100 BK LCM	LE	Lake Erie Silver Dolphins	2022 IN Spring Speedo Sectionals	2022 Futures (LCM)
95	1:06.04	Mia Grove		18	100 BK LCM	PN	StingRay Swim Team	2022 PN Senior Long Course Champs	2023 Futures (LCM)
95	1:06.04	Jane Sanderson		18	100 BK LCM	IL	NASA Wildcat Aquatics	2022 Futures - Minneapolis	2023 Futures (LCM)
97	1:06.10	Payton Woodring		18	100 BK LCM	GA	Carpet Capital Aquatics Club	2022 GA LC Senior State Championship	2023 Futures (LCM)
98	1:06.11r	Sanne Dequine		18	100 BK LCM	SN	DART Swimming	2022 Futures - Santa Clara	2023 Futures (LCM)
98	1:06.11	Caroline Reinke		18	100 BK LCM	IN	Center Grove Aquatic Club	2022 IN Senior LCM Championships	2023 Futures (LCM)
100	1:06.12	Madi Dohrn		18	100 BK LCM	IL	Academy Bullets Swim Club	2022 IN NCSA Summer Swimming Championships	2023 Futures (LCM)
101	1:06.14	Devon Muldoon		18	100 BK LCM	NJ	Cougar Aquatic Team	2022 NJ BAC Memorial Day Invitational	2022 Futures (LCM)
102	1:06.15	Ally Boynton		18	100 BK LCM	UT	South Davis Aquatics Team	2022 UT LC Champs	2023 Futures (LCM)
103	1:06.16	Katherine Sammy		18	100 BK LCM	FL	Gator Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
103	1:06.16	Sydney DeBaecke		18	100 BK LCM	MA	Suburban Seahawks Club	2022 IN NCSA Summer Swimming Championships2	2023 Futures (LCM)
103	1:06.16	Grace Ciaramitaro		18	100 BK LCM	SE	Unattached	2022 TT Speedo Junior National Ch	2023 Futures (LCM)
106	1:06.19	Lauren Diercks		18	100 BK LCM	IN	Washington Township Swim Club	2022 NC Futures Championships Cary	2023 Futures (LCM)
