Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:54.67	Claire Weinstein		18	200 FR LCM	CA	Sandpipers Of Nevada	2025 World Champs	2025 Winter US Open (LCM)
2	1:56.42	Summer McIntosh	Yes	18	200 FR LCM	ST	Longhorn Aquatics	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
3	1:57.45	Kennedi Dobson		18	200 FR LCM	NJ	Eastern Express Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
4	1:58.06	Alex Shackell		18	200 FR LCM	IN	Carmel Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	1:59.07	Sienna Angove	Yes	18	200 FR LCM	US	Unattached	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
6	1:59.94	Ella Cosgrove	Yes	18	200 FR LCM	AZ	Flying Fish Arizona Swim Team	2025 World Junior Champs	2025 Winter US Open (LCM)
7	2:00.02	Teagan O'Dell		18	200 FR LCM	PC	Pleasanton Seahawks	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
8	2:00.14	Lillian Nesty		18	200 FR LCM	ST	Longhorn Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
9	2:00.26	Erika Pelaez		18	200 FR LCM	FG	Eagle Aquatics	2025 NC NCS LC Senior Championships	2025 Winter US Open (LCM)
10	2:00.99	Emily Hamill		18	200 FR LCM	MA	Germantown Academy Aquatic Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
11	2:01.02	Alexa McDevitt		18	200 FR LCM	PN	Bellevue Club Swim Team	2025 Toyota National Championships	2025 Winter US Open (LCM)
12	2:01.84	Amelia Mason		18	200 FR LCM	CO	Flatiron Athletic Club	2025 Futures Championships - Sacramento	2025 Winter US Open (LCM)
13	2:01.97	Lily King		18	200 FR LCM	NC	Unattached	2025 NC NCS LC Senior Championships	2025 Winter US Open (LCM)
14	2:02.01	Isabella Dieffenthaller	Yes	18	200 FR LCM	FL	Saint Petersburg Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
15	2:02.08r	Becky Rentz		18	200 FR LCM	IL	Academy Bullets Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
16	2:02.24	Abigail Perry		18	200 FR LCM	CO	Falfins Swimming	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Winter US Open (LCM)
17	2:02.35	Carolina Daher	Yes	18	200 FR LCM	FL	Unattached	2025 BRA CAMPEONATO BRASILEIRO ABSOLUTO DE NATAÇÃO	2025 Summer Nationals (LCM)
18	2:02.41	Leilani Fack	Yes	18	200 FR LCM	MI	Club Wolverine	2025 MI Eric Namesnik Memorial Open	2025 Winter US Open (LCM)
19	2:02.46	Lily Gormsen		18	200 FR LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
20	2:02.54	Adair Shaw		18	200 FR LCM	SC	Wahoo Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
21	2:02.81	Andrea Dworak		18	200 FR LCM	PV	Rockville Montgomery Swim Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
22	2:02.97	Haley McDonald		18	200 FR LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
23	2:02.98	Gabi Dyer		18	200 FR LCM	CO	Highlands Ranch Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
24	2:03.07r	Heather White	Yes	18	200 FR LCM	PN	Bellevue Club Swim Team	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
25	2:03.14	Aliana Marakovic		18	200 FR LCM	ST	Nitro Swimming	2025 SWE Malmsten Swim Open Stockholm	2025 Summer Juniors (LCM)
26	2:03.25	Chloe Kim		18	200 FR LCM	NJ	Scarlet Aquatics	2025 CA Los Angeles Invite	2025 Summer Juniors (LCM)
27	2:03.36	Mere Whelehan		18	200 FR LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
28	2:03.39	Ava Portello		18	200 FR LCM	SN	DART Swimming	2025 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
29	2:03.49	Sarah Rodrigues		18	200 FR LCM	NJ	Jersey Aquatic Club	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
30	2:03.58	Milly Leonard		18	200 FR LCM	OHO	Dublin Community Swim Team	2025 Futures Championships - Greensboro	2025 Summer Juniors (LCM)
