Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:27.86	Piper Enge		17	200 BR LCM	PN	Bellevue Club Swim Team	2023 Phillips 66 National Championships	2024 Olympic Trials
2	2:28.42	Leah Hayes		17	200 BR LCM	IL	Fox Valley Park District Riptides	2023 Indy Spring Cup - CAP REACHED	2024 Olympic Trials
3	2:29.64	Dani Karnaugh		17	200 BR LCM	NJ	Scarlet Aquatics	2023 NJ SCAR TYR LC Winter Invite	2024 Olympic Trials
4	2:30.33	Mary Elizabeth Cespedes		17	200 BR LCM	IN	Valparaiso Swim Club	2023 Speedo Junior National Championships	2024 Olympic Trials
5	2:31.06	Katie Christopherson		17	200 BR LCM	GA	SwimAtlanta	2023 GA Speedo Atlanta Classic	2024 Olympic Trials
6	2:31.16	Hannah Marinovich		17	200 BR LCM	CC	Clovis Swim Club	2023 Speedo Junior National Championships	2024 Olympic Trials
7	2:31.77	Emma Sayers		17	200 BR LCM	AZ	Scottsdale Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
8	2:32.14	Sofia Plaza		17	200 BR LCM	NC	SwimMAC Carolina	2023 NC SwimMAC Martha McKee Open	2023 Summer Nationals (LCM)
9	2:32.37	Ella Smoker		17	200 BR LCM	GU	The Woodlands Swim Team	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
10	2:32.74	Bridget McGann		17	200 BR LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
11	2:33.00	Kathryn Hazle	Yes	17	200 BR LCM	SI	North Coast Aquatics	2022 Toyota US Open	2023 Winter US Open (LCM)
12	2:33.47	Gracie Weyant		17	200 BR LCM	FL	Sarasota Sharks	2023 GA Speedo Atlanta Classic	2023 Winter US Open (LCM)
13	2:33.82	Ashlyn Hernandez		17	200 BR LCM	SI	Pacific Swim	2023 CA Los Angeles Invite	2023 Winter US Open (LCM)
14	2:34.37	Mia Nappi		17	200 BR LCM	OR	Corvallis Aquatic Team	2023 Futures - Sacramento, CA	2023 Winter US Open (LCM)
15	2:35.28	Joy Felner		17	200 BR LCM	AZ	Scottsdale Aquatic Club	2023 Speedo Junior National Championships	2023 Winter US Open (LCM)
16	2:35.68	Charlotte Headland		17	200 BR LCM	MD	Monocacy Aquatic Club	2023 Futures Championships - Richmond, VA - CAP REACHED	2023 Winter US Open (LCM)
17	2:36.03	Emily Santos	Yes	17	200 BR LCM	FL	Montverde Aquatic Club	2023 TYR PSS Knoxville	2023 Winter US Open (LCM)
18	2:36.10	Audrey Crawford		17	200 BR LCM	IN	Southeastern Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
19	2:36.22	Gabi Augustyn		17	200 BR LCM	WI	YMCA of the Chippewa Valley Barracudas	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
20	2:36.28	Elle Noecker		17	200 BR LCM	NI	Town Wreckers Swim Team	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
21	2:36.75	Kayla Duran		17	200 BR LCM	IL	Chicago Wolfpack Aquatic Club	2023 WI MAC LC MIDWEST INVITATIONAL	2023 Summer Juniors (LCM)
22	2:36.82	Abby Druhan		17	200 BR LCM	NC	SwimMAC Carolina	2023 IN CZ East Spring Speedo Sectional	2023 Summer Juniors (LCM)
22	2:36.82	Danika Varda		17	200 BR LCM	MT	Bozeman Barracudas Swim Team	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
24	2:36.95	Katy Zboinski		17	200 BR LCM	PC	Lakeridge Swim Team	2023 Futures - Sacramento, CA	2024 Summer Juniors (LCM)
25	2:37.47	Asia Kozan		17	200 BR LCM	CA	Mission Viejo Nadadores	2023 CA MVN April Fool's Day - LCM	2023 Summer Juniors (LCM)
26	2:37.52	Levenia Sim	Yes	17	200 BR LCM	SE	TNT Swimming	2023 SE Southeastern Long Course Championships	2024 Summer Juniors (LCM)
27	2:37.54	Kinley Wigle		17	200 BR LCM	OR	Bend Swim Club	2023 TYR Pro Swim Series Mission Viejo	2023 Summer Juniors (LCM)
28	2:37.58	Lucy Thomas		17	200 BR LCM	WI	Elmbrook Swim Club	2023 Indy Spring Cup - CAP REACHED	2023 Summer Juniors (LCM)
29	2:37.59	Emma Redman		17	200 BR LCM	PV	The Fish	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
30	2:37.60	Lyla Richards		17	200 BR LCM	GA	Dynamo Swim Club	2023 GA Speedo Atlanta Classic	2023 Summer Juniors (LCM)
31	2:37.74	Camden Doane		17	200 BR LCM	PN	King Aquatic Club	2023 SR Speedo LC Sectionals	2024 Summer Juniors (LCM)
32	2:37.75	Georgia Kahler		17	200 BR LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
32	2:37.75	Gwen Shahboz		17	200 BR LCM	FL	Gator Swim Club	2023 FL Sarasota Shark Open	2023 Summer Juniors (LCM)
34	2:37.86	Stella Chapman		17	200 BR LCM	MI	Club Wolverine	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
35	2:37.95	Meghan Sharma		17	200 BR LCM	NJ	Greater Somerset County YMCA Storm	2023 NJ EEX JSM Summer Sizzle XXXI	2024 Summer Juniors (LCM)
36	2:37.99	Katya Ivanov		17	200 BR LCM	NC	TAC Titans	2023 Futures - Ocala	2024 Summer Juniors (LCM)
37	2:38.09	Ali Bendall		17	200 BR LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2023 Futures Championships - Richmond, VA - CAP REACHED	2024 Summer Juniors (LCM)
38	2:38.16	Ava Ippoliti		17	200 BR LCM	ST	Longhorn Aquatics	2023 ST TXLA Speedo SZ LC Sectional Championships	2023 Summer Juniors (LCM)
39	2:38.19	Olivia Stewart		17	200 BR LCM	GA	Aiken-Augusta Swim League	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
