Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:01.00	Baylor Stanton		18	200 IM LCM	GA	Gwinnett Aquatics	2025 World Junior Champs	2025 Winter US Open (LCM)
2	2:01.17	Noah Cakir		18	200 IM LCM	MR	Team Suffolk	2025 World Junior Champs	2025 Winter US Open (LCM)
3	2:01.39	Gabe Nunziata		18	200 IM LCM	VA	Old Dominion Aquatic Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
4	2:01.48	Campbell McKean		18	200 IM LCM	OR	Bend Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
5	2:01.90	Ian Stutts		18	200 IM LCM	NC	Marlins Of Raleigh	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	2:02.47	David Kovacs		18	200 IM LCM	IN	Indiana Swim Club	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
7	2:02.99	Xavier Ruiz	Yes	18	200 IM LCM	NC	University Of North Carolina	2025 Puerto Rico International Swimming Open	2025 Summer Nationals (LCM)
8	2:03.11	Tony Laurito		18	200 IM LCM	SE	Tennessee Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
9	2:03.22	TJ Frost		18	200 IM LCM	OHO	Ohio State University	2025 OH CZ Speedo Sectional East	2025 Winter US Open (LCM)
10	2:03.78	Jack Armour		18	200 IM LCM	NT	Texas Ford Aquatics	2025 Toyota National Championships	2025 Winter US Open (LCM)
11	2:03.82	Aj Robinson		18	200 IM LCM	GU	Aggie Swim Club	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
12	2:03.83	John Rusnock		18	200 IM LCM	CT	Farmington Valley YMCA Tsunamis	2025 FL YMCA National Long Course Swimming Championships	2025 Winter US Open (LCM)
13	2:03.96	Gregg Enoch		18	200 IM LCM	KY	University of Louisville	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Summer Nationals (LCM)
14	2:04.12	Maston Ballew		18	200 IM LCM	SE	Nashville Aquatic Club	2025 SE NAC Summer Sizzler	2025 Winter US Open (LCM)
15	2:04.14	Thomas Mercer		18	200 IM LCM	KY	Lakeside Swim Team	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Nationals (LCM)
16	2:04.15	Erik Nadecki		18	200 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Winter US Open (LCM)
17	2:04.35	Aiden Moy		18	200 IM LCM	MR	Badger Swim Club,Inc.	2025 MR TYR Senior Met Summer Championships	2025 Winter US Open (LCM)
18	2:04.44	Gian Santos	Yes	18	200 IM LCM	CA	Unattached	2025 TYR Pro Swim Series - Fort Lauderdale	2025 Winter US Open (LCM)
19	2:04.70	Kenneth Barnicle		18	200 IM LCM	NJ	Greater Somerset County YMCA Storm	2025 Toyota National Championships	2025 Winter US Open (LCM)
20	2:04.71	Giulian Martin		18	200 IM LCM	FG	Hurricane Aquatics	2025 Futures Championships - Ocala	2025 Winter US Open (LCM)
21	2:04.74	Tyler Bardak		18	200 IM LCM	IL	Unattached	2025 MN UOFM CZ North Speedo Sectionals	2025 Winter US Open (LCM)
22	2:04.99	Andy Roose		18	200 IM LCM	VA	Williamsburg Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
23	2:05.07	Peyton Harrison		18	200 IM LCM	KY	Lakeside Swim Team	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
24	2:05.28	Josh Bey		18	200 IM LCM	IN	Highland Hurricanes Swim Club	2025 Toyota National Championships	2025 Winter US Open (LCM)
25	2:05.46	Harrison Smith	Yes	18	200 IM LCM	US	Unattached	2025 Canadian Swimming Trials	2025 Winter US Open (LCM)
