Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:09.43	Mia Su		15	100 BR LCM	PC	Santa Clara Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
2	1:09.75	Maddie Moreth		15	100 BR LCM	IN	Valparaiso Swim Club	2024 18 & Under Spring Cup - Elkhart	2024 Olympic Trials
3	1:10.07	Molly Sweeney		15	100 BR LCM	IN	Carmel Swim Club	2023 Junior World Champs	2024 Olympic Trials
4	1:10.34	Danica Aten		15	100 BR LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships	2024 Summer Nationals (LCM)
5	1:10.57	Lucy Parson		15	100 BR LCM	IA	USS Destroyers Swim Club	2024 IA DSMY May Invite	2024 Summer Nationals (LCM)
6	1:11.36	Sofia Szymanowski		15	100 BR LCM	CA	Irvine Novaquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
7	1:11.64	Victoria Edgar	Yes	15	100 BR LCM	FL	Bolles School Sharks	2024 FL Southern Zone South Sectional Championship	2024 Winter US Open (SCY)
8	1:11.79	Kayda Geyer		15	100 BR LCM	NC	Mecklenburg Swim Association	2024 VA NOVA LC Winter Invitational	2024 Winter US Open (SCY)
9	1:11.97	Alexis Peltcs		15	100 BR LCM	OHO	Central Ohio Aquatics	2024 OH Buckeye Last Chance OT Qualifier	2024 Winter US Open (SCY)
10	1:12.02	Kate Canales		15	100 BR LCM	ST	Alamo Area Aquatic Association	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
11	1:12.07	Enna O'Young		15	100 BR LCM	PC	Quicksilver Swimming	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
12	1:12.25	Bryce Winzenread		15	100 BR LCM	SE	Excel Aquatics	2024 SE Southeastern Summer LC Championships	2024 Winter US Open (SCY)
13	1:12.41	Elizabeth Bryan		15	100 BR LCM	PV	Machine Aquatics	2024 IN NCSA Summer Swimming Championships	2024 Winter US Open (SCY)
14	1:12.47	Aidyn Reese		15	100 BR LCM	FL	Laker Swim	2024 FL Southern Zone South Sectional Championship	2024 Winter US Open (SCY)
15	1:12.51	Eliza Wallace		15	100 BR LCM	NC	Mecklenburg Swim Association	2023 NC SwimMAC LC/SC Invitational	2024 Winter US Open (SCY)
16	1:12.57	Hazel Huilman		15	100 BR LCM	CO	Elevation Athletics	2024 CO CSI Long Course Open	2024 Winter US Open (SCY)
17	1:12.71	Skye Schwartz		15	100 BR LCM	OR	Multnomah Athletic Club	2024 Futures Championships - Sacramento	2024 Winter US Open (SCY)
18	1:12.84	Addison Bitel		15	100 BR LCM	FL	Laker Swim	2024 FL GOAT 'TYR Team Challenge' & 'Swim Your Own Age' Meet	2024 Winter US Open (SCY)
19	1:12.90	Kelsey McPeek		15	100 BR LCM	MA	Parkland Swimming Club	2024 NI Eastern Zone Senior Championships	2024 Winter US Open (SCY)
20	1:12.99	Kaitlyn Vu		15	100 BR LCM	PN	Seattle Metropolitan Aquatic Club	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter US Open (SCY)
20	1:12.99	Kaidy Stout		15	100 BR LCM	NC	Enfinity Aquatic Club	2024 NC EAC Independence Invitational	2024 Winter US Open (SCY)
22	1:13.02	Madyson Hartway	Yes	15	100 BR LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships	2024 Winter US Open (SCY)
23	1:13.18	Sydney Fernstrom		15	100 BR LCM	CO	Aces Swim Club	2024 CC Arena Western Zone Senior Championship	2024 Winter US Open (SCY)
24	1:13.21	Aubrey Buchanan		15	100 BR LCM	OHO	Cincinnati Marlins	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
25	1:13.26	Rebecca Welch		15	100 BR LCM	SN	California Gold	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter US Open (SCY)
