Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:59.86	Baylor Nelson		18	200 IM LCM	NC	SwimMAC Carolina	2021 Toyota US Open Championship	2022 Summer Nationals (LCM)
2	2:01.40	Will Modglin		18	200 IM LCM	IN	Zionsville Swim Club	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	2:01.92	Josh Zuchowski		18	200 IM LCM	FG	Flood Aquatics Swim Team	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
4	2:01.98	Michael Cotter		18	200 IM LCM	NC	TAC Titans	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
5	2:02.45	Owen McDonald		18	200 IM LCM	GA	Dynamo Swim Club	2022 Phillips 66 International Team Trials	2022 Summer Nationals (LCM)
6	2:02.48	Zhier Fan		18	200 IM LCM	NT	Metroplex Aquatics	2022-NT American Long Course Meet	2023 Summer Nationals (LCM)
7	2:02.93	George Smith		18	200 IM LCM	US	Unattached	European Junior Swimming Championships	2023 Summer Nationals (LCM)
8	2:02.99	Kyle Ponsler		18	200 IM LCM	IN	Fishers Area Swimming Tigers	2022 IN NCSA Summer Swimming Championships2	2023 Summer Nationals (LCM)
9	2:03.07	Spencer Aurnou-Rhees		18	200 IM LCM	OHO	New Albany Aquatic Club	2022 Jr Pan Pacific Swimming Championships	2023 Summer Nationals (LCM)
10	2:04.41	Tona Zinn		18	200 IM LCM	CA	SOCAL Aquatics Association	2022 Phillips 66 Summer Nationals	2022 Winter US Open (LCM)
11	2:04.89	Tommy Bried		18	200 IM LCM	KY	Unattached	Time Trials - Intl Team Trials	2022 Winter US Open (LCM)
12	2:05.15	Jacques Rathle		18	200 IM LCM	SE	Auburn University	2022 Phillips 66 International Team Trials	2022 Winter US Open (LCM)
13	2:05.21	Evan VanBrocklin		18	200 IM LCM	UT	Olympus Aquatics	2022 UT LC Champs	2022 Winter US Open (LCM)
14	2:05.29	Jackson Millard		18	200 IM LCM	KY	Kentucky Aquatics	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
15	2:05.57	Nils Bognar		18	200 IM LCM	SC	Team Greenville	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
16	2:05.68	Alec Enyeart		18	200 IM LCM	MV	Tsunami Swim Team of K.C.	2022 MV Region VIII Speedo Summer Meet	2022 Winter US Open (LCM)
17	2:06.06	Caleb Ellis		18	200 IM LCM	MV	Empire KC Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
18	2:06.07	Nathan Lee		18	200 IM LCM	PN	Unattached	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
19	2:06.21	Gio Linscheer		18	200 IM LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
20	2:06.27	Evan Nail		18	200 IM LCM	AZ	Gold Medal Swim Club	2022 Futures Championships - C	2022 Winter US Open (LCM)
21	2:06.30	Erik Linseisen		18	200 IM LCM	NE	Edge Swim Club	2022 NE BGSC LCM Seniors	2022 Winter US Open (LCM)
22	2:06.36	Levi Sandidge		18	200 IM LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championships	2022 Winter US Open (LCM)
23	2:06.39	Sebastian Smith		18	200 IM LCM	MR	Patriot Swim Team	2022 MR TYR Senior LC Championships	2022 Winter US Open (LCM)
24	2:06.40	Drew Reiter		18	200 IM LCM	IN	Indiana Swim Club	2022 IN Senior LCM Championships	2022 Winter US Open (LCM)
25	2:06.44	Lance Norris		18	200 IM LCM	NC	TAC Titans	2022 NC TAC Triangle Classic	2022 Winter US Open (LCM)
26	2:06.47	Sammy Sierra		18	200 IM LCM	IN	Irish Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
27	2:06.54	Dillon Edge		18	200 IM LCM	OHO	Dayton Raiders	2022 LE Futures Championships Geneva	2022 Winter US Open (LCM)
28	2:06.60	James Pan		18	200 IM LCM	MN	Aquajets Swim Team	2022 Futures - Minneapolis	2022 Winter US Open (LCM)
29	2:06.66	Liam Custer		18	200 IM LCM	FL	Sarasota Sharks	LEN European Aquatics Championships	2022 Winter US Open (LCM)
30	2:06.74	Jacque Wenger		18	200 IM LCM	SI	Coronado Swim Association Team Elite	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
31	2:06.78	Matt Steele		18	200 IM LCM	GA	Unattached	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
