Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	2:03.05	Daniel Diehl		16	200 IM LCM	MD	Cumberland Ymca Sea Otters	2022 WV Club Mountaineer Renee McCutch Meet	2023 Summer Nationals (LCM)
2	2:03.12	Michael Hochwalt		16	200 IM LCM	IE	Spokane Waves Aquatic Team	2022 Speedo Junior National Ch	2023 Summer Nationals (LCM)
3	2:03.74	Landon D'Ariano		16	200 IM LCM	MA	Germantown Academy Aquatic Club	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
4	2:04.01	Michael Mullen		16	200 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
5	2:04.62	Jeremy Kelly		16	200 IM LCM	ST	Nitro Swimming	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
6	2:04.85	Harry Belcher		16	200 IM LCM	VA	NOVA of Virginia Aquatics, Inc	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
7	2:05.02	ERIC Lee		16	200 IM LCM	NJ	Scarlet Aquatics	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
8	2:05.36	Adriano Arioti		16	200 IM LCM	PV	Rockville Montgomery Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
9	2:05.43	Ryan Healy		16	200 IM LCM	OK	King Marlin Swim Club	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
10	2:05.68	Carter Lancaster		16	200 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2022 Winter US Open (LCM)
11	2:05.73	Caleb Maldari		16	200 IM LCM	NC	SwimMAC Carolina	2021 Toyota US Open Championship	2022 Winter US Open (LCM)
12	2:05.74	Simon Bermudez		16	200 IM LCM	PV	Nation's Capital Swim Club	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
13	2:05.79	Elliot Lee		16	200 IM LCM	CT	Bulldog Swimming	2022 Futures - Geneva	2022 Winter US Open (LCM)
14	2:06.08	Tony Laurito		16	200 IM LCM	GU	Aquastar	2022 Speedo Junior National Ch	2022 Winter US Open (LCM)
15	2:06.13	Thomas Mercer		16	200 IM LCM	KY	Lakeside Swim Team	2022 IN NCSA Summer Swimming Championships2	2022 Winter US Open (LCM)
16	2:06.14	Cooper Lucas		16	200 IM LCM	NT	Lakeside Aquatic Club	2022 TYR Pro Swim Series - San	2022 Winter US Open (LCM)
17	2:06.27	Richard Poplawski		16	200 IM LCM	NJ	Scarlet Aquatics	2022-NT American Long Course Meet	2022 Winter US Open (LCM)
18	2:06.45	William Savarese		16	200 IM LCM	NT	COR Swimming	2022 IN NCSA Summer Swimming Championship	2022 Winter US Open (LCM)
19	2:06.78	Jack Haywood		16	200 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Winter US Open (LCM)
20	2:06.95	Landon Kyser		16	200 IM LCM	FG	Heritage Aquatic Team	2022 FG Senior Championships	2023 Summer Juniors (LCM)
21	2:06.97	Colin Zhang		16	200 IM LCM	IL	Glenbrook Swim Club	2022 GU GULF Duel in the Pool	2022 Summer Juniors (LCM)
22	2:07.07	Ryan Slonac		16	200 IM LCM	WI	Waukesha Express Swim Team	2022 WI 13 & O LC State Meet	2023 Summer Juniors (LCM)
23	2:07.11	Devyn Caples		16	200 IM LCM	PC	Pleasanton Seahawks	2022 PC SCSC George Haines International	2023 Summer Juniors (LCM)
24	2:07.16	Luke Stibrich		16	200 IM LCM	GU	Blue Tide Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
25	2:07.18	Daniel Verdolaga		16	200 IM LCM	CA	Evolution Racing Club	2022 CA SCS/BUEN June Age Group	2023 Summer Juniors (LCM)
26	2:07.20	Luke Corey		16	200 IM LCM	MD	Naval Academy Aquatic Club	2022 FL ISCA Summer Senior Blast	2023 Summer Juniors (LCM)
27	2:07.25	Jacob Turner		16	200 IM LCM	NT	Metroplex Aquatics	2022-NT Bill Nixon Memorial Meet	2023 Summer Juniors (LCM)
28	2:07.46	Kaii Winkler	Yes	16	200 IM LCM	FG	Eagle Aquatics	2022 FG Southern Zone South Sectional	2022 Summer Juniors (LCM)
29	2:07.72	Jake Wang		16	200 IM LCM	MA	Suburban Seahawks Club	2022 IN NCSA Summer Swimming Championships2	2023 Summer Juniors (LCM)
30	2:07.80	Kalen Anbar		16	200 IM LCM	CT	New Canaan YMCA Caimans	2021 Toyota US Open Championship	2022 Summer Juniors (LCM)
30	2:07.80	FREDERICK KLEIN		16	200 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Summer Juniors (LCM)
30	2:07.80	Andrew Zou		16	200 IM LCM	ST	Longhorn Aquatics	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
33	2:07.84	Jake Eccleston		16	200 IM LCM	CO	Loveland Swim Club	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
34	2:07.99	Charlie Heisig		16	200 IM LCM	NC	SwimMAC Carolina	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
35	2:08.00	Cole Bettis		16	200 IM LCM	NM	Charger Aquatics	2022 SN Finals - Western Zone Senior Ch	2023 Summer Juniors (LCM)
36	2:08.01	Drew Hitchcock		16	200 IM LCM	SE	Baylor Swim Club	2022 GA Speedo Atlanta Classic	2022 Summer Juniors (LCM)
37	2:08.11	Gage Boushee		16	200 IM LCM	MN	South Metro Storm	2022 MN MNSI Senior State	2023 Summer Juniors (LCM)
38	2:08.12	Andrew Jin	Yes	16	200 IM LCM	PC	Palo Alto Stanford Aquatics	2022 CC Arena Grand Challenge	2022 Summer Juniors (LCM)
39	2:08.24	Logan Noguchi		16	200 IM LCM	SI	Coronado Swim Association Team Elite	2022 Speedo Junior National Ch	2023 Summer Juniors (LCM)
40	2:08.25	Wyatt Porch		16	200 IM LCM	FL	Bolles School Sharks	2022 NC Futures Championships Cary	2023 Summer Juniors (LCM)
41	2:08.36	Kalvin Hahn		16	200 IM LCM	MW	Greater Omaha Aquatics Leopardsharks	2022 MV Region VIII Speedo Summer Meet	2022 Winter Juniors (SCY)
42	2:08.43	Henry McFadden		16	200 IM LCM	MA	Jersey Wahoos	2022 MA Swimming Meet	2022 Winter Juniors (SCY)
42	2:08.43	Daniel Li		16	200 IM LCM	CA	Rose Bowl Aquatics	2022 Speedo Junior National Ch	2022 Winter Juniors (SCY)
44	2:08.51	Connor Van Otterloo		16	200 IM LCM	ST	Longhorn Aquatics	2022 Futures - College Station	2022 Winter Juniors (SCY)
45	2:08.59	Raymond Prosinski		16	200 IM LCM	FL	Loggerhead Aquatics	2022 FL SZ South Sectionals Championships	2022 Winter Juniors (SCY)
46	2:08.61	Dillon Wright		16	200 IM LCM	CA	Sandpipers Of Nevada	2022 Futures - Santa Clara	2022 Winter Juniors (SCY)
46	2:08.61	Larkin Helman		16	200 IM LCM	GU	Dads Club Swim Team	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
48	2:08.69	Gregg Enoch		16	200 IM LCM	IN	Carmel Swim Club	2022 MI Eric Namesnik Memorial Open	2022 Winter Juniors (SCY)
49	2:08.71	Grant Hu		16	200 IM LCM	NT	Metroplex Aquatics	2022-NT American Long Course Meet	2022 Winter Juniors (SCY)
50	2:08.73	Jaeddan Gamilla		16	200 IM LCM	IL	Maverick Swim Club	2022 ILOP PATRIOT-RISE OPEN	2022 Winter Juniors (SCY)
51	2:08.78	Connor Schuster		16	200 IM LCM	US	Unattached	2022 52nd SNAG Major Games Qualifiers	2022 Winter Juniors (SCY)
52	2:08.80	Jarrett Payne		16	200 IM LCM	OHO	Springfield Family YMCA	2022 OH AP SWOYSL LC Championship	2022 Winter Juniors (SCY)
53	2:08.81	Nate Harris		16	200 IM LCM	IL	Hinsdale Swim Club	2022 IL LCM Senior Championships	2022 Winter Juniors (SCY)
54	2:08.82	Spencer Nicholas		16	200 IM LCM	SE	Nashville Aquatic Club	2022 SE Speedo Summer Sizzler	2022 Winter Juniors (SCY)
55	2:08.88	Kyle Peck		16	200 IM LCM	VA	Rappahannock Area YMCA Swim Team, Inc	2022 IN NCSA Summer Swimming Championships2	2022 Winter Juniors (SCY)
56	2:08.92	Owen Hoban		16	200 IM LCM	PV	Occoquan Swimming Inc	2022 FL ISCA Summer Senior Blast	2022 Winter Juniors (SCY)
57	2:09.00	Jack Maron		16	200 IM LCM	NE	Bluefish Swim Club	2022 NC SwimMAC Martha McKee Meet	2022 Winter Juniors (SCY)
58	2:09.07	Cooper McDonald		16	200 IM LCM	GA	Dynamo Swim Club	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
59	2:09.09	David King		16	200 IM LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
60	2:09.18	Hudson DeGroote		16	200 IM LCM	NC	Marlins Of Raleigh	2022 TT Speedo Junior National Ch	2022 Winter Juniors (SCY)
61	2:09.23	Davis Dunham		16	200 IM LCM	NC	SwimMAC Carolina	2022 NC ESSZ Summer Sectionals	2022 Winter Juniors (SCY)
62	2:09.24	Andrew Li		16	200 IM LCM	NC	TAC Titans	2022 Futures - Cary	2022 Winter Juniors (SCY)
