name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Mychal Morabito,15,16,151.77,145.23,6.5400000000000205,4.309152006325374,280,154,
Riley Leach,15,16,144.73,142.76,1.9699999999999989,1.3611552546120353,95,91,
Alyssa Street,15,16,147.97,147.63,0.3400000000000034,0.22977630600797688,155,211,
Nora Sherman,15,16,152.89,152.57,0.3199999999999932,0.20930080449996286,319,381,
Tiffany Chau,15,16,150.06,149.82,0.2400000000000091,0.15993602558977013,220,294,
Hannah Le,15,16,151.9,142.55,9.349999999999994,6.15536537195523,285,86,
Madisyn Carter,15,16,152.42000000000002,149.61,2.8100000000000023,1.8435900800419907,306,280,
Angela Pariseault,15,16,154.62,154.39,0.2300000000000182,0.14875177855388577,377,433,
Isabel Peng,15,16,140.64,141.22,-0.5800000000000125,-0.41240045506258005,37,67,Yes
Isabella Klinefelter,15,16,143.1,151.11,-8.01000000000002,-5.597484276729574,65,329,
Abby Hood,15,16,139.04,142.68,-3.640000000000015,-2.617951668584591,22,89,
Mia Wilson,15,16,154.18,147.97,6.210000000000008,4.027759761317945,365,220,
Tanith Mueller,15,16,146.73,147.09,-0.36000000000001364,-0.2453485994684207,134,205,
Mikaela Khan,15,16,145.79,142.45,3.3400000000000034,2.290966458604845,118,85,
Reeves Showfety,15,16,151.11,148.0,3.1100000000000136,2.0581033684071293,253,223,
Emma Sayers,15,16,139.98,138.05,1.9299999999999784,1.3787683954850538,32,26,
Ava Bautista,15,16,144.51,142.85,1.6599999999999966,1.1487094318732245,92,94,
Surrena Luna,15,16,146.6,146.84,-0.2400000000000091,-0.16371077762619993,130,198,
Tatiana Dorrestein,15,16,150.86,144.47,6.390000000000015,4.235715232666058,246,134,
Gabi Paredes,15,16,149.51,148.88,0.6299999999999955,0.4213764965554113,198,253,Yes
Lauren McNamara,15,16,145.3,146.24,-0.9399999999999977,-0.6469373709566398,106,184,
Emma Redman,15,16,154.52,139.34,15.180000000000007,9.82397100698939,374,39,
Marissa Hengesbach,15,16,155.14,151.52,3.619999999999976,2.3333763052726417,395,344,
Addie Domilise,15,16,152.6,155.25,-2.6500000000000057,-1.7365661861074744,313,463,
Chloe Vitatoe,15,16,156.09,151.93,4.159999999999997,2.6651290921904005,442,358,
Veronika Owen,15,16,155.45,149.92000000000002,5.529999999999973,3.5574139594724814,414,297,
Amanda Barnard,15,16,138.88,138.52,0.3599999999999852,0.2592165898617405,20,35,
Addison Mostofi,15,16,154.56,150.17000000000002,4.389999999999986,2.8403209109730763,376,305,
Logan Jaffe,15,16,143.56,141.13,2.430000000000007,1.6926720534968003,77,65,
Sofia Kohler,15,16,155.85,145.48,10.370000000000005,6.65383381456529,432,160,
Maddie Berg,15,16,145.47,148.95,-3.4799999999999898,-2.392245823881206,110,256,
Adelia Biello,15,16,145.63,141.69,3.9399999999999977,2.705486506901049,116,73,
Alex Milisavljevic,15,16,143.79,140.65,3.1399999999999864,2.1837401766464892,82,55,
Amy Nguyen,15,16,142.32,142.28,0.03999999999999204,0.02810567734681847,59,81,
MaryAgnes Smith,15,16,140.78,146.25,-5.469999999999999,-3.885495098735615,39,185,
Cassidy Allison,15,16,144.82999999999998,142.99,1.839999999999975,1.270455016225903,99,96,
Audrey Hill,15,16,146.82,145.49,1.329999999999984,0.905871134722779,136,161,
Haley Roberson,15,16,152.48,149.79,2.6899999999999977,1.7641657922350458,308,293,
Sophia Nguyen,15,16,155.92000000000002,154.92000000000002,1.0,0.6413545407901488,437,450,
Maddie Bowen,15,16,152.99,154.14,-1.1499999999999773,-0.75168311654355,324,421,
Caroline Cancelmo,15,16,141.68,142.01,-0.3299999999999841,-0.23291925465837388,53,76,
Becky Rentz,15,16,153.81,152.38,1.4300000000000068,0.9297184838437077,348,375,
Eunice Lee,15,16,139.9,137.53,2.3700000000000045,1.6940671908506109,31,18,
Teagan O'Dell,15,16,137.37,140.44,-3.069999999999993,-2.2348402125646016,12,52,
Kayla Rodriguez,15,16,151.47,147.03,4.439999999999998,2.9312735195088124,271,203,
Hattie Wasmuth,15,16,151.32999999999998,145.27,6.059999999999974,4.004493491046041,263,157,
Alice Ciobanu,15,16,143.71,145.5,-1.789999999999992,-1.245563983021357,81,164,
