name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Wells Cloud,17,18,58.98,61.81,-2.8300000000000054,-4.798236690403536,126,324,
Ben Butterfield,17,18,60.48,60.16,0.3200000000000003,0.5291005291005296,270,199,
Cameron Petitt,17,18,58.69,59.44,-0.75,-1.2779008348952121,102,142,
Ben Madson,17,18,57.43,61.15,-3.719999999999999,-6.47745080968135,37,267,
Michael Vertikoff,17,18,61.24,61.76,-0.519999999999996,-0.849118223383403,366,317,
CJ Eickhoff,17,18,60.67,63.31,-2.6400000000000006,-4.351409263227296,293,454,
Bobby Elder,17,18,61.82,62.84,-1.0200000000000031,-1.6499514720155342,451,417,
Michael Fox,17,18,60.25,60.35,-0.10000000000000142,-0.1659751037344422,242,209,
Brandon Fleck,17,18,58.25,58.26,-0.00999999999999801,-0.01716738197424551,81,75,
Keaton Barwick,17,18,61.8,62.01,-0.21000000000000085,-0.33980582524271985,447,350,
Travis Ayers,17,18,58.5,59.84,-1.3400000000000034,-2.2905982905982962,96,177,
Jack Fulham,17,18,58.74,59.63,-0.8900000000000006,-1.515151515151516,106,161,
George Masters,17,18,62.15,61.82,0.3299999999999983,0.5309734513274309,497,326,
Owen Tharrington,17,18,58.84,58.95,-0.10999999999999943,-0.18694765465669516,120,113,
Cole Witmer,17,18,55.72,56.15,-0.4299999999999997,-0.7717157214644648,6,13,
Ian Combs,17,18,59.63,60.95,-1.3200000000000003,-2.2136508468891503,183,253,
Aedan Conners,17,18,60.19,60.68,-0.490000000000002,-0.8140887190563251,229,230,
David Kovacs,17,18,57.37,55.53,1.8399999999999963,3.2072511765731155,33,2,
Bryce Naquin,17,18,60.71,62.78,-2.0700000000000003,-3.4096524460550164,297,413,
Thomson Parlette,17,18,61.45,60.77,0.6799999999999997,1.106590724165988,396,238,
Peyton Harrison,17,18,60.87,59.24,1.6299999999999955,2.6778380154427395,318,128,
Rian Graham,17,18,57.43,56.56,0.8699999999999974,1.5148876893609566,37,17,
Scott Robinson,17,18,60.19,60.12,0.07000000000000028,0.11629838843661786,229,196,
Garrett Molitor,17,18,61.57,59.41,2.1600000000000037,3.5082020464511996,421,140,
Karsten Eichler,17,18,61.29,60.76,0.5300000000000011,0.8647413933757564,376,237,
David Hammond,17,18,60.23,59.82,0.4099999999999966,0.6807238917482926,237,174,
Jackson Bubar,17,18,61.52,61.42,0.10000000000000142,0.1625487646293911,414,291,
Nolan McCloskey,17,18,62.02,61.95,0.07000000000000028,0.11286681715575665,479,343,
Adam Lee,17,18,60.4,62.46,-2.0600000000000023,-3.4105960264900705,256,394,
Thomas Mercer,17,18,57.16,56.53,0.6299999999999955,1.1021693491952336,26,15,
Thad Austin,17,18,58.62,58.24,0.37999999999999545,0.6482429205049394,100,74,
David Gutin,17,18,57.96,57.57,0.39000000000000057,0.6728778467908912,62,44,
Logan Calhoun,17,18,61.68,60.72,0.9600000000000009,1.5564202334630364,433,234,
Manuel Diaz,17,18,61.73,58.82,2.9099999999999966,4.714077433986711,440,106,Yes
Jaden Davillier,17,18,60.97,59.48,1.490000000000002,2.4438248318845366,332,146,
Trenton Cassens,17,18,60.22,59.53,0.6899999999999977,1.1457987379608066,234,151,
Matthew Doty,17,18,60.84,61.84,-1.0,-1.6436554898093358,312,330,
Dawson Rice,17,18,61.03,62.13,-1.1000000000000014,-1.8023922660986422,336,362,
Joseph Myers,17,18,60.07,59.92,0.14999999999999858,0.24970867321458062,222,182,
Brandon Chiu,17,18,60.36,61.93,-1.5700000000000003,-2.6010603048376413,252,341,
Andrew Chou,17,18,56.71,56.68,0.030000000000001137,0.052900722976549346,16,23,
Alex Mansur,17,18,60.82,61.5,-0.6799999999999997,-1.1180532719500158,311,298,
Zack Oswald,17,18,56.57,57.36,-0.7899999999999991,-1.396499911613928,14,38,
Logan Loveday,17,18,60.67,61.9,-1.2299999999999969,-2.0273611340036206,293,338,
Johnny Ganser,17,18,59.52,59.67,-0.14999999999999858,-0.2520161290322557,172,164,
Ethan Zhou,17,18,59.98,58.3,1.6799999999999997,2.8009336445481825,211,79,
Christian Smith,17,18,57.34,56.82,0.5200000000000031,0.9068712940355825,32,27,
Griffin Messenlehner,17,18,59.21,60.61,-1.3999999999999986,-2.3644654619152146,142,225,
Anderson Kopp,17,18,58.3,58.05,0.25,0.42881646655231564,88,67,
Landon Harman,17,18,58.49,59.22,-0.7299999999999969,-1.2480765942896166,94,127,
Raphael Wang,17,18,61.66,63.25,-1.5900000000000034,-2.57865715212456,430,448,
Evan Ingraham,17,18,57.54,57.78,-0.240000000000002,-0.4171011470281578,41,57,
Ben Chumley,17,18,60.81,59.8,1.0100000000000051,1.6609110343693556,308,173,
Rawlings Leachman,17,18,57.99,58.14,-0.14999999999999858,-0.2586652871184662,65,68,
Max Buff,17,18,58.11,56.43,1.6799999999999997,2.891068662880743,75,14,
Christian Marrujo,17,18,61.95,60.99,0.9600000000000009,1.5496368038740933,465,257,
Jackson Cummins,17,18,59.84,59.56,0.28000000000000114,0.46791443850267567,199,155,
Bucky Gettys,17,18,62.1,61.61,0.490000000000002,0.7890499194847053,489,309,
Nicolas Ogawa,17,18,62.12,61.36,0.759999999999998,1.2234385061171895,493,283,
