Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:53.65	Summer McIntosh	Yes	16	200 FR LCM	FL	Sarasota Sharks	2023 World Champs	2024 Olympic Trials
2	1:55.26	Claire Weinstein		16	200 FR LCM	CA	Sandpipers Of Nevada	2023 Phillips 66 National Championships	2024 Olympic Trials
3	1:56.70	Alex Shackell		16	200 FR LCM	IN	Carmel Swim Club	2023 Phillips 66 National Championships	2024 Olympic Trials
4	1:59.37	Lillian Nesty		16	200 FR LCM	FL	Gator Swim Club	2023 FL Southern Zone South Sectional Championships	2024 Olympic Trials
5	1:59.76	Addison Sauickie		16	200 FR LCM	FL	Sarasota Sharks	2022 Toyota US Open	2024 Olympic Trials
6	2:00.28	Kennedi Dobson		16	200 FR LCM	NJ	Eastern Express Swim Team	2023 TYR Pro Championships	2024 Olympic Trials
7	2:00.50	Sienna Angove	Yes	16	200 FR LCM	FL	Sarasota Sharks	2023 Futures - Ocala	2024 Olympic Trials
8	2:00.80	Ella Cosgrove	Yes	16	200 FR LCM	AZ	Scottsdale Aquatic Club	2023 Speedo Junior National Championships	2024 Olympic Trials
9	2:01.18	Haley McDonald		16	200 FR LCM	KY	Lakeside Swim Team	2023 IN NCSA Summer Swimming Championships	2024 Summer Nationals (LCM)
10	2:01.28	Teagan O'Dell		16	200 FR LCM	CA	Unattached	2023 CA TYR Fran Crippen Swim Meet of Champions at MVN	2023 Summer Nationals (LCM)
11	2:01.43	Lynsey Bowen		16	200 FR LCM	IN	Carmel Swim Club	2023 Speedo Junior National Championships	2024 Summer Nationals (LCM)
12	2:01.92	Alexa McDevitt		16	200 FR LCM	PN	Bellevue Club Swim Team	2023 Phillips 66 National Championships	2023 Winter US Open (LCM)
13	2:02.66r	Andrea Dworak		16	200 FR LCM	PV	Rockville Montgomery Swim Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
13	2:02.66	Emily Hamill		16	200 FR LCM	MA	Germantown Academy Aquatic Club	2023 IN NCSA Summer Swimming Championships	2023 Winter US Open (LCM)
15	2:02.89	Elise Clift		16	200 FR LCM	NT	Mansfield Aquatic Club	2023 TYR Pro Swim Series Mission Viejo	2023 Winter US Open (LCM)
16	2:03.12r	Lily Gormsen		16	200 FR LCM	MR	Long Island Aquatic Club	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
17	2:03.17	Lilla Bognar		16	200 FR LCM	SC	Team Greenville	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
18	2:03.20	Elle Scott		16	200 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2023 VA LC Senior Champs	2024 Summer Juniors (LCM)
19	2:03.36	Ava Portello		16	200 FR LCM	SN	DART Swimming	2023 Futures - Sacramento, CA	2024 Summer Juniors (LCM)
20	2:03.46r	Clarke Neace		16	200 FR LCM	NC	SwimMAC Carolina	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
21	2:03.47	Emma Reiser		16	200 FR LCM	GA	SwimAtlanta	2023 Futures - Ocala	2024 Summer Juniors (LCM)
22	2:03.54	Brianna Deierlein		16	200 FR LCM	FL	Sarasota Sharks	2023 FL Southern Zone South Sectional Championships	2023 Summer Juniors (LCM)
23	2:03.55r	Becky Rentz		16	200 FR LCM	IL	Academy Bullets Swim Club	2023 IN NCSA Summer Swimming Championships	2024 Summer Juniors (LCM)
23	2:03.55	Skylar Knowlton		16	200 FR LCM	NE	Phoenix Swimming	2023 ND USA Swimming Speedo Championship Series, Central Zone North Section	2023 Summer Juniors (LCM)
25	2:03.65r	Aliana Marakovic		16	200 FR LCM	ST	Nitro Swimming	2023 Speedo Junior National Championships	2024 Summer Juniors (LCM)
