Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	1:54.50	Thomas Heilman		17	200 FL LCM	VA	Cavalier Aquatics/Piedmont Family YMCA	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	1:58.90	Gregg Enoch		17	200 FL LCM	IN	Carmel Swim Club	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Olympic Trials
3	1:59.40	Jacob Johnson		17	200 FL LCM	MA	Suburban Seahawks Club	2024 Olympic Trials	2025 Summer Nationals (LCM)
4	1:59.47	Ryan Erisman		17	200 FL LCM	FL	Laker Swim	2024 FL NCSA Swimming Championships	2024 Olympic Trials
5	2:00.32	Logan Robinson		17	200 FL LCM	SE	Greater Pensacola Aquatic Club	2023 Toyota US Open Championships	2024 Olympic Trials
6	2:00.38	Kayden Hedrick		17	200 FL LCM	LA	Nu Wave Swim Club	2024 18 & Under Spring Cup - Fort Lauderdale	2024 Olympic Trials
7	2:00.69	Noah Cakir		17	200 FL LCM	MR	Team Suffolk	2024 Futures Championships - Austin	2025 Summer Nationals (LCM)
8	2:00.75	Harrison Smith	Yes	17	200 FL LCM	CA	TSM Aquatics	2024 Junior Pan Pacific Championships	2025 Summer Nationals (LCM)
9	2:00.85	Yochanan Meza		17	200 FL LCM	NT	Texas Ford Aquatics	2024 Futures Championships - Austin	2025 Summer Nationals (LCM)
10	2:00.92	Diego Balbi	Yes	17	200 FL LCM	FG	Saint Andrew's Aquatics	2023 Junior World Champs	2024 Summer Nationals (LCM)
11	2:01.01	Wesley Foster		17	200 FL LCM	GU	Premier Aquatics Club of Klein	2024 Futures Championships - Austin	2025 Summer Nationals (LCM)
12	2:01.11	Tyler Bardak		17	200 FL LCM	IL	Fox Valley Swim Team	2024 FL SZSS Summer Championships	2024 Summer Nationals (LCM)
13	2:01.22	Sean Green		17	200 FL LCM	MR	Long Island Aquatic Club	2024 IN NCSA Summer Swimming Championships	2025 Summer Nationals (LCM)
14	2:01.28	Aj Robinson		17	200 FL LCM	GU	Aggie Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
15	2:01.30	John Rusnock		17	200 FL LCM	CT	Farmington Valley YMCA Tsunamis	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
15	2:01.30	Enzo Solitario		17	200 FL LCM	LA	Nu Wave Swim Club	2024 LA Senior Long Course State Championship	2024 Summer Nationals (LCM)
17	2:01.34	Matteo Palmisani	Yes	17	200 FL LCM	NT	Lakeside Aquatic Club	2024 TYR Pro Swim Series - Knoxville	2024 Summer Nationals (LCM)
