Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	25.03	Rylee Erisman		15	50 FR LCM	FL	Laker Swim	2025 TYR Pro Swim Series - Westmont	2025 Summer Nationals (LCM)
2	25.42	Gabi Brito		15	50 FR LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
3	25.46	Reina Liu	Yes	15	50 FR LCM	NC	TAC Titans	2025 NC NCS LC Senior Championships	2025 Winter US Open (LCM)
4	25.47	Stella Canoles		15	50 FR LCM	PC	Orinda Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
5	25.64r	Jocelyn Hayashi		15	50 FR LCM	IL	Patriot Aquatic Club	2025 IL RISE PAC WILD North Shore Open	2025 Winter US Open (LCM)
6	25.70	Kennedi Southern		15	50 FR LCM	NT	Lakeside Aquatic Club	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	25.72	Audrey Derivaux		15	50 FR LCM	MA	Jersey Wahoos	2025 MA Jersey Wahoos Closed Summer Solstice	2025 Winter US Open (LCM)
8	25.92	Kate McKinnon		15	50 FR LCM	CO	Aquawolves Swimming	2025 CO Barracuda Summer Sizzler Invite	2025 Winter US Open (LCM)
9	26.10	Emma Hussein		15	50 FR LCM	CA	Canyons Aquatic Club	2025 CA CANY 15th Annual Red, White & Blue Memorial Day meet	2025 Winter US Open (LCM)
10	26.12r	Katrin Otaegi		15	50 FR LCM	PC	San Ramon Valley Aquatics	2025 CC TYR GO Challenge	2025 Winter US Open (LCM)
10	26.12r	Avery Daigle		15	50 FR LCM	LA	Franco's Fins	2025 LA Senior LC State Championships	2025 Winter US Open (LCM)
12	26.18	Kaylee Richmond		15	50 FR LCM	CA	Irvine Novaquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
13	26.25	Sarah Lucca		15	50 FR LCM	MR	Long Island Aquatic Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
14	26.27	Anna Bennett Curtis		15	50 FR LCM	SE	Baylor Swim Club	2025 Futures Championships - Ocala	2025 Summer Juniors (LCM)
15	26.33	Tatum Enge		15	50 FR LCM	PN	Bellevue Club Swim Team	2025 PN 13&O Long Course Championships	2025 Summer Juniors (LCM)
16	26.34	Alison Su		15	50 FR LCM	PC	Unattached	2025 PC PLS Long Course Senior Open	2025 Summer Juniors (LCM)
