name,age_from,age_to,time_from,time_to,improvement_seconds,improvement_percentage,rank_from,rank_to,foreign
Max Likins,16,17,135.65,131.98,3.670000000000016,2.7054920751935243,362,293,
Nick Fabian,16,17,128.9,129.38,-0.47999999999998977,-0.3723816912335064,97,190,
Trey Mastandrea,16,17,134.96,133.4,1.5600000000000023,1.1558980438648505,326,358,
Thomas Matheson,16,17,126.27,124.91,1.3599999999999994,1.0770570998653675,48,62,
Aaron Gordon,16,17,128.71,128.27,0.4399999999999977,0.3418537798150864,96,151,
Drew Davis,16,17,135.42,129.23,6.189999999999998,4.5709644070299795,349,183,
Ricky Beebe,16,17,126.89,124.96,1.9300000000000068,1.5210024430609244,59,64,
Mahdi Karim,16,17,136.68,132.14,4.5400000000000205,3.321627158326032,395,306,
Strahinja Maslo,16,17,130.84,130.48,0.36000000000001364,0.27514521553042925,166,227,Yes
Evan Hong,16,17,137.79,133.32,4.469999999999999,3.244067058567385,455,354,
Eli Edmondson,16,17,132.51,128.27,4.239999999999981,3.199758508791775,232,151,
Reid Magner,16,17,131.98,125.38,6.599999999999994,5.000757690559172,219,76,
Ari Azrad,16,17,133.35,133.84,-0.4900000000000091,-0.36745406824147664,264,375,
Nick Lugo,16,17,129.94,132.2,-2.259999999999991,-1.739264275819602,134,309,
Victor Teeters,16,17,132.25,131.99,0.2599999999999909,0.1965973534971576,228,295,
Andrew Shackell,16,17,121.88,121.59,0.28999999999999204,0.23793895635050216,5,21,
Carson Kalish,16,17,132.57,129.89,2.680000000000007,2.021573508335224,235,208,
Gabe Jones,16,17,127.58,126.14,1.4399999999999977,1.1287035585514953,68,93,
Maika Ognoskie,16,17,129.18,125.01,4.170000000000002,3.2280538783093373,105,66,
Tony Laurito,16,17,133.68,126.52,7.160000000000011,5.356074207061647,273,102,
Oliver Gray,16,17,137.02,124.41,12.610000000000014,9.203036053130939,408,50,
Kushawn Harandi,16,17,130.02,134.37,-4.349999999999994,-3.3456391324411583,138,393,
Elson Lee,16,17,127.87,124.67,3.200000000000003,2.5025416438570445,78,54,Yes
Alan Shaaban,16,17,126.9,124.56,2.3400000000000034,1.8439716312056764,61,53,
Rian Graham,16,17,126.04,123.65,2.3900000000000006,1.8962234211361475,46,36,
Andrew Ploof,16,17,123.83,123.93,-0.10000000000000853,-0.08075587498991241,19,40,
Sy Pizzolato,16,17,128.44,127.43,1.009999999999991,0.786359389598249,90,133,
Jack Haley,16,17,125.6,125.08,0.519999999999996,0.41401273885350004,36,69,
James Chen,16,17,131.01,136.23,-5.219999999999999,-3.984428669567208,171,475,
Connor Wickerham,16,17,126.75,122.04,4.709999999999994,3.715976331360942,55,24,
Eli Rolfsen,16,17,133.12,132.77,0.3499999999999943,0.2629206730769188,252,327,
Cameron Petitt,16,17,127.9,130.84,-2.9399999999999977,-2.298670836591085,79,240,
Ty Zarbock,16,17,130.38,128.5,1.8799999999999955,1.4419389476913602,151,161,
TJ Frost,16,17,125.84,122.92,2.9200000000000017,2.3204068658614125,38,28,
Michael Vertikoff,16,17,135.82,134.31,1.509999999999991,1.1117655720806883,370,391,
Jiarui Xue,16,17,129.09,125.06,4.030000000000001,3.12185297079557,102,67,
Nolan Schear,16,17,131.77,133.81,-2.039999999999992,-1.5481520831752233,212,372,
Nathan Moss,16,17,132.05,136.57999999999998,-4.529999999999973,-3.4305187429003956,220,493,
Alejandro Michelena,16,17,126.66,121.34,5.319999999999993,4.200221064266535,51,17,
Timmy Brady,16,17,128.49,129.31,-0.8199999999999932,-0.6381819596855732,91,185,
Terry Lee,16,17,134.8,134.96,-0.1599999999999966,-0.11869436201780162,321,423,
Kjell Cady,16,17,130.13,126.07,4.060000000000002,3.119956966110814,144,88,
Rory Connelly,16,17,131.37,129.82,1.5500000000000114,1.1798736393392792,191,205,
Denis Tchijik,16,17,138.46,134.95,3.5100000000000193,2.535028166979647,492,422,
Kayden Hedrick,16,17,122.09,120.38,1.710000000000008,1.400606110246546,7,6,
Sean lingafelt,16,17,133.07,132.16,0.9099999999999966,0.6838506049447634,251,307,
Charlie Greenwood,16,17,125.83,124.17,1.6599999999999966,1.3192402447746934,37,45,
Liam Lesentier,16,17,137.17000000000002,135.82,1.3500000000000227,0.9841802143325964,418,457,
Isaac Layton,16,17,136.15,131.53,4.6200000000000045,3.393316195372754,378,272,
Cameron Wright,16,17,134.28,129.94,4.340000000000003,3.232052427762886,306,209,
Leo Cerda,16,17,128.16,126.8,1.3599999999999994,1.0611735330836451,85,110,
Charles Henage,16,17,130.04,128.66,1.3799999999999955,1.0612119347892923,139,167,
Meyer Hitch,16,17,130.75,133.74,-2.990000000000009,-2.2868068833652075,163,369,
Enzo Solitario,16,17,133.96,121.3,12.66000000000001,9.450582263362204,289,15,
