Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	58.63	Audrey Derivaux		15	100 FL LCM	MA	Jersey Wahoos	2025 MA Jersey Wahoos Closed Summer Solstice	2025 Winter US Open (LCM)
2	59.49	Gabi Brito		15	100 FL LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
3	59.64	Emma Grace Richardson		15	100 FL LCM	NC	SwimMAC Carolina	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
4	59.86	Reina Liu	Yes	15	100 FL LCM	NC	TAC Titans	2025 Futures Championships - Greensboro	2025 Winter US Open (LCM)
5	1:00.21	Ellie Stanley		15	100 FL LCM	SE	Tennessee Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
6	1:00.95	Stella Canoles		15	100 FL LCM	PC	Orinda Aquatics	2025 Speedo Junior National Championships	2025 Winter US Open (LCM)
7	1:01.34	Aubrial Mackay		15	100 FL LCM	MI	OLY Swimming	2025 SE NCSA Summer Swimming Championships	2025 Winter US Open (LCM)
8	1:01.48	Kate McKinnon		15	100 FL LCM	CO	Aquawolves Swimming	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
9	1:01.49	Isabel Wu		15	100 FL LCM	PC	Santa Clara Swim Club	2025 Speedo Junior National Championships	2025 Winter Juniors (SCY)
10	1:01.61	Aibhy King		15	100 FL LCM	WI	Schroeder YMCA Swim Team	2025 MN UOFM CZ North Speedo Sectionals	2025 Summer Juniors (LCM)
11	1:01.71	Siggy Nymo		15	100 FL LCM	MN	Aquajets Swim Team	2025 GBR AP Race London International	2025 Summer Juniors (LCM)
12	1:01.80	Eryn Arnold		15	100 FL LCM	CA	Beach Cities Swimming	2025 Speedo Junior National Championships - Time Trials	2025 Winter Juniors (SCY)
13	1:01.82	Karina Conover-Hui		15	100 FL LCM	PC	Palo Alto Stanford Aquatics	2025 PC SCSC George Haines International Meet	2025 Summer Juniors (LCM)
14	1:01.86	Mikayla Tan	Yes	15	100 FL LCM	PC	San Ramon Valley Aquatics	2025 PC Speedo Sectionals - Novato	2025 Summer Juniors (LCM)
15	1:01.97	Cadence Johnson		15	100 FL LCM	GU	Houston Bridge Bats	2025 NT Duel in the Pool Invite	2025 Summer Juniors (LCM)
16	1:02.04	Carly Afanasewicz		15	100 FL LCM	MR	Phoenix Aquatic Club USA LLC	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
17	1:02.19	Elliana Wiesen		15	100 FL LCM	CO	Denver Swim Academy	2025 CC WESTERN ZONE SENIOR CHAMPIONSHIPS	2025 Winter Juniors (SCY)
18	1:02.24	Maddie Bynum		15	100 FL LCM	VA	NOVA of Virginia Aquatics, Inc	2025 SE NCSA Summer Swimming Championships	2025 Summer Juniors (LCM)
19	1:02.25	Feagin Kaminski		15	100 FL LCM	IL	Chicago Wolfpack Aquatic Club	2025 FG Southern Zone South Sectional Championships	2025 Summer Juniors (LCM)
19	1:02.25	Lilly King		15	100 FL LCM	IN	Munster Swim Club	2025 IN Central Zone Speedo Sectional 2025	2025 Summer Juniors (LCM)
21	1:02.37	Ella Morgan		15	100 FL LCM	SI	Manta Ray Aquatics	2025 SI CA/NV Speedo Summer Sectionals	2025 Summer Juniors (LCM)
21	1:02.37	Sarah Lucca		15	100 FL LCM	MR	Long Island Aquatic Club	2025 MR TYR Senior Met Summer Championships	2025 Summer Juniors (LCM)
23	1:02.44	Maryellen Lewis		15	100 FL LCM	SE	Excel Aquatics	2025 SE XCEL May Open	2025 Summer Juniors (LCM)
24	1:02.57	Emma Hussein		15	100 FL LCM	CA	Canyons Aquatic Club	2025 SI CA/NV Speedo Summer Sectionals	2025 Winter Juniors (SCY)
25	1:02.78	Tatum Enge		15	100 FL LCM	PN	Bellevue Club Swim Team	2025 Mel Zajac Jr. International Swim Meet	2025 Futures (LCM)
26	1:02.79	Katrin Otaegi		15	100 FL LCM	PC	San Ramon Valley Aquatics	2025 CC TYR GO Challenge	2025 Futures (LCM)
27	1:02.80	Avery Daigle		15	100 FL LCM	LA	Franco's Fins	2025 LA Senior LC State Championships	2025 Futures (LCM)
28	1:02.86	Brooke Orner		15	100 FL LCM	MR	Sachem Swim Club	2025 MR TYR Senior Met Summer Championships	2025 Futures (LCM)
29	1:02.89	Daniela Scott		15	100 FL LCM	CA	Mission Viejo Nadadores	2025 Futures Championships - Madison	AAAA
30	1:02.91	Tanishi Gupta		15	100 FL LCM	PC	Alto Swim Club	2025 PC SCSC George Haines International Meet	2025 Futures (LCM)
31	1:02.93	Addie Speigner		15	100 FL LCM	GA	SwimAtlanta	2025 Futures Championships - Ocala	AAAA
32	1:02.95	Peyton McDaniel		15	100 FL LCM	IN	Mt. Vernon Swim Team	2025 IN Central Zone Speedo Sectional 2025	2025 Futures (LCM)
33	1:03.04	Josie Densberger		15	100 FL LCM	FL	Blue Dolfins	2025 FL Summer Senior Championships	2025 Futures (LCM)
34	1:03.05	Addy Koenig-Song		15	100 FL LCM	IL	NASA Wildcat Aquatics	2025 Futures Championships - Madison	AAAA
35	1:03.06	Grace Perry		15	100 FL LCM	CO	Falfins Swimming	2025 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
36	1:03.12	Shelby Hutchinson		15	100 FL LCM	MA	South Jersey Aquatic Club	2025 Futures Championships - Greensboro	AAAA
