Rank	Swim Time	Name	Foreign	Age	Event	LSC	Team	Meet	Time Standard
1	4:06.35	Jillian Cox		18	400 FR LCM	ST	Longhorn Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
2	4:08.21	Katie Grimes		18	400 FR LCM	CA	Sandpipers Of Nevada	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Olympic Trials
3	4:08.88	Bella Sims		18	400 FR LCM	FL	University of Florida	2024 GA Atlanta Classic	2024 Olympic Trials
4	4:09.67	Addison Sauickie		18	400 FR LCM	FL	Sarasota Sharks	2024 World Champs	2024 Olympic Trials
5	4:10.89	Kate Hurst		18	400 FR LCM	NJ	Scarlet Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
6	4:11.57	Mila Nikanorov		18	400 FR LCM	CO	Highlands Ranch Aquatics	2024 Olympic Trials	2025 Summer Nationals (LCM)
7	4:12.16	Cavan Gormsen		18	400 FR LCM	VA	Unattached	2023 Toyota US Open Championships	2024 Olympic Trials
8	4:13.15	Erin Gemmell		18	400 FR LCM	ST	University of Texas	2023 Toyota US Open Championships	2024 Olympic Trials
9	4:14.16	Bailey Hartman		18	400 FR LCM	PC	Crow Canyon Sharks	2024 Olympic Trials	2025 Summer Nationals (LCM)
10	4:16.19	Madison Smith		18	400 FR LCM	MI	Univ. Of Michigan Swim Team	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
11	4:16.23	Marissa Inouye		18	400 FR LCM	CO	Front Range Barracudas	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
12	4:16.57	Adele Sands		18	400 FR LCM	IN	Boilermaker Aquatics	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
13	4:16.63	Summer Cardwell		18	400 FR LCM	KY	University of Louisville	Louisville vs University of Tennessee	2024 Summer Nationals (LCM)
14	4:16.64	Amelia Bodenstab		18	400 FR LCM	ST	Longhorn Aquatics	2024 Futures Championships - Austin	2025 Summer Nationals (LCM)
15	4:17.46	Rebecca Diaconescu		18	400 FR LCM	CA	Sandpipers Of Nevada	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter US Open (SCY)
16	4:18.15	Zoe Nordmann		18	400 FR LCM	GU	Magnolia Aquatic Club	2024 NT LAC Summer Senior Showdown	2025 Summer Nationals (LCM)
17	4:18.99	Macey Hansen		18	400 FR LCM	MV	Columbia Swim Club	2024 Speedo Summer Championships	2025 Summer Nationals (LCM)
18	4:19.17	Bailey O'Regan	Yes	18	400 FR LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Winter US Open (SCY)
19	4:20.17	Grace Hodgins		18	400 FR LCM	FL	Sarasota Sharks	2023 Toyota US Open Championships - Time Trials	2024 Winter US Open (SCY)
20	4:20.19	Alyssa Street		18	400 FR LCM	IN	Carmel Swim Club	2024 Futures Championships - Huntsville	2024 Winter US Open (SCY)
21	4:20.21	Kate Anderson		18	400 FR LCM	MR	Badger Swim Club,Inc.	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
21	4:20.21	Lainey Mullins		18	400 FR LCM	MA	Suburban Seahawks Club	2024 Olympic Trials	2024 Winter US Open (SCY)
23	4:20.29	Clara Renner		18	400 FR LCM	NE	Shawmut Aquatic Club	2024 Speedo Summer Championships	2024 Winter US Open (SCY)
24	4:20.57	Madilyn McGlothen		18	400 FR LCM	KY	Kentucky Aquatics	2024 Indy May Cup	2024 Winter US Open (SCY)
25	4:20.97	Brittany Corbett		18	400 FR LCM	MR	Empire Swimming	2024 AZ SAC Cactus Classic	2024 Winter US Open (SCY)
26	4:21.27	Alexandra Bastone		18	400 FR LCM	CT	Chelsea Piers Aquatic Club	Minnesota Invitational LCM	2024 Winter US Open (SCY)
27	4:21.56	Libby Grether		18	400 FR LCM	KY	Kentucky Aquatics	Tennessee Invitational	2024 Winter Juniors (SCY)
28	4:21.84	Crystal Yuen		18	400 FR LCM	MA	Mercersburg Academy	2024 TYR Pro Swim Series - San Antonio	2024 Winter Juniors (SCY)
29	4:22.18	Ellery Ottem		18	400 FR LCM	SC	Gamecock Aquatics	2024 NC SwimMAC Martha McKee Charlotte Open	2024 Winter Juniors (SCY)
30	4:22.40	Izzy Enz		18	400 FR LCM	WI	Wisconsin Aquatics	2024 WI BAC JACK PETTINGER INVITE	2024 Winter Juniors (SCY)
31	4:22.43	Alexa Reyna		18	400 FR LCM	MR	Badger Swim Club,Inc.	2024 MR Senior Metropolitan Summer LC Championships	2025 Summer Juniors (LCM)
32	4:22.49	Lily Dormans		18	400 FR LCM	CA	Rose Bowl Aquatics	2024 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
33	4:22.86	Grace Lee		18	400 FR LCM	NJ	Scarlet Aquatics	2024 Central Zone East Spring Speedo Sectionals - In Section	2024 Winter Juniors (SCY)
34	4:22.94	Gracie Weyant		18	400 FR LCM	FL	Sarasota Sharks	2024 FL SZSS Summer Championships	2024 Winter Juniors (SCY)
35	4:23.08	Kimmy Shannon		18	400 FR LCM	MA	Nittany Lion Aquatic Club	2024 WV 3rd Annual Renee McCutchan Invitational	2024 Winter Juniors (SCY)
36	4:23.17	Natalie Garre		18	400 FR LCM	PV	Nation's Capital Swim Club	2024 Futures Championships - Richmond	2025 Summer Juniors (LCM)
37	4:23.31	Hayley Smith		18	400 FR LCM	CA	Riverside Aquatics Association	2024 Futures Championships - Sacramento	2025 Summer Juniors (LCM)
38	4:23.52	Camden Doane		18	400 FR LCM	PN	King Aquatic Club	2024 WRS Speedo Sectionals -- Federal Way	2024 Winter Juniors (SCY)
39	4:23.74	Caroline Frazier		18	400 FR LCM	GU	Magnolia Aquatic Club	2024 NT LAC Summer Senior Showdown	2024 Winter Juniors (SCY)
40	4:23.93	Sydney Starnes		18	400 FR LCM	VA	Virginia Tech	2024 GA Atlanta Classic	2024 Winter Juniors (SCY)
41	4:24.07	Annika Parkhe		18	400 FR LCM	IL	Patriot Aquatic Club	2024 IL CZ North Section Summer Championships	2024 Winter Juniors (SCY)
42	4:24.08	Ava Muzzy		18	400 FR LCM	NC	North Carolina Aquatic Club	2024 NC TAC Speedo Triangle Classic	2024 Winter Juniors (SCY)
43	4:24.09	Nora Lee Brown		18	400 FR LCM	OZ	CSP Tideriders	2024 MV CSC SPEEDO SPRING SECTIONALS AT COLUMBIA	2024 Winter Juniors (SCY)
44	4:24.25	Riley Miklos		18	400 FR LCM	VA	NOVA of Virginia Aquatics, Inc	2024 VA LC Senior Champs	2024 Winter Juniors (SCY)
45	4:24.38	Danielle Gleason		18	400 FR LCM	AZ	Phoenix Swim Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2024 Winter Juniors (SCY)
46	4:24.72	Ava Olson		18	400 FR LCM	CA	Team Rebel Aquatics	2024 CA Speedo Grand Challenge hosted by NOVA	2024 Winter Juniors (SCY)
47	4:24.86	Libby Michel		18	400 FR LCM	OHO	Unattached	Ohio State Fall Invitational	2024 Winter Juniors (SCY)
47	4:24.86	Katie Pestrichelli		18	400 FR LCM	NJ	Greater Somerset County YMCA Storm	2024 FL YMCA National Long Course Swimming Championships	2024 Winter Juniors (SCY)
49	4:24.91	Amelia Hines		18	400 FR LCM	CA	TSM Aquatics	2024 SI Spring Speedo Sectionals CA/NV NCA	2024 Winter Juniors (SCY)
50	4:24.92	Matilyn Wilhelmsen		18	400 FR LCM	AZ	Mesa Aquatics Club	2024 Futures Championships - Sacramento	2024 Winter Juniors (SCY)
51	4:24.99	Marie Landreneau		18	400 FR LCM	LA	City Of Lafayette Aquatics	2024 LA Senior Long Course State Championship	2024 Winter Juniors (SCY)
52	4:25.06	Gemma Undercofler		18	400 FR LCM	MA	Suburban Seahawks Club	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
53	4:25.07	Kaitlyn Gresik		18	400 FR LCM	IL	Academy Bullets Swim Club	2024 FL NCSA Swimming Championships	2024 Winter Juniors (SCY)
54	4:25.11	Addy Domian		18	400 FR LCM	FL	Sarasota Sharks	2024 FL Southern Zone South Sectional Championship	2024 Winter Juniors (SCY)
55	4:25.22	Piper Wood Prince		18	400 FR LCM	IL	FMC Aquatic	2024 TYR Pro Swim Series - Westmont	2024 Winter Juniors (SCY)
56	4:25.28	Lily Sawyer		18	400 FR LCM	PC	Orinda Aquatics	2024 PC Novato CA/NV Speedo Sectionals	2024 Winter Juniors (SCY)
57	4:25.45	Morgan Cady		18	400 FR LCM	CO	Flatiron Athletic Club	2024 AZ Speedo Sectionals	2024 Winter Juniors (SCY)
58	4:25.68	Zoe Schneider		18	400 FR LCM	US	Unattached	ECAC LC Time Trial	2024 Winter Juniors (SCY)
59	4:25.70	Emily Diprospero		18	400 FR LCM	WI	Pleasant Prairie Patriots Swim Team	2024 WI 13 &O LC STATE CHAMPIONSHIPS	2024 Winter Juniors (SCY)
60	4:25.87	Susie Lee		18	400 FR LCM	AR	Razorback Aquatic Club Aquahawgs	2024 MV CSC Summer Invitational Swim Meet	2024 Winter Juniors (SCY)
61	4:26.01	Elodie Mitchell		18	400 FR LCM	NC	YMCA of the Triangle Area Swim Team	2024 FL YMCA National Long Course Swimming Championships	2024 Winter Juniors (SCY)
62	4:26.04	Hayden Penny		18	400 FR LCM	SC	Y-Spartaquatics Swim Club	2024 FL YMCA National Long Course Swimming Championships	2024 Winter Juniors (SCY)
63	4:26.39	Keelan Cotter		18	400 FR LCM	NC	Wolfpack Elite	2024 NC TAC Titans Spring Fling	2024 Winter Juniors (SCY)
64	4:26.51	Ella Jones		18	400 FR LCM	GA	Dynamo Swim Club	Tennessee Invitational	2024 Winter Juniors (SCY)
65	4:26.71	Kayla Wright		18	400 FR LCM	GA	Tidal Wave Swimming	2024 Futures Championships - Huntsville	2025 Futures (LCM)
66	4:26.79	Grace Wharton		18	400 FR LCM	CA	Irvine Novaquatics	2024 CA FAST Jon Urbanchek Senior Invitational	2025 Futures (LCM)
67	4:27.03	Kennedy Rainwater		18	400 FR LCM	WI	Elmbrook Swim Club	2024 Futures Championships - Minneapolis	2025 Futures (LCM)
68	4:27.06	Abby O'Sullivan		18	400 FR LCM	IN	University Of Notre Dame	Ohio State Fall Invitational	2024 Futures (LCM)
69	4:27.20	Maddie Smutny		18	400 FR LCM	FG	South Florida Aquatic Club	Almost Heaven Open	2024 Futures (LCM)
70	4:27.48	Tatum Janning		18	400 FR LCM	NT	Lakeside Aquatic Club	2024 IN SSC Summer Sizzler	2025 Futures (LCM)
71	4:27.49	Madison O'Connell		18	400 FR LCM	PC	Crow Canyon Sharks	2024 PC Novato CA/NV Speedo Sectionals	2024 Futures (LCM)
72	4:27.52	Carli Cronk		18	400 FR LCM	ST	Alamo Area Aquatic Association	2024 TYR Pro Swim Series - San Antonio	2024 Futures (LCM)
73	4:27.53	Lillian Tichenor		18	400 FR LCM	LA	Christus Louisiana Aquatic Club	2024 Futures Championships - Austin	2025 Futures (LCM)
74	4:27.76	Olivia Corbi		18	400 FR LCM	NC	SwimMAC Carolina	2024 NC STAR ESSZ Spg SR Sectionals	2024 Futures (LCM)
75	4:28.15	Harper Barrowman	Yes	18	400 FR LCM	US	Unattached	2024 Futures Championships - Austin	2025 Futures (LCM)
75	4:28.15	Erin Cummins		18	400 FR LCM	IN	Carmel Swim Club	2024 KY LAK Ohio Valley Championships	2025 Futures (LCM)
77	4:28.21	Lexi Sawwa		18	400 FR LCM	PV	Nation's Capital Swim Club	2024 PV NCAP Elite Qualifier	2025 Futures (LCM)
78	4:28.38	Katy Jost		18	400 FR LCM	NT	Lakeside Aquatic Club	2024 NT LAC Summer Senior Showdown	2025 Futures (LCM)
79	4:28.56	Taylor Tomey		18	400 FR LCM	AZ	Phoenix Swim Club	2024 OR SPEEDO SECTIONALS - MT HOOD	2025 Futures (LCM)
